sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;SteeringWhlAngle
1584853153;631750;1584853153;631790;1584853153;625987;2.1865234375
1584853153;646731;1584853153;646754;1584853153;645927;2.16015625
1584853153;667593;1584853153;667630;1584853153;665662;2.1396484375
1584853153;686537;1584853153;686561;1584853153;686035;2.123046875
1584853153;707520;1584853153;707544;1584853153;706032;2.1103515625
1584853153;732308;1584853153;732332;1584853153;725655;2.1005859375
1584853153;747560;1584853153;747584;1584853153;746088;2.09375
1584853153;767847;1584853153;767950;1584853153;766005;2.087890625
1584853153;786173;1584853153;786195;1584853153;785812;2.08203125
1584853153;807491;1584853153;807526;1584853153;805848;2.07421875
1584853153;834223;1584853153;834245;1584853153;825899;2.06640625
1584853153;848592;1584853153;848615;1584853153;846245;2.05859375
1584853153;868245;1584853153;868269;1584853153;865787;2.05078125
1584853153;887420;1584853153;887443;1584853153;885727;2.0400390625
1584853153;906666;1584853153;906691;1584853153;906248;2.029296875
1584853153;926186;1584853153;926286;1584853153;926004;2.015625
1584853153;946580;1584853153;946756;1584853153;945924;2.0009765625
1584853153;967885;1584853153;967918;1584853153;965713;1.982421875
1584853153;987534;1584853153;987572;1584853153;986044;1.9619140625
1584853154;7356;1584853154;7379;1584853154;6049;1.9384765625
1584853154;25938;1584853154;25962;1584853154;25634;1.91015625
1584853154;47816;1584853154;47886;1584853154;46084;1.8798828125
1584853154;67288;1584853154;67311;1584853154;66008;1.84765625
1584853154;86214;1584853154;86237;1584853154;85817;1.8115234375
1584853154;107130;1584853154;107152;1584853154;105813;1.771484375
1584853154;128779;1584853154;128801;1584853154;125862;1.7294921875
1584853154;146324;1584853154;146346;1584853154;146016;1.6826171875
1584853154;166230;1584853154;166310;1584853154;165793;1.6337890625
1584853154;186893;1584853154;186967;1584853154;185721;1.5810546875
1584853154;206919;1584853154;206999;1584853154;206248;1.52734375
1584853154;233036;1584853154;233074;1584853154;225997;1.470703125
1584853154;247085;1584853154;247107;1584853154;245908;1.41015625
1584853154;268620;1584853154;268643;1584853154;265652;1.34765625
1584853154;286360;1584853154;286382;1584853154;286018;1.283203125
1584853154;307587;1584853154;307616;1584853154;306032;1.216796875
1584853154;332062;1584853154;332119;1584853154;325656;1.146484375
1584853154;347677;1584853154;347784;1584853154;346078;1.076171875
1584853154;367551;1584853154;367573;1584853154;366013;1.0078125
1584853154;387597;1584853154;387620;1584853154;385803;0.9384765625
1584853154;406574;1584853154;406664;1584853154;405824;0.87109375
1584853154;426722;1584853154;426745;1584853154;426080;0.8056640625
1584853154;446807;1584853154;446830;1584853154;446242;0.7392578125
1584853154;466379;1584853154;466575;1584853154;465773;0.673828125
1584853154;486879;1584853154;486939;1584853154;485730;0.609375
1584853154;507338;1584853154;507401;1584853154;506016;0.5439453125
1584853154;527537;1584853154;527560;1584853154;525999;0.478515625
1584853154;547127;1584853154;547159;1584853154;545924;0.4111328125
1584853154;566668;1584853154;566691;1584853154;565670;0.34375
1584853154;586877;1584853154;586902;1584853154;586053;0.2744140625
1584853154;607301;1584853154;607340;1584853154;606047;0.2080078125
1584853154;626951;1584853154;626973;1584853154;625638;0.140625
1584853154;646500;1584853154;646524;1584853154;646080;0.0732421875
1584853154;666378;1584853154;666400;1584853154;666040;0.005859375
1584853154;689249;1584853154;689273;1584853154;685824;-0.0595703125
1584853154;705906;1584853154;705928;1584853154;705812;-0.125
1584853154;726194;1584853154;726214;1584853154;726067;-0.189453125
1584853154;746378;1584853154;746399;1584853154;746243;-0.2509765625
1584853154;765972;1584853154;765996;1584853154;765799;-0.310546875
1584853154;786383;1584853154;786477;1584853154;785729;-0.3681640625
1584853154;806289;1584853154;806309;1584853154;806241;-0.42578125
1584853154;826266;1584853154;826285;1584853154;825993;-0.4814453125
1584853154;846292;1584853154;846313;1584853154;845925;-0.5341796875
1584853154;865999;1584853154;866036;1584853154;865666;-0.583984375
1584853154;886358;1584853154;886378;1584853154;886027;-0.6318359375
1584853154;906312;1584853154;906339;1584853154;906034;-0.67578125
1584853154;925732;1584853154;925752;1584853154;925680;-0.7177734375
1584853154;946236;1584853154;946256;1584853154;946123;-0.7568359375
1584853154;967508;1584853154;967531;1584853154;966010;-0.791015625
1584853154;987097;1584853154;987136;1584853154;985815;-0.82421875
1584853155;7896;1584853155;7920;1584853155;5878;-0.8525390625
1584853155;25990;1584853155;26017;1584853155;25882;-0.8798828125
1584853155;46336;1584853155;46357;1584853155;46255;-0.904296875
1584853155;65909;1584853155;65931;1584853155;65777;-0.92578125
1584853155;87386;1584853155;87493;1584853155;85744;-0.9453125
1584853155;107544;1584853155;107584;1584853155;106254;-0.9638671875
1584853155;127386;1584853155;127487;1584853155;126007;-0.9814453125
1584853155;145970;1584853155;145990;1584853155;145929;-0.998046875
1584853155;166581;1584853155;166614;1584853155;165705;-1.013671875
1584853155;186868;1584853155;186904;1584853155;186064;-1.029296875
1584853155;206624;1584853155;206661;1584853155;206057;-1.04296875
1584853155;228093;1584853155;228116;1584853155;225653;-1.0576171875
1584853155;251776;1584853155;251800;1584853155;246118;-1.0712890625
1584853155;266287;1584853155;266310;1584853155;266025;-1.0869140625
1584853155;286220;1584853155;286242;1584853155;285819;-1.1015625
1584853155;308035;1584853155;308143;1584853155;305815;-1.1162109375
1584853155;326219;1584853155;326242;1584853155;325887;-1.1298828125
1584853155;347572;1584853155;347594;1584853155;346252;-1.142578125
1584853155;367037;1584853155;367061;1584853155;365801;-1.1552734375
1584853155;386539;1584853155;386563;1584853155;385703;-1.166015625
1584853155;407118;1584853155;407141;1584853155;406252;-1.1767578125
1584853155;426358;1584853155;426382;1584853155;426021;-1.1865234375
1584853155;446996;1584853155;447023;1584853155;445929;-1.1962890625
1584853155;471876;1584853155;471901;1584853155;465675;-1.205078125
1584853155;488536;1584853155;488559;1584853155;486051;-1.212890625
1584853155;506379;1584853155;506415;1584853155;506068;-1.220703125
1584853155;525719;1584853155;525739;1584853155;525675;-1.2294921875
1584853155;547438;1584853155;547461;1584853155;546111;-1.23828125
1584853155;566188;1584853155;566213;1584853155;566031;-1.24609375
1584853155;588698;1584853155;588734;1584853155;585838;-1.2548828125
1584853155;606247;1584853155;606337;1584853155;605817;-1.263671875
1584853155;626274;1584853155;626374;1584853155;625859;-1.271484375
1584853155;646399;1584853155;646423;1584853155;646264;-1.2783203125
1584853155;665869;1584853155;665889;1584853155;665785;-1.2841796875
1584853155;686173;1584853155;686250;1584853155;685737;-1.2900390625
1584853155;706161;1584853155;706211;1584853155;706016;-1.2958984375
1584853155;727611;1584853155;727635;1584853155;726000;-1.30078125
1584853155;746277;1584853155;746297;1584853155;745913;-1.3046875
1584853155;765757;1584853155;765777;1584853155;765692;-1.310546875
1584853155;786908;1584853155;786952;1584853155;786054;-1.314453125
1584853155;806141;1584853155;806160;1584853155;806045;-1.3193359375
1584853155;825748;1584853155;825770;1584853155;825661;-1.3232421875
1584853155;847951;1584853155;848068;1584853155;846087;-1.3271484375
1584853155;866318;1584853155;866354;1584853155;866035;-1.3291015625
1584853155;886186;1584853155;886205;1584853155;885828;-1.3310546875
1584853155;905983;1584853155;906024;1584853155;905628;-1.33203125
1584853155;926037;1584853155;926061;1584853155;925886;-1.33203125
1584853155;947355;1584853155;947378;1584853155;946026;-1.33203125
1584853155;967441;1584853155;967464;1584853155;966041;-1.33203125
1584853155;986947;1584853155;986988;1584853155;985712;-1.33203125
1584853156;7315;1584853156;7353;1584853156;6029;-1.33203125
1584853156;26301;1584853156;26323;1584853156;26005;-1.33203125
1584853156;47300;1584853156;47334;1584853156;45949;-1.33203125
1584853156;66256;1584853156;66279;1584853156;65679;-1.3330078125
1584853156;86688;1584853156;86711;1584853156;86058;-1.33203125
1584853156;107057;1584853156;107099;1584853156;105814;-1.33203125
1584853156;128720;1584853156;128743;1584853156;125641;-1.33203125
1584853156;146591;1584853156;146648;1584853156;146081;-1.33203125
1584853156;166436;1584853156;166459;1584853156;166035;-1.33203125
1584853156;187663;1584853156;187690;1584853156;185845;-1.33203125
1584853156;206440;1584853156;206464;1584853156;205673;-1.33203125
1584853156;234092;1584853156;234115;1584853156;225914;-1.33203125
1584853156;247362;1584853156;247385;1584853156;246036;-1.33203125
1584853156;266624;1584853156;266649;1584853156;266035;-1.33203125
1584853156;287027;1584853156;287059;1584853156;285719;-1.33203125
1584853156;306451;1584853156;306531;1584853156;306028;-1.3330078125
1584853156;330535;1584853156;330564;1584853156;325789;-1.33203125
1584853156;348355;1584853156;348377;1584853156;345923;-1.33203125
1584853156;366942;1584853156;367003;1584853156;365698;-1.33203125
1584853156;387346;1584853156;387370;1584853156;386068;-1.33203125
1584853156;406093;1584853156;406116;1584853156;405816;-1.33203125
1584853156;425840;1584853156;425944;1584853156;425645;-1.33203125
1584853156;446803;1584853156;446892;1584853156;446127;-1.3310546875
1584853156;466412;1584853156;466434;1584853156;466034;-1.326171875
1584853156;487195;1584853156;487236;1584853156;485831;-1.3212890625
1584853156;507093;1584853156;507117;1584853156;505628;-1.3154296875
1584853156;526198;1584853156;526243;1584853156;525924;-1.3076171875
1584853156;546351;1584853156;546374;1584853156;546042;-1.298828125
1584853156;567730;1584853156;567755;1584853156;566053;-1.2900390625
1584853156;586756;1584853156;586788;1584853156;585735;-1.2802734375
1584853156;607491;1584853156;607546;1584853156;606028;-1.2685546875
1584853156;629283;1584853156;629322;1584853156;625786;-1.2568359375
1584853156;649091;1584853156;649114;1584853156;645904;-1.2431640625
1584853156;673100;1584853156;673123;1584853156;665849;-1.2294921875
1584853156;687386;1584853156;687409;1584853156;686087;-1.212890625
1584853156;708255;1584853156;708279;1584853156;705811;-1.197265625
1584853156;744795;1584853156;744838;1584853156;725630;-1.1796875
1584853156;750790;1584853156;750829;1584853156;746097;-1.1611328125
1584853156;783628;1584853156;783652;1584853156;766291;-1.1435546875
1584853156;792191;1584853156;792242;1584853156;785844;-1.125
1584853156;806041;1584853156;806066;1584853156;805641;-1.10546875
1584853156;829333;1584853156;829356;1584853156;825937;-1.0859375
1584853156;846615;1584853156;846639;1584853156;846279;-1.0654296875
1584853156;867459;1584853156;867499;1584853156;866057;-1.0439453125
1584853156;887184;1584853156;887222;1584853156;885725;-1.0224609375
1584853156;906338;1584853156;906360;1584853156;906050;-1
1584853156;926330;1584853156;926353;1584853156;926047;-0.9765625
1584853156;946945;1584853156;946969;1584853156;945918;-0.9541015625
1584853156;966277;1584853156;966300;1584853156;965858;-0.9296875
1584853156;987524;1584853156;987548;1584853156;986066;-0.9052734375
1584853157;7144;1584853157;7167;1584853157;5813;-0.87890625
1584853157;26844;1584853157;26884;1584853157;25639;-0.853515625
1584853157;47360;1584853157;47392;1584853157;46096;-0.826171875
1584853157;66654;1584853157;66679;1584853157;66290;-0.798828125
1584853157;86399;1584853157;86421;1584853157;85831;-0.76953125
1584853157;106995;1584853157;107020;1584853157;105649;-0.740234375
1584853157;127722;1584853157;127826;1584853157;125910;-0.7080078125
1584853157;148949;1584853157;148973;1584853157;146054;-0.6767578125
1584853157;167834;1584853157;167857;1584853157;166068;-0.6455078125
1584853157;189461;1584853157;189501;1584853157;185744;-0.61328125
1584853157;207285;1584853157;207308;1584853157;206060;-0.58203125
1584853157;225984;1584853157;226065;1584853157;225793;-0.55078125
1584853157;247512;1584853157;247551;1584853157;245929;-0.5205078125
1584853157;267443;1584853157;267467;1584853157;265870;-0.4912109375
1584853157;287278;1584853157;287302;1584853157;286062;-0.4619140625
1584853157;306096;1584853157;306119;1584853157;305826;-0.4345703125
1584853157;325990;1584853157;326012;1584853157;325684;-0.4072265625
1584853157;347247;1584853157;347410;1584853157;346118;-0.3828125
1584853157;369234;1584853157;369274;1584853157;366291;-0.359375
1584853157;387116;1584853157;387139;1584853157;385844;-0.3369140625
1584853157;406822;1584853157;406845;1584853157;405673;-0.3154296875
1584853157;426226;1584853157;426249;1584853157;425958;-0.2958984375
1584853157;446819;1584853157;446845;1584853157;446276;-0.2763671875
1584853157;468459;1584853157;468536;1584853157;466049;-0.2578125
1584853157;486373;1584853157;486396;1584853157;485747;-0.2392578125
1584853157;508741;1584853157;508764;1584853157;506060;-0.22265625
1584853157;529962;1584853157;530003;1584853157;525807;-0.2041015625
1584853157;546241;1584853157;546265;1584853157;545901;-0.1884765625
1584853157;568488;1584853157;568515;1584853157;565887;-0.173828125
1584853157;587646;1584853157;587671;1584853157;586091;-0.16015625
1584853157;606184;1584853157;606206;1584853157;605833;-0.1474609375
1584853157;630732;1584853157;630755;1584853157;625642;-0.13671875
1584853157;650856;1584853157;650879;1584853157;646121;-0.125
1584853157;667785;1584853157;667825;1584853157;666285;-0.1162109375
1584853157;686501;1584853157;686525;1584853157;685851;-0.107421875
1584853157;707666;1584853157;707705;1584853157;705662;-0.1005859375
1584853157;735773;1584853157;735796;1584853157;725910;-0.09375
1584853157;746450;1584853157;746473;1584853157;746060;-0.087890625
1584853157;768604;1584853157;768627;1584853157;766069;-0.0830078125
1584853157;787029;1584853157;787068;1584853157;785744;-0.0771484375
1584853157;857295;1584853157;857319;1584853157;806061;-0.0712890625
1584853157;893766;1584853157;893808;1584853157;865868;-0.0546875
1584853157;910582;1584853157;910605;1584853157;886074;-0.05078125
1584853157;947208;1584853157;947230;1584853157;925681;-0.046875
1584853157;953626;1584853157;953707;1584853157;946132;-0.046875
1584853157;967568;1584853157;967591;1584853157;966298;-0.046875
1584853157;988182;1584853157;988212;1584853157;985880;-0.0458984375
1584853158;7379;1584853158;7402;1584853158;5669;-0.0458984375
1584853158;28180;1584853158;28220;1584853158;25904;-0.0458984375
1584853158;47447;1584853158;47553;1584853158;46060;-0.04296875
1584853158;66377;1584853158;66399;1584853158;66062;-0.0390625
1584853158;87463;1584853158;87499;1584853158;85760;-0.0341796875
1584853158;108460;1584853158;108483;1584853158;106061;-0.0283203125
1584853158;126382;1584853158;126405;1584853158;126044;-0.021484375
1584853158;147291;1584853158;147313;1584853158;145916;-0.0126953125
1584853158;168233;1584853158;168273;1584853158;165881;-0.00390625
1584853158;186424;1584853158;186447;1584853158;186103;0.005859375
1584853158;206256;1584853158;206282;1584853158;205842;0.0146484375
1584853158;226284;1584853158;226308;1584853158;225675;0.0244140625
1584853158;247005;1584853158;247133;1584853158;246119;0.033203125
1584853158;269773;1584853158;269862;1584853158;266295;0.0419921875
1584853158;287339;1584853158;287362;1584853158;285850;0.05078125
1584853158;307898;1584853158;307940;1584853158;305652;0.05859375
1584853158;326233;1584853158;326256;1584853158;325956;0.0654296875
1584853158;346668;1584853158;346694;1584853158;346048;0.072265625
1584853158;368916;1584853158;368939;1584853158;366064;0.0791015625
1584853158;387266;1584853158;387297;1584853158;385745;0.083984375
1584853158;407790;1584853158;407812;1584853158;406038;0.0888671875
1584853158;429267;1584853158;429306;1584853158;426042;0.09375
1584853158;446386;1584853158;446411;1584853158;446002;0.0986328125
1584853158;467425;1584853158;467464;1584853158;465884;0.103515625
1584853158;486965;1584853158;486988;1584853158;486079;0.1064453125
1584853158;506220;1584853158;506243;1584853158;505837;0.109375
1584853158;528799;1584853158;528821;1584853158;525703;0.111328125
1584853158;547455;1584853158;547494;1584853158;546115;0.11328125
1584853158;568833;1584853158;568969;1584853158;566294;0.115234375
1584853158;586293;1584853158;586317;1584853158;585876;0.1162109375
1584853158;606889;1584853158;606919;1584853158;605705;0.1162109375
1584853158;634382;1584853158;634467;1584853158;625915;0.1162109375
1584853158;646510;1584853158;646591;1584853158;646075;0.1162109375
1584853158;667391;1584853158;667413;1584853158;666066;0.1162109375
1584853158;687054;1584853158;687077;1584853158;685794;0.1162109375
1584853158;706253;1584853158;706333;1584853158;706058;0.1162109375
1584853158;726080;1584853158;726103;1584853158;725816;0.1162109375
1584853158;747366;1584853158;747390;1584853158;745937;0.1162109375
1584853158;766749;1584853158;766772;1584853158;765941;0.1171875
1584853158;787526;1584853158;787549;1584853158;786079;0.1171875
1584853158;809214;1584853158;809254;1584853158;805855;0.1171875
1584853158;827078;1584853158;827137;1584853158;825674;0.1162109375
1584853158;847890;1584853158;847924;1584853158;846125;0.1162109375
1584853158;866827;1584853158;866853;1584853158;866316;0.1162109375
1584853158;886241;1584853158;886290;1584853158;885862;0.1162109375
1584853158;906902;1584853158;906934;1584853158;905656;0.1162109375
1584853158;930250;1584853158;930273;1584853158;925913;0.1162109375
1584853158;947364;1584853158;947402;1584853158;946067;0.1162109375
1584853158;966574;1584853158;966625;1584853158;966073;0.1162109375
1584853158;987429;1584853158;987515;1584853158;985738;0.1162109375
1584853159;7413;1584853159;7436;1584853159;6061;0.1162109375
1584853159;26372;1584853159;26394;1584853159;26057;0.1162109375
1584853159;47454;1584853159;47477;1584853159;45938;0.1171875
1584853159;68007;1584853159;68047;1584853159;65888;0.1181640625
1584853159;87620;1584853159;87643;1584853159;86085;0.119140625
1584853159;106228;1584853159;106256;1584853159;105839;0.1201171875
1584853159;126014;1584853159;126036;1584853159;125685;0.1201171875
1584853159;147222;1584853159;147346;1584853159;146134;0.1201171875
1584853159;168616;1584853159;168639;1584853159;166310;0.12109375
1584853159;187235;1584853159;187258;1584853159;185873;0.1220703125
1584853159;206836;1584853159;206859;1584853159;205660;0.1220703125
1584853159;226287;1584853159;226391;1584853159;226091;0.123046875
1584853159;246613;1584853159;246636;1584853159;246299;0.123046875
1584853159;267623;1584853159;267645;1584853159;266085;0.1220703125
1584853159;286639;1584853159;286663;1584853159;285755;0.1220703125
1584853159;308270;1584853159;308292;1584853159;306051;0.123046875
1584853159;329492;1584853159;329514;1584853159;326062;0.123046875
1584853159;347551;1584853159;347573;1584853159;345926;0.119140625
1584853159;367091;1584853159;367118;1584853159;365901;0.1142578125
1584853159;386478;1584853159;386502;1584853159;386087;0.1103515625
1584853159;406872;1584853159;406895;1584853159;405853;0.1083984375
1584853159;426096;1584853159;426175;1584853159;425675;0.1083984375
1584853159;448293;1584853159;448351;1584853159;446110;0.1083984375
1584853159;467662;1584853159;467751;1584853159;466298;0.1083984375
1584853159;486209;1584853159;486258;1584853159;485854;0.1083984375
1584853159;507491;1584853159;507530;1584853159;505683;0.1083984375
1584853159;527396;1584853159;527420;1584853159;526120;0.11328125
1584853159;546371;1584853159;546394;1584853159;546052;0.1171875
1584853159;568652;1584853159;568677;1584853159;566073;0.1201171875
1584853159;587342;1584853159;587366;1584853159;585766;0.1240234375
1584853159;607203;1584853159;607285;1584853159;606050;0.125
1584853159;626207;1584853159;626229;1584853159;625828;0.1259765625
1584853159;647337;1584853159;647373;1584853159;645944;0.1259765625
1584853159;668297;1584853159;668322;1584853159;665896;0.1259765625
1584853159;688125;1584853159;688148;1584853159;686093;0.1259765625
1584853159;707094;1584853159;707131;1584853159;705849;0.1259765625
1584853159;727671;1584853159;727694;1584853159;725731;0.1259765625
1584853159;746717;1584853159;746743;1584853159;746144;0.1259765625
1584853159;768000;1584853159;768022;1584853159;766301;0.1259765625
1584853159;786717;1584853159;786742;1584853159;785859;0.1240234375
1584853159;806512;1584853159;806542;1584853159;805681;0.1220703125
1584853159;831032;1584853159;831055;1584853159;825916;0.1201171875
1584853159;847529;1584853159;847552;1584853159;846059;0.119140625
1584853159;866284;1584853159;866365;1584853159;866084;0.1181640625
1584853159;887871;1584853159;887906;1584853159;885751;0.1181640625
1584853159;907844;1584853159;907878;1584853159;906071;0.1181640625
1584853159;927401;1584853159;927424;1584853159;925823;0.1181640625
1584853159;948487;1584853159;948599;1584853159;945936;0.1181640625
1584853159;968156;1584853159;968179;1584853159;965919;0.1181640625
1584853159;986739;1584853159;986762;1584853159;986095;0.1181640625
1584853160;5909;1584853160;5936;1584853160;5851;0.1181640625
1584853160;25735;1584853160;25767;1584853160;25679;0.1181640625
1584853160;46470;1584853160;46493;1584853160;46143;0.1171875
1584853160;67908;1584853160;68034;1584853160;66320;0.1171875
1584853160;86522;1584853160;86544;1584853160;85877;0.1171875
1584853160;105825;1584853160;105865;1584853160;105675;0.1162109375
1584853160;125941;1584853160;125965;1584853160;125895;0.1171875
1584853160;146118;1584853160;146144;1584853160;146069;0.1162109375
1584853160;177595;1584853160;177614;1584853160;166095;0.1162109375
1584853160;185808;1584853160;185828;1584853160;185767;0.1171875
1584853160;210386;1584853160;210409;1584853160;206071;0.119140625
1584853160;227519;1584853160;227541;1584853160;226052;0.1220703125
1584853160;246759;1584853160;246782;1584853160;245947;0.1240234375
1584853160;267114;1584853160;267157;1584853160;265882;0.1259765625
1584853160;287365;1584853160;287404;1584853160;286090;0.12890625
1584853160;307191;1584853160;307214;1584853160;305842;0.1298828125
1584853160;326888;1584853160;326911;1584853160;325682;0.1298828125
1584853160;347705;1584853160;347766;1584853160;346139;0.1298828125
1584853160;367895;1584853160;367924;1584853160;366325;0.1298828125
1584853160;386654;1584853160;386681;1584853160;385871;0.1298828125
1584853160;407023;1584853160;407055;1584853160;405685;0.1298828125
1584853160;428684;1584853160;428707;1584853160;425917;0.1298828125
1584853160;446844;1584853160;446868;1584853160;446295;0.1298828125
1584853160;467312;1584853160;467334;1584853160;466069;0.1298828125
1584853160;486940;1584853160;486981;1584853160;485743;0.1298828125
1584853160;506353;1584853160;506375;1584853160;506063;0.1298828125
1584853160;526322;1584853160;526369;1584853160;526047;0.1298828125
1584853160;547394;1584853160;547427;1584853160;545954;0.1298828125
1584853160;566822;1584853160;566848;1584853160;565910;0.1298828125
1584853160;587442;1584853160;587465;1584853160;586113;0.1298828125
1584853160;607265;1584853160;607287;1584853160;605864;0.1298828125
1584853160;626856;1584853160;626878;1584853160;625676;0.1298828125
1584853160;646983;1584853160;647012;1584853160;646129;0.1337890625
1584853160;667072;1584853160;667098;1584853160;666323;0.138671875
1584853160;687191;1584853160;687214;1584853160;685886;0.1435546875
1584853160;706271;1584853160;706296;1584853160;705694;0.150390625
1584853160;731986;1584853160;732108;1584853160;726079;0.1572265625
1584853160;750006;1584853160;750035;1584853160;746072;0.1640625
1584853160;766287;1584853160;766393;1584853160;765847;0.1708984375
1584853160;787034;1584853160;787073;1584853160;785732;0.177734375
1584853160;807733;1584853160;807759;1584853160;806058;0.18359375
1584853160;828783;1584853160;828831;1584853160;826050;0.1884765625
1584853160;847307;1584853160;847365;1584853160;846001;0.19140625
1584853160;867011;1584853160;867035;1584853160;865722;0.1943359375
1584853160;887547;1584853160;887583;1584853160;886088;0.1962890625
1584853160;906669;1584853160;906696;1584853160;905849;0.197265625
1584853160;926226;1584853160;926248;1584853160;925914;0.197265625
1584853160;946743;1584853160;946785;1584853160;946158;0.19921875
1584853160;968882;1584853160;968963;1584853160;966075;0.19921875
1584853160;988402;1584853160;988424;1584853160;985881;0.201171875
1584853161;7062;1584853161;7101;1584853161;5747;0.2021484375
1584853161;26429;1584853161;26451;1584853161;26149;0.205078125
1584853161;46631;1584853161;46654;1584853161;46315;0.208984375
1584853161;67412;1584853161;67444;1584853161;65828;0.212890625
1584853161;87225;1584853161;87255;1584853161;85812;0.2177734375
1584853161;109255;1584853161;109293;1584853161;106062;0.224609375
1584853161;127829;1584853161;127867;1584853161;126048;0.2314453125
1584853161;147347;1584853161;147385;1584853161;145955;0.2392578125
1584853161;167639;1584853161;167667;1584853161;165787;0.248046875
1584853161;186373;1584853161;186396;1584853161;186105;0.2568359375
1584853161;207711;1584853161;207736;1584853161;205858;0.267578125
1584853161;226206;1584853161;226229;1584853161;225882;0.2783203125
1584853161;248939;1584853161;248962;1584853161;246175;0.2890625
1584853161;267424;1584853161;267447;1584853161;266079;0.3017578125
1584853161;287160;1584853161;287182;1584853161;285870;0.3134765625
1584853161;307265;1584853161;307302;1584853161;305700;0.32421875
1584853161;327453;1584853161;327476;1584853161;326162;0.333984375
1584853161;346742;1584853161;346821;1584853161;346320;0.34375
1584853161;367124;1584853161;367147;1584853161;365865;0.3515625
1584853161;387468;1584853161;387495;1584853161;385789;0.3603515625
1584853161;407460;1584853161;407483;1584853161;406087;0.369140625
1584853161;426350;1584853161;426372;1584853161;426073;0.3798828125
1584853161;446528;1584853161;446554;1584853161;445987;0.3916015625
1584853161;466489;1584853161;466536;1584853161;465738;0.404296875
1584853161;486539;1584853161;486677;1584853161;486096;0.41796875
1584853161;507339;1584853161;507380;1584853161;505853;0.43359375
1584853161;527129;1584853161;527151;1584853161;525895;0.4501953125
1584853161;546943;1584853161;546971;1584853161;546152;0.4677734375
1584853161;567628;1584853161;567651;1584853161;566088;0.4853515625
1584853161;586892;1584853161;587120;1584853161;585887;0.5
1584853161;606564;1584853161;606591;1584853161;605724;0.509765625
1584853161;627389;1584853161;627425;1584853161;626108;0.515625
1584853161;647639;1584853161;647661;1584853161;646314;0.5166015625
1584853161;667138;1584853161;667169;1584853161;665842;0.5166015625
1584853161;686493;1584853161;686518;1584853161;685807;0.5166015625
1584853161;707300;1584853161;707332;1584853161;706081;0.5146484375
1584853161;731271;1584853161;731294;1584853161;726067;0.5087890625
1584853161;747882;1584853161;747908;1584853161;745992;0.5009765625
1584853161;766933;1584853161;766956;1584853161;765751;0.4921875
1584853161;787714;1584853161;787803;1584853161;786101;0.4814453125
1584853161;806167;1584853161;806190;1584853161;805862;0.4697265625
1584853161;826176;1584853161;826199;1584853161;825914;0.4599609375
1584853161;847031;1584853161;847054;1584853161;846150;0.447265625
1584853161;866393;1584853161;866416;1584853161;866088;0.4345703125
1584853161;887273;1584853161;887296;1584853161;885868;0.421875
1584853161;907101;1584853161;907140;1584853161;905708;0.4091796875
1584853161;926474;1584853161;926496;1584853161;926169;0.3955078125
1584853161;946868;1584853161;946920;1584853161;946318;0.3828125
1584853161;967152;1584853161;967175;1584853161;965870;0.37109375
1584853161;986536;1584853161;986561;1584853161;985784;0.3603515625
