sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;groundSpeed;
1584853146;725735;1584853146;725759;1584853146;725212;6.81904;
1584853146;736002;1584853146;736028;1584853146;735263;6.82295;
1584853146;746262;1584853146;746367;1584853146;745115;6.78776;
1584853146;756765;1584853146;756833;1584853146;755133;6.80731;
1584853146;767174;1584853146;767198;1584853146;764933;6.78776;
1584853146;776667;1584853146;776752;1584853146;775297;6.79558;
1584853146;785519;1584853146;785542;1584853146;785285;6.79949;
1584853146;796242;1584853146;796265;1584853146;795509;6.77603;
1584853146;805615;1584853146;805643;1584853146;805257;6.79167;
1584853146;822180;1584853146;822227;1584853146;814973;6.79558;
1584853146;825896;1584853146;825921;1584853146;824877;6.78385;
1584853146;836841;1584853146;836864;1584853146;835061;6.79167;
1584853146;845915;1584853146;845944;1584853146;845305;6.78385;
1584853146;855843;1584853146;855866;1584853146;855466;6.78385;
1584853146;866101;1584853146;866142;1584853146;865246;6.77994;
1584853146;877303;1584853146;877341;1584853146;875218;6.77603;
1584853146;885882;1584853146;885905;1584853146;885016;6.77212;
1584853146;895750;1584853146;895790;1584853146;895184;6.76821;
1584853146;905939;1584853146;906055;1584853146;905032;6.78385;
1584853146;922899;1584853146;922925;1584853146;914999;6.78385;
1584853146;925516;1584853146;925599;1584853146;925092;6.75648;
1584853146;935419;1584853146;935442;1584853146;935259;6.77994;
1584853146;945675;1584853146;945756;1584853146;945486;6.76039;
1584853146;958813;1584853146;959009;1584853146;955259;6.75257;
1584853146;965422;1584853146;965503;1584853146;965009;6.74084;
1584853146;975088;1584853146;975111;1584853146;974899;6.74475;
1584853146;985807;1584853146;985901;1584853146;984932;6.74475;
1584853146;997497;1584853146;997698;1584853146;995398;6.73302;
1584853147;6332;1584853147;6371;1584853147;5463;6.75257;
1584853147;28165;1584853147;28190;1584853147;15231;6.71347;
1584853147;30420;1584853147;30444;1584853147;25214;6.72911;
1584853147;35915;1584853147;35955;1584853147;35273;6.74084;
1584853147;45228;1584853147;45251;1584853147;45138;6.74084;
1584853147;55426;1584853147;55453;1584853147;55095;6.74475;
1584853147;65552;1584853147;65683;1584853147;64898;6.75257;
1584853147;76423;1584853147;76460;1584853147;75368;6.74866;
1584853147;86791;1584853147;86817;1584853147;85260;6.72129;
1584853147;96998;1584853147;97022;1584853147;95481;6.74084;
1584853147;105646;1584853147;105672;1584853147;105241;6.74084;
1584853147;115249;1584853147;115274;1584853147;114972;6.73302;
1584853147;136015;1584853147;136054;1584853147;124857;6.74866;
1584853147;138206;1584853147;138249;1584853147;135013;6.6861;
1584853147;146096;1584853147;146120;1584853147;145296;6.71347;
1584853147;157344;1584853147;157516;1584853147;155457;6.71347;
1584853147;167751;1584853147;167775;1584853147;165243;6.71347;
1584853147;175529;1584853147;175552;1584853147;175233;6.70956;
1584853147;185168;1584853147;185192;1584853147;185051;6.70565;
1584853147;195694;1584853147;195723;1584853147;195184;6.71347;
1584853147;206028;1584853147;206064;1584853147;205046;6.71347;
1584853147;215579;1584853147;215608;1584853147;214963;6.70565;
1584853147;226622;1584853147;226648;1584853147;225081;6.70956;
1584853147;239214;1584853147;239238;1584853147;235262;6.70174;
1584853147;245664;1584853147;245745;1584853147;245479;6.69001;
1584853147;256108;1584853147;256182;1584853147;255291;6.69001;
1584853147;268919;1584853147;268960;1584853147;265010;6.68219;
1584853147;276328;1584853147;276386;1584853147;274918;6.67046;
1584853147;285947;1584853147;285986;1584853147;284929;6.65482;
1584853147;296178;1584853147;296238;1584853147;295352;6.67437;
1584853147;306816;1584853147;306840;1584853147;305465;6.6861;
1584853147;322584;1584853147;322608;1584853147;315245;6.67046;
1584853147;325537;1584853147;325562;1584853147;325236;6.67046;
1584853147;335661;1584853147;335689;1584853147;335282;6.66655;
1584853147;345753;1584853147;345789;1584853147;345134;6.66264;
1584853147;356666;1584853147;356704;1584853147;355113;6.66655;
1584853147;365259;1584853147;365283;1584853147;364902;6.67046;
1584853147;376892;1584853147;376916;1584853147;375313;6.65091;
1584853147;385629;1584853147;385672;1584853147;385259;6.66264;
1584853147;396527;1584853147;396550;1584853147;395495;6.64309;
1584853147;406144;1584853147;406270;1584853147;405281;6.64309;
1584853147;424260;1584853147;424285;1584853147;414994;6.63918;
1584853147;426782;1584853147;426805;1584853147;424884;6.63527;
1584853147;435644;1584853147;435684;1584853147;435046;6.62354;
1584853147;445715;1584853147;445742;1584853147;445320;6.62745;
1584853147;455847;1584853147;455873;1584853147;455468;6.6079;
1584853147;465617;1584853147;465643;1584853147;465247;6.60008;
1584853147;475616;1584853147;475641;1584853147;475224;6.59226;
1584853147;487687;1584853147;487715;1584853147;485281;6.61181;
1584853147;495460;1584853147;495484;1584853147;495184;6.60008;
1584853147;505461;1584853147;505552;1584853147;505058;6.59617;
1584853147;515636;1584853147;515661;1584853147;514947;6.58835;
1584853147;528124;1584853147;528231;1584853147;525073;6.58835;
1584853147;536060;1584853147;536099;1584853147;535272;6.57662;
1584853147;546352;1584853147;546446;1584853147;545466;6.58053;
1584853147;556906;1584853147;556961;1584853147;555276;6.58053;
1584853147;566992;1584853147;567016;1584853147;565011;6.58835;
1584853147;575033;1584853147;575056;1584853147;574923;6.58444;
1584853147;585063;1584853147;585087;1584853147;584950;6.57662;
1584853147;595987;1584853147;596010;1584853147;595363;6.56489;
1584853147;605383;1584853147;605408;1584853147;605220;6.56489;
1584853147;615995;1584853147;616018;1584853147;615231;6.55316;
1584853147;635850;1584853147;635875;1584853147;625222;6.55316;
1584853147;637667;1584853147;637690;1584853147;635288;6.55316;
1584853147;645472;1584853147;645496;1584853147;645140;6.54534;
1584853147;655752;1584853147;655776;1584853147;655098;6.55707;
1584853147;667127;1584853147;667150;1584853147;664899;6.54143;
1584853147;677143;1584853147;677310;1584853147;675320;6.54534;
1584853147;686278;1584853147;686302;1584853147;685265;6.54143;
1584853147;696269;1584853147;696308;1584853147;695486;6.54534;
1584853147;706089;1584853147;706129;1584853147;705248;6.54143;
1584853147;721302;1584853147;721326;1584853147;715035;6.53752;
1584853147;724992;1584853147;725016;1584853147;724908;6.53361;
1584853147;735105;1584853147;735128;1584853147;734994;6.53361;
1584853147;746530;1584853147;746570;1584853147;745297;6.52188;
1584853147;757311;1584853147;757438;1584853147;755481;6.5297;
1584853147;765839;1584853147;765864;1584853147;765238;6.51406;
1584853147;775556;1584853147;775580;1584853147;775240;6.50233;
1584853147;785237;1584853147;785411;1584853147;785036;6.50624;
1584853147;796517;1584853147;796588;1584853147;795215;6.49451;
1584853147;808602;1584853147;808626;1584853147;805053;6.4906;
1584853147;826021;1584853147;826111;1584853147;814965;6.4906;
1584853147;828587;1584853147;828611;1584853147;825124;6.46323;
1584853147;836073;1584853147;836113;1584853147;835263;6.47887;
1584853147;845725;1584853147;845749;1584853147;845470;6.45932;
1584853147;855717;1584853147;855831;1584853147;855283;6.46323;
1584853147;865820;1584853147;865853;1584853147;865010;6.45932;
1584853147;875675;1584853147;875749;1584853147;874961;6.45541;
1584853147;885981;1584853147;886014;1584853147;884942;6.43977;
1584853147;895784;1584853147;895867;1584853147;895350;6.42804;
1584853147;905638;1584853147;905732;1584853147;905232;6.43195;
1584853147;915879;1584853147;915903;1584853147;915232;6.42022;
1584853147;927285;1584853147;927309;1584853147;925232;6.4124;
1584853147;935950;1584853147;936011;1584853147;935279;6.40458;
1584853147;946011;1584853147;946118;1584853147;945140;6.40458;
1584853147;957616;1584853147;957674;1584853147;955145;6.39285;
1584853147;967155;1584853147;967180;1584853147;964920;6.39285;
1584853147;975704;1584853147;975784;1584853147;975284;6.38112;
1584853147;985525;1584853147;985549;1584853147;985259;6.3733;
1584853147;995653;1584853147;995676;1584853147;995487;6.36548;
1584853148;5619;1584853148;5645;1584853148;5259;6.34593;
1584853148;19256;1584853148;19287;1584853148;14986;6.36157;
1584853148;25670;1584853148;25699;1584853148;24862;6.34202;
1584853148;35302;1584853148;35415;1584853148;35068;6.34202;
1584853148;45781;1584853148;45862;1584853148;45353;6.34202;
1584853148;55798;1584853148;55821;1584853148;55475;6.32638;
1584853148;66211;1584853148;66234;1584853148;65239;6.32638;
1584853148;76592;1584853148;76730;1584853148;75218;6.31856;
1584853148;86074;1584853148;86099;1584853148;85025;6.31074;
1584853148;95781;1584853148;95841;1584853148;95172;6.29119;
1584853148;105947;1584853148;106058;1584853148;105045;6.30292;
1584853148;123016;1584853148;123061;1584853148;114983;6.29119;
1584853148;125442;1584853148;125471;1584853148;125059;6.27946;
1584853148;135478;1584853148;135559;1584853148;135277;6.26382;
1584853148;145739;1584853148;145765;1584853148;145477;6.25991;
1584853148;156943;1584853148;156981;1584853148;155287;6.24818;
1584853148;165818;1584853148;165843;1584853148;165020;6.24036;
1584853148;175154;1584853148;175178;1584853148;174919;6.22472;
1584853148;185621;1584853148;185718;1584853148;184958;6.23645;
1584853148;197906;1584853148;197945;1584853148;195403;6.2169;
1584853148;207324;1584853148;207416;1584853148;205474;6.21299;
1584853148;227058;1584853148;227152;1584853148;215228;6.20908;
1584853148;229564;1584853148;229587;1584853148;225228;6.21299;
1584853148;235967;1584853148;235991;1584853148;235290;6.19344;
1584853148;245504;1584853148;245528;1584853148;245128;6.18562;
1584853148;255575;1584853148;255647;1584853148;255112;6.16998;
1584853148;265978;1584853148;266014;1584853148;264909;6.16998;
1584853148;276362;1584853148;276404;1584853148;275335;6.16607;
1584853148;286096;1584853148;286121;1584853148;285266;6.15434;
1584853148;295889;1584853148;296029;1584853148;295472;6.15043;
1584853148;305670;1584853148;305752;1584853148;305249;6.15043;
1584853148;315527;1584853148;315556;1584853148;315020;6.14652;
1584853148;328100;1584853148;328142;1584853148;324893;6.1387;
1584853148;335606;1584853148;335629;1584853148;335033;6.12697;
1584853148;349288;1584853148;349314;1584853148;345331;6.13479;
1584853148;357813;1584853148;357985;1584853148;355473;6.10742;
1584853148;366783;1584853148;366822;1584853148;365248;6.0996;
1584853148;375407;1584853148;375488;1584853148;375223;6.08396;
1584853148;385129;1584853148;385152;1584853148;385037;6.09569;
1584853148;395592;1584853148;395621;1584853148;395202;6.08787;
1584853148;406063;1584853148;406099;1584853148;405059;6.0996;
1584853148;419132;1584853148;419159;1584853148;414956;6.07223;
1584853148;425839;1584853148;425863;1584853148;425085;6.07223;
1584853148;435446;1584853148;435470;1584853148;435272;6.06832;
1584853148;446158;1584853148;446239;1584853148;445488;6.06441;
1584853148;455561;1584853148;455585;1584853148;455283;6.05268;
1584853148;466021;1584853148;466063;1584853148;465010;6.0605;
1584853148;476137;1584853148;476193;1584853148;474918;6.04877;
1584853148;486031;1584853148;486073;1584853148;484959;6.05659;
1584853148;496228;1584853148;496252;1584853148;495370;6.04095;
1584853148;506343;1584853148;506448;1584853148;505474;6.03704;
1584853148;522962;1584853148;522986;1584853148;515237;6.00576;
1584853148;525396;1584853148;525508;1584853148;525219;5.97057;
1584853148;535492;1584853148;535578;1584853148;535295;5.96275;
1584853148;545717;1584853148;545754;1584853148;545143;5.96275;
1584853148;556528;1584853148;556571;1584853148;555106;5.95493;
1584853148;565180;1584853148;565204;1584853148;564917;5.96666;
1584853148;575727;1584853148;575751;1584853148;575346;5.95884;
1584853148;585643;1584853148;585666;1584853148;585269;5.97839;
1584853148;597240;1584853148;597263;1584853148;595470;5.95884;
1584853148;606104;1584853148;606143;1584853148;605266;5.94711;
1584853148;623815;1584853148;623858;1584853148;614971;5.93929;
1584853148;626476;1584853148;626568;1584853148;624873;5.93147;
1584853148;635620;1584853148;635660;1584853148;635043;5.92365;
1584853148;645741;1584853148;645825;1584853148;645312;5.91974;
1584853148;655664;1584853148;655745;1584853148;655469;5.91974;
1584853148;665587;1584853148;665614;1584853148;665245;5.91583;
1584853148;676071;1584853148;676108;1584853148;675224;5.90019;
1584853148;686646;1584853148;686676;1584853148;685294;5.88064;
1584853148;695537;1584853148;695561;1584853148;695213;5.86891;
1584853148;705687;1584853148;705803;1584853148;705039;5.865;
1584853148;715192;1584853148;715215;1584853148;714957;5.86891;
1584853148;728845;1584853148;728869;1584853148;725087;5.86109;
1584853148;736057;1584853148;736095;1584853148;735272;5.86109;
1584853148;746316;1584853148;746357;1584853148;745490;5.84545;
1584853148;756653;1584853148;756710;1584853148;755280;5.83763;
1584853148;767142;1584853148;767166;1584853148;765023;5.82981;
1584853148;776801;1584853148;776826;1584853148;774918;5.82981;
1584853148;785052;1584853148;785075;1584853148;784936;5.81808;
1584853148;795747;1584853148;795773;1584853148;795394;5.82981;
1584853148;806234;1584853148;806270;1584853148;805233;5.83372;
1584853148;819732;1584853148;819757;1584853148;815257;5.81808;
1584853148;825598;1584853148;825622;1584853148;825249;5.80244;
1584853148;835690;1584853148;835714;1584853148;835297;5.78289;
1584853148;845289;1584853148;845446;1584853148;845166;5.77116;
1584853148;856060;1584853148;856169;1584853148;855130;5.75161;
1584853148;866028;1584853148;866159;1584853148;864900;5.75552;
1584853148;877372;1584853148;877432;1584853148;875336;5.77507;
1584853148;887557;1584853148;887688;1584853148;885262;5.79853;
1584853148;896299;1584853148;896323;1584853148;895471;5.79462;
1584853148;906148;1584853148;906236;1584853148;905260;5.77507;
1584853148;922108;1584853148;922135;1584853148;915031;5.73597;
1584853148;925187;1584853148;925214;1584853148;924901;5.72424;
1584853148;935152;1584853148;935175;1584853148;935031;5.6695;
1584853148;946459;1584853148;946556;1584853148;945333;5.57175;
1584853148;958216;1584853148;958253;1584853148;955479;5.5913;
1584853148;965836;1584853148;965860;1584853148;965261;5.64995;
1584853148;975588;1584853148;975626;1584853148;975226;5.65777;
1584853148;985606;1584853148;985635;1584853148;985056;5.63431;
1584853148;996131;1584853148;996172;1584853148;995225;5.64213;
1584853149;6196;1584853149;6219;1584853149;5105;5.64213;
1584853149;26348;1584853149;26387;1584853149;14957;5.64213;
1584853149;30649;1584853149;30689;1584853149;25109;5.65386;
1584853149;36104;1584853149;36127;1584853149;35278;5.67341;
1584853149;45797;1584853149;45821;1584853149;45482;5.66559;
1584853149;55488;1584853149;55569;1584853149;55290;5.64604;
1584853149;65672;1584853149;65792;1584853149;65020;5.63431;
1584853149;76092;1584853149;76144;1584853149;74948;5.61476;
1584853149;86290;1584853149;86326;1584853149;84975;5.62258;
1584853149;95918;1584853149;95941;1584853149;95395;5.60303;
1584853149;105622;1584853149;105778;1584853149;105245;5.60303;
1584853149;115613;1584853149;115636;1584853149;115240;5.61085;
1584853149;130023;1584853149;130063;1584853149;125219;5.61867;
1584853149;136356;1584853149;136429;1584853149;135292;5.59521;
1584853149;146125;1584853149;146148;1584853149;145143;5.59912;
1584853149;156702;1584853149;156760;1584853149;155164;5.60694;
1584853149;166347;1584853149;166389;1584853149;164942;5.61085;
1584853149;175646;1584853149;175670;1584853149;175324;5.61476;
1584853149;185468;1584853149;185551;1584853149;185280;5.5913;
1584853149;195684;1584853149;195765;1584853149;195485;5.57566;
1584853149;205701;1584853149;205785;1584853149;205282;5.57175;
1584853149;218738;1584853149;218775;1584853149;214981;5.57566;
1584853149;225265;1584853149;225291;1584853149;224870;5.58348;
1584853149;235291;1584853149;235402;1584853149;235084;5.5913;
1584853149;245634;1584853149;245657;1584853149;245346;5.57566;
1584853149;256305;1584853149;256329;1584853149;255483;5.57957;
1584853149;266114;1584853149;266155;1584853149;265254;5.5913;
1584853149;277222;1584853149;277282;1584853149;275220;5.57957;
1584853149;286039;1584853149;286063;1584853149;285046;5.56393;
1584853149;295794;1584853149;295817;1584853149;295187;5.54438;
1584853149;306304;1584853149;306328;1584853149;305050;5.57957;
1584853149;325525;1584853149;325550;1584853149;315027;5.60303;
1584853149;327188;1584853149;327212;1584853149;325144;5.56002;
1584853149;335477;1584853149;335580;1584853149;335278;5.57957;
1584853149;345664;1584853149;345745;1584853149;345483;5.56393;
1584853149;356926;1584853149;356963;1584853149;355281;5.56393;
1584853149;365455;1584853149;365535;1584853149;365035;5.56393;
1584853149;375101;1584853149;375125;1584853149;374936;5.57566;
1584853149;385978;1584853149;386011;1584853149;384969;5.58348;
1584853149;396279;1584853149;396302;1584853149;395431;5.54829;
1584853149;406476;1584853149;406516;1584853149;405484;5.5522;
1584853149;429567;1584853149;429606;1584853149;415257;5.55611;
1584853149;431562;1584853149;431604;1584853149;425254;5.54047;
1584853149;435944;1584853149;435967;1584853149;435310;5.56393;
1584853149;445741;1584853149;445769;1584853149;445177;5.56002;
1584853149;455938;1584853149;455971;1584853149;455126;5.5522;
1584853149;466166;1584853149;466204;1584853149;464934;5.51701;
1584853149;476152;1584853149;476189;1584853149;475327;5.51701;
1584853149;485790;1584853149;485817;1584853149;485282;5.52092;
1584853149;495855;1584853149;495879;1584853149;495503;5.52874;
1584853149;505565;1584853149;505589;1584853149;505283;5.53656;
1584853149;523482;1584853149;523506;1584853149;515011;5.53656;
1584853149;526337;1584853149;526361;1584853149;524896;5.50137;
1584853149;535766;1584853149;535789;1584853149;535056;5.49355;
1584853149;546160;1584853149;546184;1584853149;545335;5.5131;
1584853149;559034;1584853149;559139;1584853149;555494;5.51701;
1584853149;566354;1584853149;566393;1584853149;565274;5.50137;
1584853149;575443;1584853149;575549;1584853149;575245;5.52874;
1584853149;585277;1584853149;585441;1584853149;585079;5.54438;
1584853149;595714;1584853149;595745;1584853149;595213;5.54047;
1584853149;606338;1584853149;606378;1584853149;605079;5.52874;
1584853149;615740;1584853149;615772;1584853149;614962;5.50528;
1584853149;634769;1584853149;634851;1584853149;625319;5.48182;
1584853149;637521;1584853149;637544;1584853149;635284;5.47791;
1584853149;645825;1584853149;645848;1584853149;645499;5.49355;
1584853149;656230;1584853149;656290;1584853149;655311;5.49746;
1584853149;665862;1584853149;665886;1584853149;665027;5.51701;
1584853149;676376;1584853149;676412;1584853149;674930;5.48573;
1584853149;686272;1584853149;686297;1584853149;684989;5.50919;
1584853149;696179;1584853149;696202;1584853149;695408;5.50137;
1584853149;705769;1584853149;705792;1584853149;705492;5.51701;
1584853149;722859;1584853149;722883;1584853149;715247;5.51701;
1584853149;725411;1584853149;725441;1584853149;725253;5.46618;
1584853149;735481;1584853149;735505;1584853149;735298;5.52092;
1584853149;748900;1584853149;748935;1584853149;745151;5.53265;
1584853149;756002;1584853149;756039;1584853149;755118;5.52483;
1584853149;765269;1584853149;765447;1584853149;764917;5.52092;
1584853149;776151;1584853149;776176;1584853149;775316;5.52483;
1584853149;786079;1584853149;786120;1584853149;785281;5.52483;
1584853149;796300;1584853149;796323;1584853149;795509;5.51701;
1584853149;806157;1584853149;806260;1584853149;805291;5.50919;
1584853149;824043;1584853149;824084;1584853149;815040;5.48964;
1584853149;826494;1584853149;826655;1584853149;824893;5.48182;
1584853149;835207;1584853149;835231;1584853149;835080;5.48573;
1584853149;846214;1584853149;846307;1584853149;845343;5.48573;
1584853149;857340;1584853149;857363;1584853149;855495;5.48964;
1584853149;865421;1584853149;865445;1584853149;865271;5.5131;
1584853149;876817;1584853149;876857;1584853149;875252;5.5131;
1584853149;885427;1584853149;885452;1584853149;885047;5.53265;
1584853149;895466;1584853149;895490;1584853149;895204;5.52483;
1584853149;905206;1584853149;905230;1584853149;905065;5.52092;
1584853149;927302;1584853149;927340;1584853149;914985;5.50528;
1584853149;929731;1584853149;929754;1584853149;925136;5.50919;
1584853149;937122;1584853149;937245;1584853149;935295;5.52483;
1584853149;951923;1584853149;952135;1584853149;945510;5.52483;
1584853149;972932;1584853149;972957;1584853149;955306;5.52874;
1584853149;975014;1584853149;975037;1584853149;965046;5.53265;
1584853149;976622;1584853149;976651;1584853149;974928;5.53656;
1584853149;985084;1584853149;985107;1584853149;984961;5.54438;
1584853149;996010;1584853149;996041;1584853149;995409;5.53656;
1584853150;5881;1584853150;5909;1584853150;5497;5.54438;
1584853150;16134;1584853150;16158;1584853150;15261;5.54047;
1584853150;29993;1584853150;30018;1584853150;25242;5.53656;
1584853150;35605;1584853150;35631;1584853150;35305;5.52874;
1584853150;46209;1584853150;46232;1584853150;45176;5.50919;
1584853150;55794;1584853150;55817;1584853150;55138;5.5131;
1584853150;65926;1584853150;65966;1584853150;64923;5.52874;
1584853150;77742;1584853150;77883;1584853150;75366;5.54047;
1584853150;86188;1584853150;86293;1584853150;85303;5.56002;
1584853150;96283;1584853150;96321;1584853150;95501;5.54047;
1584853150;105484;1584853150;105568;1584853150;105285;5.5131;
1584853150;122846;1584853150;122876;1584853150;115051;5.52874;
1584853150;125477;1584853150;125501;1584853150;124956;5.54438;
1584853150;135162;1584853150;135185;1584853150;135053;5.56002;
1584853150;146140;1584853150;146192;1584853150;145353;5.56393;
1584853150;156800;1584853150;156839;1584853150;155486;5.52483;
1584853150;165598;1584853150;165622;1584853150;165272;5.56002;
1584853150;175580;1584853150;175603;1584853150;175251;5.54438;
1584853150;185874;1584853150;185897;1584853150;185066;5.54047;
1584853150;196042;1584853150;196066;1584853150;195280;5.54438;
1584853150;206562;1584853150;206585;1584853150;205105;5.54829;
1584853150;226020;1584853150;226044;1584853150;214980;5.54047;
1584853150;228533;1584853150;228579;1584853150;225142;5.56784;
1584853150;235482;1584853150;235562;1584853150;235293;5.56002;
1584853150;246010;1584853150;246037;1584853150;245502;5.54438;
1584853150;255821;1584853150;255850;1584853150;255303;5.54047;
1584853150;265831;1584853150;265864;1584853150;265048;5.5522;
1584853150;275737;1584853150;275776;1584853150;274979;5.55611;
1584853150;286913;1584853150;286940;1584853150;284990;5.56784;
1584853150;295915;1584853150;295941;1584853150;295377;5.57957;
1584853150;305667;1584853150;305693;1584853150;305263;5.55611;
1584853150;327093;1584853150;327117;1584853150;315247;5.56393;
1584853150;329578;1584853150;329618;1584853150;325261;5.56784;
1584853150;335970;1584853150;336009;1584853150;335309;5.56784;
1584853150;345988;1584853150;346010;1584853150;345163;5.56393;
1584853150;356477;1584853150;356534;1584853150;355160;5.57566;
1584853150;365238;1584853150;365261;1584853150;364927;5.57566;
1584853150;375499;1584853150;375523;1584853150;375330;5.56002;
1584853150;385641;1584853150;385666;1584853150;385284;5.55611;
1584853150;395680;1584853150;395703;1584853150;395517;5.57175;
1584853150;405881;1584853150;405907;1584853150;405294;5.58739;
1584853150;416270;1584853150;416294;1584853150;415024;5.5913;
1584853150;425023;1584853150;425047;1584853150;424902;5.56784;
1584853150;435282;1584853150;435422;1584853150;435110;5.57175;
1584853150;448179;1584853150;448203;1584853150;445391;5.57566;
1584853150;456297;1584853150;456321;1584853150;455504;5.57957;
1584853150;466112;1584853150;466152;1584853150;465265;5.59521;
1584853150;477243;1584853150;477297;1584853150;475248;5.57175;
1584853150;485904;1584853150;485944;1584853150;485058;5.57566;
1584853150;495393;1584853150;495418;1584853150;495210;5.58348;
1584853150;505185;1584853150;505208;1584853150;505068;5.59912;
1584853150;525079;1584853150;525171;1584853150;515013;5.59912;
1584853150;526944;1584853150;526967;1584853150;525348;5.60694;
1584853150;536383;1584853150;536407;1584853150;535295;5.58739;
1584853150;547298;1584853150;547322;1584853150;545500;5.59521;
1584853150;556082;1584853150;556118;1584853150;555299;5.60303;
1584853150;566687;1584853150;566711;1584853150;565052;5.61085;
1584853150;576525;1584853150;576565;1584853150;574971;5.6304;
1584853150;587417;1584853150;587543;1584853150;584988;5.60303;
1584853150;596271;1584853150;596331;1584853150;595443;5.61867;
1584853150;606382;1584853150;606483;1584853150;605507;5.61476;
1584853150;626083;1584853150;626107;1584853150;615259;5.60303;
1584853150;627911;1584853150;627935;1584853150;625251;5.58739;
1584853150;635603;1584853150;635627;1584853150;635303;5.59521;
1584853150;645977;1584853150;646011;1584853150;645157;5.60694;
1584853150;655675;1584853150;655706;1584853150;655139;5.61085;
1584853150;665944;1584853150;666030;1584853150;664931;5.61867;
1584853150;677446;1584853150;677542;1584853150;675355;5.60303;
1584853150;685893;1584853150;685918;1584853150;685306;5.59912;
1584853150;695703;1584853150;695783;1584853150;695521;5.60694;
1584853150;705654;1584853150;705683;1584853150;705294;5.60694;
1584853150;726163;1584853150;726202;1584853150;715015;5.61085;
1584853150;727935;1584853150;727959;1584853150;724895;5.61476;
1584853150;735662;1584853150;735686;1584853150;735056;5.61867;
1584853150;746207;1584853150;746231;1584853150;745375;5.61867;
1584853150;757384;1584853150;757522;1584853150;755513;5.60303;
1584853150;765653;1584853150;765678;1584853150;765272;5.60303;
1584853150;775519;1584853150;775542;1584853150;775251;5.60694;
1584853150;785605;1584853150;785633;1584853150;785069;5.6304;
1584853150;795802;1584853150;795835;1584853150;795220;5.61476;
1584853150;806349;1584853150;806374;1584853150;805097;5.60694;
1584853150;822190;1584853150;822214;1584853150;814982;5.60694;
1584853150;827080;1584853150;827103;1584853150;825123;5.61867;
1584853150;835646;1584853150;835670;1584853150;835296;5.62649;
1584853150;846363;1584853150;846386;1584853150;845506;5.61867;
1584853150;856069;1584853150;856092;1584853150;855320;5.61085;
1584853150;865833;1584853150;865857;1584853150;865046;5.61476;
1584853150;876103;1584853150;876159;1584853150;874952;5.61085;
1584853150;885993;1584853150;886055;1584853150;884977;5.62258;
1584853150;895738;1584853150;895767;1584853150;895433;5.62649;
1584853150;905694;1584853150;905775;1584853150;905275;5.61085;
1584853150;922727;1584853150;922751;1584853150;915265;5.61476;
1584853150;925443;1584853150;925467;1584853150;925274;5.61476;
1584853150;935829;1584853150;935854;1584853150;935318;5.62649;
1584853150;945474;1584853150;945498;1584853150;945171;5.64213;
1584853150;955905;1584853150;955947;1584853150;955137;5.63431;
1584853150;965512;1584853150;965541;1584853150;964939;5.63431;
1584853150;976325;1584853150;976349;1584853150;975344;5.63822;
1584853150;986100;1584853150;986160;1584853150;985292;5.62649;
1584853150;996297;1584853150;996336;1584853150;995507;5.64213;
1584853151;6113;1584853151;6152;1584853151;5288;5.60303;
1584853151;23066;1584853151;23091;1584853151;15024;5.6304;
1584853151;25002;1584853151;25026;1584853151;24884;5.64604;
1584853151;35494;1584853151;35523;1584853151;35072;5.64604;
1584853151;45889;1584853151;45918;1584853151;45350;5.6304;
1584853151;55925;1584853151;55948;1584853151;55510;5.64604;
1584853151;66117;1584853151;66141;1584853151;65271;5.61867;
1584853151;76988;1584853151;77025;1584853151;75258;5.64604;
1584853151;85718;1584853151;85742;1584853151;85319;5.65777;
1584853151;95551;1584853151;95580;1584853151;95211;5.64995;
1584853151;107349;1584853151;107387;1584853151;105094;5.65386;
1584853151;125975;1584853151;126099;1584853151;114996;5.65777;
1584853151;128539;1584853151;128563;1584853151;125343;5.64995;
1584853151;136117;1584853151;136141;1584853151;135298;5.65386;
1584853151;146297;1584853151;146335;1584853151;145511;5.66559;
1584853151;156283;1584853151;156320;1584853151;155561;5.65386;
1584853151;165256;1584853151;165440;1584853151;165057;5.66559;
1584853151;175073;1584853151;175097;1584853151;174946;5.66559;
1584853151;186064;1584853151;186101;1584853151;185010;5.64995;
1584853151;196096;1584853151;196191;1584853151;195427;5.64213;
1584853151;206983;1584853151;207007;1584853151;205508;5.65386;
1584853151;222987;1584853151;223011;1584853151;215266;5.65386;
1584853151;225450;1584853151;225532;1584853151;225256;5.65386;
1584853151;236119;1584853151;236143;1584853151;235306;5.65777;
1584853151;246328;1584853151;246460;1584853151;245206;5.66559;
1584853151;257694;1584853151;257735;1584853151;255141;5.68905;
1584853151;265779;1584853151;265803;1584853151;264922;5.68123;
1584853151;277345;1584853151;277409;1584853151;275349;5.66559;
1584853151;286025;1584853151;286050;1584853151;285295;5.66168;
1584853151;295706;1584853151;295807;1584853151;295518;5.65777;
1584853151;305560;1584853151;305589;1584853151;305290;5.67341;
1584853151;322254;1584853151;322280;1584853151;315081;5.68514;
1584853151;325508;1584853151;325532;1584853151;324934;5.67341;
1584853151;336891;1584853151;336917;1584853151;335071;5.67732;
1584853151;346205;1584853151;346229;1584853151;345366;5.67341;
1584853151;356621;1584853151;356716;1584853151;355500;5.67732;
