sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;IMULatAcceleration;IMULgtAcceleration;IMUVerAcceleration
1584853875;884226;1584853875;884260;1584853875;882940;-0.4335;0.0425;9.027
1584853876;83226;1584853876;83259;1584853876;83131;-0.8075;0.3315;8.9335
1584853876;282800;1584853876;282843;1584853876;282726;-1.1645;-0.1615;10.795
1584853876;483000;1584853876;483060;1584853876;482943;-0.833;-0.2125;10.268
1584853876;684275;1584853876;684381;1584853876;683125;-0.833;-0.153;9.3075
1584853876;893024;1584853876;893049;1584853876;892963;-0.9605;-0.5865;8.891
1584853877;93329;1584853877;93403;1584853877;93243;-1.1645;-0.391;9.724
1584853877;293538;1584853877;293563;1584853877;293475;-0.85;-0.0935;10.0895
1584853877;493072;1584853877;493097;1584853877;492998;-1.394;-0.0425;9.5455
1584853877;693373;1584853877;693424;1584853877;693270;-1.0115;-0.0595;9.3925
1584853877;984117;1584853877;984223;1584853877;963229;-1.0795;0.306;9.6985
1584853878;173068;1584853878;173114;1584853878;172989;-1.0795;0.3995;9.809
1584853878;373286;1584853878;373310;1584853878;373241;-1.071;0.3995;9.6985
1584853878;573782;1584853878;573809;1584853878;573701;-0.7735;0.1785;9.8855
1584853878;774276;1584853878;774327;1584853878;773005;-1.0455;0.3315;9.418
1584853878;973283;1584853878;973307;1584853878;973239;-1.156;0.5015;9.6985
1584853879;173887;1584853879;174005;1584853879;173737;-0.9435;0.3485;9.5285
1584853879;373072;1584853879;373111;1584853879;373013;-0.68;0.1785;10.0045
1584853879;573314;1584853879;573339;1584853879;573260;-1.2495;0.2465;9.9365
1584853879;773575;1584853879;773606;1584853879;773477;-1.224;0.0085;9.418
1584853879;973101;1584853879;973142;1584853879;973035;-1.36;0.1615;9.027
1584853880;173082;1584853880;173107;1584853880;173038;-0.6375;0.3145;9.4605
1584853880;373815;1584853880;373843;1584853880;373738;-1.0115;0.0935;9.7665
1584853880;573066;1584853880;573108;1584853880;573007;-1.1815;0.1275;9.6645
1584853880;773361;1584853880;773385;1584853880;773293;-1.7085;0.1615;9.486
1584853880;973576;1584853880;973617;1584853880;973513;-1.1815;0.1275;9.4605
1584853881;173146;1584853881;173173;1584853881;173042;-1.7;0.0595;9.7495
1584853881;373376;1584853881;373401;1584853881;373301;-1.4025;-0.3145;9.7665
1584853881;573807;1584853881;573849;1584853881;573737;-0.8755;-0.0935;9.265
1584853881;773120;1584853881;773157;1584853881;773028;-1.1985;-0.2465;9.962
1584853881;973381;1584853881;973406;1584853881;973321;-0.9605;-0.1955;9.6135
1584853882;173330;1584853882;173372;1584853882;173270;-0.4165;-0.1105;9.7495
1584853882;373130;1584853882;373172;1584853882;373052;-0.1955;-0.0935;9.7835
1584853882;573343;1584853882;573368;1584853882;573297;-0.153;-0.0935;10.2935
1584853882;773851;1584853882;773891;1584853882;773785;-0.1275;-0.1615;9.5625
1584853882;973405;1584853882;973477;1584853882;973035;0.0595;-0.1105;9.571
1584853883;173375;1584853883;173400;1584853883;173329;-0.0765;-0.153;10.3105
1584853883;373408;1584853883;373454;1584853883;373310;-0.1105;-0.1275;9.5115
1584853883;573128;1584853883;573165;1584853883;573068;-0.0425;-0.153;9.6305
1584853883;773392;1584853883;773416;1584853883;773346;-0.0765;-0.153;9.724
1584853883;974625;1584853883;974675;1584853883;973302;-0.0935;-0.1785;9.6815
1584853884;173112;1584853884;173149;1584853884;173055;-0.1105;-0.1105;9.809
1584853884;374830;1584853884;374855;1584853884;373324;0.2295;-0.1615;9.6645
1584853884;573395;1584853884;573441;1584853884;573317;0.1615;-0.1105;9.7665
1584853884;773285;1584853884;773436;1584853884;773092;0.0595;-0.0935;9.6135
1584853884;973398;1584853884;973423;1584853884;973353;0.153;-0.1105;9.809
1584853885;173381;1584853885;173428;1584853885;173315;0.0595;-0.153;9.6305
1584853885;373150;1584853885;373184;1584853885;373073;0.1105;-0.0935;9.7155
1584853885;573404;1584853885;573428;1584853885;573359;0.153;-0.0935;9.809
1584853885;773419;1584853885;773461;1584853885;773329;0.2125;-0.1275;9.6815
1584853885;974020;1584853885;974106;1584853885;973118;0.2295;-0.0935;9.7495
1584853886;173422;1584853886;173446;1584853886;173377;0.0085;-0.0935;9.6645
1584853886;373407;1584853886;373451;1584853886;373343;0.0425;0;9.7835
1584853886;574599;1584853886;574628;1584853886;573079;0.2465;0;9.809
1584853886;773436;1584853886;773484;1584853886;773391;0.1955;0.0085;9.3925
1584853886;973406;1584853886;973430;1584853886;973348;0.1275;0.1275;9.6305
1584853887;173186;1584853887;173304;1584853887;173127;0.1785;0.0935;9.6305
1584853887;373477;1584853887;373501;1584853887;373398;0.0935;0.0765;9.6985
1584853887;573415;1584853887;573453;1584853887;573356;0.1275;0.1615;9.639
1584853887;774724;1584853887;774826;1584853887;773105;0.306;0.1785;9.571
1584853887;973469;1584853887;973493;1584853887;973402;0.1105;0.1615;9.8175
1584853888;173439;1584853888;173469;1584853888;173361;0.1615;0.2295;9.7835
1584853888;373288;1584853888;373326;1584853888;373170;0.1615;0.1785;9.7495
1584853888;573483;1584853888;573507;1584853888;573404;0.0935;0.2295;9.6305
1584853888;782220;1584853888;782259;1584853888;773362;0.2295;0.1785;9.724
1584853888;974384;1584853888;974415;1584853888;973124;0.3315;0.1785;9.6645
1584853889;173442;1584853889;173482;1584853889;173395;0.1785;0.1275;9.6815
1584853889;373467;1584853889;373538;1584853889;373384;0.0765;0.0425;9.8515
1584853889;574394;1584853889;574427;1584853889;573148;0.1615;0.0085;9.639
1584853889;773448;1584853889;773472;1584853889;773403;0.3485;-0.0425;9.7155
1584853889;973492;1584853889;973540;1584853889;973391;0.2465;-0.0935;9.7155
1584853890;173252;1584853890;173282;1584853890;173140;0.3655;-0.0255;9.5965
1584853890;373479;1584853890;373513;1584853890;373426;0.3145;0;9.6815
1584853890;573507;1584853890;573557;1584853890;573384;0.2125;0.1275;9.5625
1584853890;773243;1584853890;773277;1584853890;773138;0.3485;0.2635;9.7665
1584853890;973274;1584853890;973299;1584853890;973189;0.1275;0.3145;9.6645
1584853891;173486;1584853891;173516;1584853891;173395;0.3485;0.3655;9.571
1584853891;373293;1584853891;373322;1584853891;373153;0.2125;0.3145;9.7665
1584853891;573504;1584853891;573538;1584853891;573451;0.1615;0.4165;9.571
1584853891;776686;1584853891;776800;1584853891;773396;0.2125;0.4845;9.724
1584853891;973685;1584853891;973716;1584853891;973187;0.0935;0.3485;9.6985
1584853892;173308;1584853892;173335;1584853892;173227;0.0765;0.1785;10.88
1584853892;373484;1584853892;373525;1584853892;373422;0.5695;0.7225;9.571
1584853892;573250;1584853892;573280;1584853892;573172;0.3825;0.7055;8.7125
1584853892;773513;1584853892;773537;1584853892;773469;0.1275;0.5695;10.5995
1584853893;53322;1584853893;53350;1584853893;43444;0.1785;-0.1275;9.9705
1584853893;243296;1584853893;243321;1584853893;243247;0.1955;-0.1105;8.738
1584853893;443532;1584853893;443581;1584853893;443465;0.1615;0.3485;7.837
1584853893;643568;1584853893;643612;1584853893;643474;0.3315;-0.1955;11.6705
1584853893;843297;1584853893;843323;1584853893;843249;0.697;-0.1785;10.0215
1584853894;43534;1584853894;43579;1584853894;43469;0.3315;-0.1275;8.2365
1584853894;243576;1584853894;243622;1584853894;243471;0.0425;-0.2635;10.2085
1584853894;443321;1584853894;443346;1584853894;443272;0.306;-0.7055;9.1715
1584853894;643586;1584853894;643622;1584853894;643487;0.2125;-0.765;9.4775
1584853894;843583;1584853894;843621;1584853894;843495;-0.2125;-0.6375;9.7665
1584853895;43314;1584853895;43340;1584853895;43266;-0.8925;-0.8075;9.5455
1584853895;243545;1584853895;243570;1584853895;243489;-0.5695;-0.7055;9.724
1584853895;443558;1584853895;443621;1584853895;443478;-0.765;-0.629;9.571
1584853895;643333;1584853895;643363;1584853895;643267;-0.5015;-0.1275;9.2905
1584853895;843574;1584853895;843605;1584853895;843497;-0.2295;-0.4335;9.9365
1584853896;43553;1584853896;43588;1584853896;43499;-0.5355;-0.1785;9.6815
1584853896;243364;1584853896;243402;1584853896;243304;-0.4675;-0.0765;9.0695
1584853896;443573;1584853896;443620;1584853896;443511;0.2125;-0.1785;9.9195
1584853896;643569;1584853896;643601;1584853896;643515;0.153;-0.1275;10.1405
1584853896;843356;1584853896;843388;1584853896;843302;-0.1105;-0.1105;9.0695
1584853897;43619;1584853897;43660;1584853897;43522;0.3145;-0.1615;9.2055
1584853897;243596;1584853897;243625;1584853897;243519;0.5355;-0.2465;10.115
1584853897;443481;1584853897;443527;1584853897;443332;0.1105;-0.1955;9.8345
1584853897;643593;1584853897;643618;1584853897;643524;0.5185;-0.3655;9.2905
1584853897;843587;1584853897;843637;1584853897;843511;0.833;-0.2635;9.4775
1584853898;43435;1584853898;43496;1584853898;43310;0.3485;-0.4845;9.8345
1584853898;243614;1584853898;243639;1584853898;243546;0.3145;-0.2295;9.8345
1584853898;443589;1584853898;443636;1584853898;443521;0.1275;-0.612;9.6135
1584853898;643416;1584853898;643444;1584853898;643320;0.153;-1.003;9.8345
1584853898;843600;1584853898;843627;1584853898;843547;0.2465;-1.071;9.3755
1584853899;43628;1584853899;43691;1584853899;43562;0;-1.088;9.6815
1584853899;243391;1584853899;243427;1584853899;243333;-0.1615;-1.1135;9.6135
1584853899;443613;1584853899;443637;1584853899;443568;0.0085;-1.241;9.8345
1584853899;643603;1584853899;643664;1584853899;643543;-0.3315;-1.258;9.639
1584853899;843383;1584853899;843411;1584853899;843325;-0.3825;-1.1985;9.639
1584853900;43620;1584853900;43644;1584853900;43575;-0.153;-1.0455;9.639
1584853900;243667;1584853900;243711;1584853900;243580;-0.1275;-1.0965;9.7665
1584853900;443435;1584853900;443479;1584853900;443358;-0.1955;-1.139;9.639
1584853900;643649;1584853900;643673;1584853900;643598;-0.1955;-1.0965;9.571
1584853900;843668;1584853900;843698;1584853900;843560;-0.1615;-1.173;9.6645
1584853901;43490;1584853901;43661;1584853901;43347;-0.2125;0.5865;9.809
1584853901;243648;1584853901;243672;1584853901;243604;-0.1785;0;9.5285
1584853901;443640;1584853901;443665;1584853901;443564;-0.1785;0.2295;9.7835
1584853901;643419;1584853901;643467;1584853901;643352;-0.1785;0.0085;9.7155
1584853901;846166;1584853901;846800;1584853901;843587;-0.1955;0.0935;9.7665
1584853902;43632;1584853902;43663;1584853902;43574;-0.1615;0.1105;9.6985
1584853902;243916;1584853902;243946;1584853902;243360;-0.1955;0.0935;9.571
1584853902;443655;1584853902;443684;1584853902;443590;-0.1955;0.1105;9.639
1584853902;643638;1584853902;643662;1584853902;643597;-0.2635;0.0765;9.6305
1584853902;843481;1584853902;843522;1584853902;843409;-0.1955;0.1275;9.639
1584853903;43664;1584853903;43695;1584853903;43609;-0.2465;0.1785;9.724
1584853903;244682;1584853903;244707;1584853903;243599;-0.153;0.0935;9.6815
1584853903;443474;1584853903;443499;1584853903;443402;-0.1955;0.0935;9.6815
1584853903;643698;1584853903;643763;1584853903;643609;-0.2125;0.0765;9.639
1584853903;843671;1584853903;843697;1584853903;843625;-0.1615;0.1105;9.6645
1584853904;43500;1584853904;43547;1584853904;43411;-0.1955;0.0595;9.6985
1584853904;243716;1584853904;243765;1584853904;243623;-0.1955;0.1105;9.7155
1584853904;443675;1584853904;443704;1584853904;443609;-0.1955;0.1275;9.6815
1584853904;643472;1584853904;643534;1584853904;643418;-0.1955;0.1275;9.7155
1584853904;843738;1584853904;843780;1584853904;843641;-0.1615;0.1105;9.6985
1584853905;43689;1584853905;43723;1584853905;43637;-0.1955;0.1105;9.6645
1584853905;243520;1584853905;243543;1584853905;243426;-0.1955;0.153;9.6815
1584853905;443758;1584853905;443798;1584853905;443675;-0.2295;0.0935;9.639
1584853905;643718;1584853905;643755;1584853905;643617;-0.1785;0.1105;9.6985
1584853905;843565;1584853905;843599;1584853905;843470;-0.1785;0.153;9.7155
1584853906;43695;1584853906;43718;1584853906;43646;-0.1785;0.0935;9.6985
1584853906;243701;1584853906;243726;1584853906;243629;-0.1615;0.1275;9.6985
1584853906;443530;1584853906;443565;1584853906;443454;-0.2125;0.0765;9.6815
1584853906;644205;1584853906;644229;1584853906;643650;-0.1785;0.0935;9.6815
1584853906;843700;1584853906;843757;1584853906;843641;-0.2125;0.0935;9.6985
1584853907;43494;1584853907;43539;1584853907;43426;-0.1785;0.1105;9.724
1584853907;243723;1584853907;243746;1584853907;243678;-0.2295;0.1275;9.6985
1584853907;443754;1584853907;443777;1584853907;443658;-0.1955;0.0935;9.6985
1584853907;643503;1584853907;643547;1584853907;643436;-0.1955;0.0595;9.6645
1584853907;877851;1584853907;877913;1584853907;873368;-0.1615;0.1105;9.639
1584853908;83387;1584853908;83425;1584853908;83327;-0.1955;0.0935;9.639
1584853908;283731;1584853908;283757;1584853908;283637;-0.1785;0.153;9.6985
1584853908;483783;1584853908;483839;1584853908;483724;-0.2125;0.1105;9.6985
1584853908;683638;1584853908;683679;1584853908;683342;-0.1785;0.153;9.6985
1584853908;883699;1584853908;883725;1584853908;883648;-0.1955;0.1105;9.6985
1584853909;83884;1584853909;83928;1584853909;83762;-0.1955;0.1275;9.639
1584853909;284133;1584853909;284176;1584853909;283342;-0.1785;0.0935;9.639
1584853909;483736;1584853909;483777;1584853909;483670;-0.2125;0.0765;9.639
1584853909;683821;1584853909;683847;1584853909;683736;-0.2295;0.1105;9.6645
1584853909;883444;1584853909;883487;1584853909;883349;-0.1615;0.1275;9.6645
1584853910;83720;1584853910;83761;1584853910;83662;-0.1615;0.1105;9.6645
1584853910;283848;1584853910;283874;1584853910;283800;-0.1785;0.0935;9.6815
1584853910;483420;1584853910;483463;1584853910;483360;-0.1785;0.0765;9.639
1584853910;685268;1584853910;685454;1584853910;683653;-0.2295;0.0935;9.6815
1584853910;883815;1584853910;883845;1584853910;883764;-0.1785;0.1105;9.6985
1584853911;83427;1584853911;83453;1584853911;83366;-0.1955;0.1105;9.7155
1584853911;283778;1584853911;283825;1584853911;283700;-0.1615;0.0935;9.6985
1584853911;483856;1584853911;483898;1584853911;483790;-0.1615;0.0935;9.6815
1584853911;683441;1584853911;683482;1584853911;683378;-0.1785;0.1105;9.6645
1584853911;883762;1584853911;883804;1584853911;883694;-0.1785;0.0595;9.639
1584853912;83902;1584853912;83952;1584853912;83825;-0.1785;0.0935;9.6815
1584853912;283448;1584853912;283473;1584853912;283403;-0.1785;0.1105;9.6985
1584853912;483749;1584853912;483774;1584853912;483686;-0.1785;0.153;9.6815
1584853912;683904;1584853912;683946;1584853912;683841;-0.2125;0.0935;9.6815
1584853912;883467;1584853912;883492;1584853912;883419;-0.1785;0.0595;9.6645
1584853913;83766;1584853913;83792;1584853913;83691;-0.2125;0.1105;9.639
1584853913;283850;1584853913;283886;1584853913;283796;-0.2295;0.0765;9.6815
1584853913;483490;1584853913;483529;1584853913;483428;-0.1785;0.0935;9.6985
1584853913;683767;1584853913;683792;1584853913;683704;-0.2125;0.1275;9.7495
1584853913;883883;1584853913;883928;1584853913;883814;-0.1785;0.153;9.6985
1584853914;83534;1584853914;83607;1584853914;83421;-0.1785;0.0935;9.6815
1584853914;283762;1584853914;283786;1584853914;283717;-0.2295;0.0765;9.6645
1584853914;483901;1584853914;484020;1584853914;483810;-0.1615;0.1275;9.6305
1584853914;683500;1584853914;683528;1584853914;683449;-0.1785;0.1275;9.6645
1584853914;883811;1584853914;883836;1584853914;883744;-0.2125;0.0935;9.6985
1584853915;83950;1584853915;83977;1584853915;83859;-0.1785;0.1105;9.6985
1584853915;283530;1584853915;283642;1584853915;283474;-0.1785;0.1275;9.6985
1584853915;483812;1584853915;483840;1584853915;483740;-0.2125;0.0935;9.639
1584853915;683924;1584853915;683951;1584853915;683834;-0.2125;0.0935;9.6985
1584853915;883550;1584853915;884899;1584853915;883434;-0.2295;0.1105;9.6815
1584853916;83884;1584853916;84013;1584853916;83736;-0.1955;0.1105;9.6985
1584853916;283939;1584853916;283965;1584853916;283873;-0.1785;0.1275;9.7155
1584853916;483571;1584853916;483596;1584853916;483472;-0.1785;0.0935;9.724
1584853916;683794;1584853916;683829;1584853916;683741;-0.1955;0.0765;9.6305
1584853916;883925;1584853916;883957;1584853916;883861;-0.2125;0.0765;9.6135
1584853917;83540;1584853917;83582;1584853917;83457;-0.1955;0.0765;9.6645
1584853917;283844;1584853917;283885;1584853917;283766;-0.1615;0.153;9.6645
1584853917;483921;1584853917;483946;1584853917;483877;-0.2125;0.1275;9.7155
1584853917;683525;1584853917;683549;1584853917;683467;-0.1785;0.1105;9.6645
1584853917;883822;1584853917;883862;1584853917;883765;-0.2295;0.1105;9.6985
1584853918;83887;1584853918;83918;1584853918;83829;-0.1955;0.0935;9.639
1584853918;283541;1584853918;283572;1584853918;283481;-0.1785;0.1105;9.6645
1584853918;483846;1584853918;483872;1584853918;483772;-0.1615;0.0765;9.7155
1584853918;683901;1584853918;683936;1584853918;683848;-0.2125;0.1275;9.6985
1584853918;883557;1584853918;883581;1584853918;883510;-0.1785;0.0935;9.724
1584853919;83834;1584853919;83859;1584853919;83778;-0.2465;0.0765;9.6815
1584853919;283917;1584853919;283944;1584853919;283846;-0.2125;0.1105;9.6305
1584853919;483598;1584853919;483637;1584853919;483534;-0.1955;0.1275;9.6645
1584853919;683851;1584853919;683877;1584853919;683777;-0.1955;0.1275;9.6815
1584853919;883929;1584853919;883953;1584853919;883866;-0.1955;0.1275;9.6645
1584853920;83573;1584853920;83602;1584853920;83517;-0.1955;0.0765;9.6985
1584853920;295936;1584853920;295968;1584853920;283793;-0.2125;0.1105;9.6815
1584853920;513256;1584853920;513283;1584853920;483864;-0.1615;0.1275;9.6985
1584853920;693773;1584853920;693825;1584853920;693651;-0.1955;0.1105;9.6815
1584853920;894151;1584853920;894185;1584853920;893854;-0.1615;0.1105;9.6815
1584853921;93902;1584853921;93926;1584853921;93858;-0.1955;0.1105;9.724
1584853921;293730;1584853921;293764;1584853921;293608;-0.2465;0.0935;9.724
1584853921;493922;1584853921;493975;1584853921;493857;-0.1955;0.1105;9.6985
1584853921;706124;1584853921;706155;1584853921;693851;-0.2125;0.1105;9.639
1584853921;893739;1584853921;893766;1584853921;893643;-0.1955;0.1105;9.6135
1584853922;93946;1584853922;93997;1584853922;93872;-0.1955;0.153;9.639
1584853922;293931;1584853922;293956;1584853922;293879;-0.2125;0.1105;9.6645
1584853922;493710;1584853922;493735;1584853922;493648;-0.1955;0.0765;9.6985
1584853922;693955;1584853922;694001;1584853922;693873;-0.1955;0.153;9.6645
1584853922;925052;1584853922;925091;1584853922;893865;-0.2125;0.0935;9.6645
1584853923;113920;1584853923;113949;1584853923;113862;-0.1955;0.0935;9.6985
1584853923;313663;1584853923;313690;1584853923;313583;-0.1955;0.1105;9.7155
1584853923;513942;1584853923;513987;1584853923;513858;-0.1615;0.0595;9.639
1584853923;713937;1584853923;713964;1584853923;713848;-0.2125;0.0765;9.6645
1584853923;913644;1584853923;913667;1584853923;913575;-0.1615;0.1275;9.6815
1584853924;113942;1584853924;113983;1584853924;113878;-0.2295;0.153;9.7495
1584853924;313915;1584853924;313965;1584853924;313863;-0.1615;0.0935;9.7155
1584853924;513694;1584853924;513721;1584853924;513592;-0.2125;0.0935;9.6815
1584853924;713987;1584853924;714032;1584853924;713889;-0.1955;0.0595;9.6645
1584853924;913968;1584853924;913995;1584853924;913865;-0.1785;0.0935;9.639
1584853925;113664;1584853925;113695;1584853925;113579;-0.1955;0.1105;9.6815
1584853925;313957;1584853925;313982;1584853925;313912;-0.1785;0.1275;9.639
1584853925;514185;1584853925;514226;1584853925;513875;-0.2125;0.0935;9.6645
1584853925;713678;1584853925;713713;1584853925;713602;-0.1955;0.1275;9.7155
1584853925;913969;1584853925;913993;1584853925;913926;-0.1955;0.1105;9.639
1584853926;113967;1584853926;113996;1584853926;113877;-0.1785;0.1105;9.6815
1584853926;313663;1584853926;313699;1584853926;313593;-0.2125;0.1105;9.6985
1584853926;513971;1584853926;513994;1584853926;513928;-0.1785;0.1275;9.6985
1584853926;713965;1584853926;713989;1584853926;713894;-0.1785;0.1105;9.724
1584853926;913679;1584853926;913720;1584853926;913611;-0.1785;0.1105;9.6985
1584853927;113965;1584853927;113989;1584853927;113921;-0.1785;0.0765;9.6645
1584853927;313944;1584853927;313968;1584853927;313899;-0.1955;0.0765;9.6305
1584853927;513684;1584853927;513709;1584853927;513603;-0.1785;0.0765;9.639
1584853927;714243;1584853927;714275;1584853927;713928;-0.1955;0.1275;9.639
1584853927;913969;1584853927;913994;1584853927;913924;-0.2125;0.1275;9.6985
1584853928;113701;1584853928;113739;1584853928;113621;-0.1615;0.1275;9.6985
1584853928;314024;1584853928;314089;1584853928;313951;-0.1955;0.0935;9.6815
1584853928;513983;1584853928;514006;1584853928;513939;-0.1955;0.1105;9.6985
1584853928;713746;1584853928;713773;1584853928;713657;-0.1615;0.1105;9.6645
1584853928;914075;1584853928;914116;1584853928;913946;-0.2125;0.153;9.6815
1584853929;114004;1584853929;114048;1584853929;113928;-0.1615;0.1105;9.7155
1584853929;313711;1584853929;313743;1584853929;313656;-0.1615;0.1275;9.6645
1584853929;514043;1584853929;514068;1584853929;513947;-0.1955;0.0935;9.6645
1584853929;713988;1584853929;714020;1584853929;713932;-0.153;0.1105;9.6645
1584853929;913806;1584853929;913852;1584853929;913684;-0.1955;0.0935;9.6305
1584853930;114051;1584853930;114075;1584853930;113961;-0.2125;0.0935;9.639
1584853930;314023;1584853930;314066;1584853930;313946;-0.1955;0.1105;9.6645
1584853930;513803;1584853930;513840;1584853930;513688;-0.1785;0.0935;9.6985
1584853930;714020;1584853930;714045;1584853930;713973;-0.1955;0.1105;9.6815
1584853930;914021;1584853930;914063;1584853930;913955;-0.2125;0.0595;9.6645
1584853931;113772;1584853931;113801;1584853931;113680;-0.1955;0.1105;9.6985
1584853931;314036;1584853931;314066;1584853931;313975;-0.2125;0.1275;9.7155
1584853931;519703;1584853931;519726;1584853931;513963;-0.1955;0.0935;9.7155
1584853931;713815;1584853931;713847;1584853931;713710;-0.1955;0.0935;9.6815
1584853931;914092;1584853931;914124;1584853931;914011;-0.1955;0.1105;9.6645
1584853932;114054;1584853932;114078;1584853932;113959;-0.1955;0.0765;9.6305
1584853932;313853;1584853932;313882;1584853932;313700;-0.1785;0.0595;9.6645
1584853932;514070;1584853932;514093;1584853932;514026;-0.1785;0.153;9.6815
1584853932;714039;1584853932;714063;1584853932;713976;-0.2295;0.1105;9.6645
1584853932;913781;1584853932;913824;1584853932;913711;-0.1955;0.0935;9.6815
1584853933;114046;1584853933;114073;1584853933;113994;-0.1955;0.0935;9.6985
1584853933;314042;1584853933;314069;1584853933;313988;-0.2295;0.1105;9.6985
1584853933;513796;1584853933;513823;1584853933;513716;-0.2295;0.0935;9.6645
1584853933;721289;1584853933;725152;1584853933;714042;-0.2125;0.1105;9.6985
1584853933;914060;1584853933;914091;1584853933;913995;-0.1955;0.1105;9.6985
1584853934;113798;1584853934;113822;1584853934;113738;-0.1615;0.1275;9.6815
1584853934;314096;1584853934;314136;1584853934;314035;-0.1955;0.1105;9.6815
1584853934;515628;1584853934;515735;1584853934;514003;-0.1785;0.0935;9.639
1584853934;713802;1584853934;713827;1584853934;713754;-0.2125;0.0935;9.6815
1584853934;914114;1584853934;914143;1584853934;914030;-0.1955;0.1105;9.6815
1584853935;114071;1584853935;114098;1584853935;114019;-0.1785;0.1105;9.6815
1584853935;313829;1584853935;313859;1584853935;313781;-0.2125;0.1105;9.6985
1584853935;514130;1584853935;514193;1584853935;514032;-0.1955;0.0595;9.6645
1584853935;714110;1584853935;714163;1584853935;714018;-0.1955;0.0765;9.6645
1584853935;913800;1584853935;913833;1584853935;913746;-0.1955;0.0935;9.6985
1584853936;114136;1584853936;114161;1584853936;114073;-0.2125;0.1105;9.6985
1584853936;314102;1584853936;314129;1584853936;314024;-0.1785;0.0935;9.6815
1584853936;513863;1584853936;513893;1584853936;513762;-0.153;0.0595;9.6645
1584853936;718274;1584853936;718297;1584853936;714054;-0.1615;0.1105;9.6305
1584853936;914120;1584853936;914162;1584853936;914036;-0.2125;0.1105;9.6135
1584853937;113846;1584853937;113905;1584853937;113787;-0.1955;0.1275;9.6645
1584853937;314142;1584853937;314167;1584853937;314075;-0.1615;0.1105;9.6645
1584853937;514155;1584853937;514180;1584853937;514061;-0.1955;0.1275;9.6645
1584853937;713878;1584853937;713905;1584853937;713776;-0.1785;0.0935;9.639
1584853937;962090;1584853937;962150;1584853937;923795;-0.2125;0.1105;9.6985
1584853938;134118;1584853938;134142;1584853938;134054;-0.2295;0.1105;9.7155
1584853938;334201;1584853938;334226;1584853938;334131;-0.1785;0.1275;9.6645
1584853938;533914;1584853938;533965;1584853938;533808;-0.1955;0.0765;9.6985
1584853938;734186;1584853938;734243;1584853938;734060;-0.1785;0.0935;9.6645
1584853938;935608;1584853938;935639;1584853938;934091;-0.1955;0.1105;9.6815
1584853939;133915;1584853939;133956;1584853939;133789;-0.1785;0.0935;9.6645
1584853939;334135;1584853939;334168;1584853939;334066;-0.2125;0.0765;9.7495
1584853939;534205;1584853939;534242;1584853939;534122;-0.1785;0.1105;9.7155
1584853939;733911;1584853939;733937;1584853939;733829;-0.1785;0.1105;9.7155
1584853939;934362;1584853939;934410;1584853939;934082;-0.1955;0.0935;9.639
1584853940;134193;1584853940;134218;1584853940;134128;-0.1785;0.0935;9.6645
1584853940;333916;1584853940;333956;1584853940;333828;-0.2295;0.1105;9.639
1584853940;534141;1584853940;534190;1584853940;534073;-0.1785;0.0935;9.6305
1584853940;734233;1584853940;734293;1584853940;734124;-0.1955;0.0935;9.639
1584853940;933907;1584853940;933945;1584853940;933845;-0.1615;0.1275;9.6815
1584853941;134148;1584853941;134174;1584853941;134078;-0.1785;0.0935;9.6815
1584853941;334255;1584853941;334298;1584853941;334160;-0.1785;0.1105;9.639
1584853941;533892;1584853941;533930;1584853941;533828;-0.2125;0.0595;9.6815
1584853941;734164;1584853941;734206;1584853941;734099;-0.2125;0.0765;9.7155
1584853941;934256;1584853941;934297;1584853941;934154;-0.1955;0.0765;9.7155
1584853942;133919;1584853942;133948;1584853942;133870;-0.1955;0.0765;9.6815
1584853942;334174;1584853942;334198;1584853942;334128;-0.1785;0.1105;9.7155
1584853942;534271;1584853942;534343;1584853942;534142;-0.1955;0.0935;9.6645
1584853942;733926;1584853942;733957;1584853942;733865;-0.1785;0.1105;9.639
1584853942;934170;1584853942;934196;1584853942;934125;-0.1785;0.0935;9.6645
1584853943;134235;1584853943;134276;1584853943;134172;-0.1785;0.1105;9.639
1584853943;334037;1584853943;334089;1584853943;333889;-0.1785;0.0935;9.6305
1584853943;534196;1584853943;534226;1584853943;534137;-0.1785;0.153;9.6645
1584853943;746870;1584853943;746902;1584853943;734155;-0.1785;0.0935;9.6815
1584853943;933943;1584853943;933989;1584853943;933863;-0.1955;0.0935;9.6645
1584853944;134197;1584853944;134251;1584853944;134140;-0.1955;0.1275;9.6645
1584853944;334257;1584853944;334281;1584853944;334214;-0.1785;0.0935;9.6985
1584853944;533956;1584853944;534041;1584853944;533882;-0.1955;0.1105;9.7155
1584853944;734211;1584853944;734285;1584853944;734155;-0.1785;0.0765;9.7155
1584853944;934266;1584853944;934305;1584853944;934208;-0.1955;0.1275;9.6815
1584853945;133976;1584853945;134037;1584853945;133900;-0.2125;0.153;9.6305
1584853945;334248;1584853945;334295;1584853945;334141;-0.153;0.0935;9.6815
1584853945;534237;1584853945;534266;1584853945;534190;-0.2125;0.0935;9.6815
1584853945;733993;1584853945;734017;1584853945;733931;-0.1955;0.0765;9.639
1584853945;934277;1584853945;934324;1584853945;934175;-0.1955;0.1105;9.6815
1584853946;134232;1584853946;134265;1584853946;134179;-0.1955;0.0765;9.6815
