sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;SteeringWhlAngle
1584853237;176043;1584853237;176067;1584853237;166883;0.302734375
1584853237;275875;1584853237;275913;1584853237;266649;0.302734375
1584853237;376983;1584853237;377008;1584853237;366531;0.298828125
1584853237;482139;1584853237;482164;1584853237;466860;0.294921875
1584853237;575550;1584853237;575574;1584853237;566655;0.29296875
1584853237;683448;1584853237;683473;1584853237;666562;0.2919921875
1584853237;774808;1584853237;774831;1584853237;766868;0.2919921875
1584853237;878581;1584853237;878650;1584853237;866645;0.2919921875
1584853237;981486;1584853237;981525;1584853237;966597;0.2919921875
1584853238;71219;1584853238;71242;1584853238;66872;0.298828125
1584853238;173539;1584853238;173561;1584853238;166661;0.306640625
1584853238;284865;1584853238;284903;1584853238;266520;0.3173828125
1584853238;367422;1584853238;367445;1584853238;366890;0.3203125
1584853238;468479;1584853238;468509;1584853238;466662;0.326171875
1584853238;572754;1584853238;572777;1584853238;566550;0.3359375
1584853238;681550;1584853238;681573;1584853238;666870;0.3359375
1584853238;776434;1584853238;776474;1584853238;766910;0.3369140625
1584853238;877659;1584853238;877694;1584853238;866544;0.3359375
1584853238;975129;1584853238;975151;1584853238;966886;0.3359375
1584853239;76564;1584853239;76654;1584853239;66656;0.3359375
1584853239;178193;1584853239;178216;1584853239;166535;0.3359375
1584853239;274332;1584853239;274368;1584853239;266900;0.3349609375
1584853239;372452;1584853239;372475;1584853239;366682;0.3330078125
1584853239;472932;1584853239;472955;1584853239;466562;0.3271484375
1584853239;580744;1584853239;580767;1584853239;566893;0.3251953125
1584853239;680043;1584853239;680083;1584853239;666676;0.3232421875
1584853239;767952;1584853239;767978;1584853239;766570;0.318359375
1584853239;873008;1584853239;873036;1584853239;866902;0.30859375
1584853239;977526;1584853239;977549;1584853239;966676;0.294921875
1584853240;67186;1584853240;67228;1584853240;66563;0.2841796875
1584853240;192052;1584853240;192092;1584853240;166908;0.2724609375
1584853240;271976;1584853240;271999;1584853240;266685;0.26171875
1584853240;371300;1584853240;371323;1584853240;366626;0.2578125
1584853240;478534;1584853240;478667;1584853240;466901;0.2470703125
1584853240;567992;1584853240;568032;1584853240;566673;0.2353515625
1584853240;677317;1584853240;677355;1584853240;666596;0.21484375
1584853240;773277;1584853240;773301;1584853240;766889;0.1884765625
1584853240;872295;1584853240;872318;1584853240;866682;0.1640625
1584853240;981602;1584853240;981642;1584853240;966586;0.126953125
1584853241;71942;1584853241;71964;1584853241;66912;0.0986328125
1584853241;173248;1584853241;173288;1584853241;166690;0.087890625
1584853241;269567;1584853241;269599;1584853241;266580;0.0791015625
1584853241;378793;1584853241;378884;1584853241;366918;0.0771484375
1584853241;479400;1584853241;479495;1584853241;466688;0.078125
1584853241;574757;1584853241;574868;1584853241;566590;0.078125
1584853241;671592;1584853241;671693;1584853241;666921;0.078125
1584853241;773323;1584853241;773346;1584853241;766696;0.078125
1584853241;873061;1584853241;873163;1584853241;866581;0.083984375
1584853241;968755;1584853241;968778;1584853241;966926;0.09765625
1584853242;68415;1584853242;68448;1584853242;66690;0.1318359375
1584853242;171624;1584853242;171705;1584853242;166588;0.1826171875
1584853242;277240;1584853242;277278;1584853242;266935;0.2412109375
1584853242;377965;1584853242;378004;1584853242;366707;0.294921875
1584853242;468302;1584853242;468324;1584853242;466588;0.322265625
1584853242;573160;1584853242;573191;1584853242;566946;0.33203125
1584853242;668340;1584853242;668363;1584853242;666698;0.3515625
1584853242;774021;1584853242;774044;1584853242;766630;0.37890625
1584853242;879869;1584853242;879909;1584853242;866941;0.42578125
1584853242;970389;1584853242;970412;1584853242;966709;0.5205078125
1584853243;69215;1584853243;69251;1584853243;66582;0.6171875
1584853243;171179;1584853243;171202;1584853243;166932;0.6767578125
1584853243;270345;1584853243;270368;1584853243;266700;0.716796875
1584853243;367053;1584853243;367141;1584853243;366608;0.7392578125
1584853243;480206;1584853243;480230;1584853243;466938;0.751953125
1584853243;571774;1584853243;571797;1584853243;566720;0.75390625
1584853243;670594;1584853243;670618;1584853243;666606;0.75390625
1584853243;778766;1584853243;778788;1584853243;766954;0.75390625
1584853243;867217;1584853243;867240;1584853243;866719;0.75390625
1584853243;967338;1584853243;967361;1584853243;966635;0.75390625
1584853244;67340;1584853244;67362;1584853244;66963;0.75390625
1584853244;172494;1584853244;172517;1584853244;166715;0.75390625
1584853244;269784;1584853244;269822;1584853244;266608;0.751953125
1584853244;371302;1584853244;371325;1584853244;366968;0.748046875
1584853244;468191;1584853244;468214;1584853244;466706;0.7333984375
1584853244;568658;1584853244;568681;1584853244;566650;0.7119140625
1584853244;667295;1584853244;667315;1584853244;666942;0.6884765625
1584853244;770794;1584853244;770814;1584853244;766717;0.6552734375
1584853244;866791;1584853244;866873;1584853244;866598;0.595703125
1584853244;974302;1584853244;974393;1584853244;966941;0.509765625
1584853245;68572;1584853245;68595;1584853245;66716;0.416015625
1584853245;172547;1584853245;172649;1584853245;166650;0.35546875
1584853245;272644;1584853245;272739;1584853245;266953;0.32421875
1584853245;366998;1584853245;367021;1584853245;366741;0.2919921875
1584853245;485142;1584853245;485165;1584853245;466601;0.23828125
1584853245;574507;1584853245;574527;1584853245;566975;0.1923828125
1584853245;667383;1584853245;667473;1584853245;666724;0.16796875
1584853245;766727;1584853245;766769;1584853245;766635;0.1533203125
1584853245;867120;1584853245;867145;1584853245;866982;0.1416015625
1584853245;967366;1584853245;967385;1584853245;966743;0.1396484375
1584853246;66918;1584853246;66941;1584853246;66630;0.1357421875
1584853246;170590;1584853246;170612;1584853246;166969;0.1337890625
1584853246;268307;1584853246;268330;1584853246;266736;0.1337890625
1584853246;367317;1584853246;367340;1584853246;366630;0.1337890625
1584853246;472127;1584853246;472149;1584853246;466987;0.1337890625
1584853246;567081;1584853246;567103;1584853246;566757;0.1337890625
1584853246;697270;1584853246;697294;1584853246;666624;0.1337890625
1584853246;779181;1584853246;779203;1584853246;766972;0.1337890625
1584853246;867867;1584853246;867971;1584853246;866746;0.1328125
1584853246;967830;1584853246;967852;1584853246;966629;0.126953125
1584853247;67258;1584853247;67280;1584853247;66968;0.1181640625
1584853247;168217;1584853247;168240;1584853247;166761;0.111328125
1584853247;267894;1584853247;267917;1584853247;266639;0.109375
1584853247;368494;1584853247;368516;1584853247;366990;0.1064453125
1584853247;471482;1584853247;471506;1584853247;466760;0.10546875
1584853247;567066;1584853247;567089;1584853247;566682;0.103515625
1584853247;667280;1584853247;667303;1584853247;666984;0.0986328125
1584853247;769949;1584853247;769991;1584853247;766778;0.091796875
1584853247;920437;1584853247;920460;1584853247;866635;0.08203125
1584853247;988599;1584853247;988667;1584853247;986785;0.068359375
1584853248;89143;1584853248;89166;1584853248;86697;0.0400390625
1584853248;187675;1584853248;187798;1584853248;187015;0.02734375
1584853248;287200;1584853248;287222;1584853248;286796;0.0205078125
1584853248;388859;1584853248;388900;1584853248;386704;0.0126953125
1584853248;488560;1584853248;488599;1584853248;487016;0.005859375
1584853248;587599;1584853248;587622;1584853248;586804;-0.005859375
1584853248;687872;1584853248;687904;1584853248;686725;-0.0205078125
1584853248;787464;1584853248;787545;1584853248;787029;-0.0205078125
1584853248;888203;1584853248;888241;1584853248;886812;-0.01953125
1584853248;987563;1584853248;987586;1584853248;986698;-0.005859375
1584853249;88526;1584853249;88550;1584853249;87028;0.0224609375
1584853249;187119;1584853249;187141;1584853249;186808;0.037109375
1584853249;287895;1584853249;287935;1584853249;286694;0.037109375
1584853249;388383;1584853249;388406;1584853249;387037;0.037109375
1584853249;489662;1584853249;489684;1584853249;486789;0.03515625
1584853249;587711;1584853249;587734;1584853249;586722;0.0283203125
1584853249;687391;1584853249;687413;1584853249;687040;0.021484375
1584853249;787469;1584853249;787549;1584853249;786800;0.0107421875
1584853249;888088;1584853249;888129;1584853249;886724;0.009765625
1584853249;988044;1584853249;988070;1584853249;987039;0.0087890625
1584853250;88291;1584853250;88314;1584853250;86813;0.0087890625
1584853250;187165;1584853250;187281;1584853250;186761;0.0029296875
1584853250;288332;1584853250;288371;1584853250;287048;-0.0107421875
1584853250;388138;1584853250;388178;1584853250;386817;-0.017578125
1584853250;487706;1584853250;487748;1584853250;486715;-0.017578125
1584853250;588362;1584853250;588386;1584853250;587057;-0.0185546875
1584853250;687251;1584853250;687274;1584853250;686835;-0.017578125
1584853250;787941;1584853250;787964;1584853250;786704;-0.0185546875
1584853250;891012;1584853250;891036;1584853250;887048;-0.0185546875
1584853250;987233;1584853250;987255;1584853250;986830;-0.0166015625
1584853251;88613;1584853251;88645;1584853251;86771;-0.0126953125
1584853251;187230;1584853251;187253;1584853251;187057;-0.01171875
1584853251;288217;1584853251;288240;1584853251;286825;-0.0078125
1584853251;389447;1584853251;389484;1584853251;386717;-0.0068359375
1584853251;487619;1584853251;487642;1584853251;487048;-0.00390625
1584853251;587422;1584853251;587444;1584853251;586846;-0.00390625
1584853251;687302;1584853251;687326;1584853251;686743;-0.00390625
1584853251;788325;1584853251;788365;1584853251;787062;-0.00390625
1584853251;887983;1584853251;888076;1584853251;886821;-0.00390625
1584853251;988546;1584853251;988578;1584853251;986729;-0.00390625
1584853252;87362;1584853252;87385;1584853252;87074;-0.00390625
1584853252;188139;1584853252;188162;1584853252;186844;-0.0068359375
1584853252;287994;1584853252;288031;1584853252;286748;-0.01953125
1584853252;387426;1584853252;387476;1584853252;387055;-0.0380859375
1584853252;487355;1584853252;487379;1584853252;486821;-0.0400390625
1584853252;587352;1584853252;587377;1584853252;586745;-0.0400390625
1584853252;688331;1584853252;688355;1584853252;687078;-0.0400390625
1584853252;787215;1584853252;787267;1584853252;786842;-0.0380859375
1584853252;888564;1584853252;888597;1584853252;886734;-0.02734375
1584853252;987242;1584853252;987265;1584853252;987072;-0.0205078125
1584853253;88324;1584853253;88364;1584853253;86828;-0.013671875
1584853253;190180;1584853253;190202;1584853253;186767;-0.013671875
1584853253;287509;1584853253;287588;1584853253;287085;-0.001953125
1584853253;387123;1584853253;387146;1584853253;386838;0.001953125
1584853253;487901;1584853253;487923;1584853253;486801;0.00390625
1584853253;588785;1584853253;588807;1584853253;587087;0.0078125
1584853253;687870;1584853253;687895;1584853253;687091;0.0078125
1584853253;787900;1584853253;787938;1584853253;786753;0.0146484375
1584853253;887260;1584853253;887340;1584853253;887078;0.0302734375
1584853253;988363;1584853253;988400;1584853253;987102;0.0400390625
1584853254;89356;1584853254;89413;1584853254;86772;0.0517578125
1584853254;189019;1584853254;189042;1584853254;187089;0.0634765625
1584853254;287390;1584853254;287438;1584853254;287085;0.072265625
1584853254;389431;1584853254;389455;1584853254;386749;0.0791015625
1584853254;488399;1584853254;488437;1584853254;487078;0.0810546875
1584853254;587877;1584853254;587903;1584853254;586868;0.091796875
1584853254;688028;1584853254;688062;1584853254;686771;0.1064453125
1584853254;787212;1584853254;787234;1584853254;787072;0.11328125
1584853254;888146;1584853254;888169;1584853254;886851;0.12109375
1584853254;989076;1584853254;989181;1584853254;986800;0.12890625
1584853255;87139;1584853255;87162;1584853255;87095;0.1201171875
1584853255;190197;1584853255;190220;1584853255;186876;0.0986328125
1584853255;287935;1584853255;287975;1584853255;286758;0.06640625
1584853255;388206;1584853255;388295;1584853255;387074;0.0390625
1584853255;487622;1584853255;487646;1584853255;486862;0.0341796875
1584853255;588304;1584853255;588337;1584853255;586795;0.033203125
1584853255;687289;1584853255;687370;1584853255;687095;0.033203125
1584853255;788498;1584853255;788606;1584853255;786866;0.033203125
1584853255;887217;1584853255;887299;1584853255;886781;0.033203125
1584853255;987983;1584853255;988008;1584853255;987105;0.03515625
1584853256;87241;1584853256;87264;1584853256;86876;0.0537109375
1584853256;188250;1584853256;188274;1584853256;186770;0.0791015625
1584853256;288430;1584853256;288469;1584853256;287098;0.1171875
1584853256;389894;1584853256;389952;1584853256;386862;0.1708984375
1584853256;487675;1584853256;487702;1584853256;486763;0.23828125
1584853256;588235;1584853256;588358;1584853256;587100;0.3046875
1584853256;688206;1584853256;688259;1584853256;686877;0.361328125
1584853256;787924;1584853256;787965;1584853256;786763;0.4111328125
1584853256;887411;1584853256;887458;1584853256;887112;0.46875
1584853256;987233;1584853256;987255;1584853256;986875;0.54296875
1584853257;88021;1584853257;88043;1584853257;86788;0.63671875
1584853257;187445;1584853257;187467;1584853257;187125;0.7392578125
1584853257;287629;1584853257;287656;1584853257;286872;0.83984375
1584853257;387410;1584853257;387493;1584853257;386756;0.939453125
1584853257;488390;1584853257;488413;1584853257;487079;1.03515625
1584853257;587395;1584853257;587418;1584853257;586867;1.11328125
1584853257;687755;1584853257;687781;1584853257;686782;1.17578125
1584853257;787389;1584853257;787412;1584853257;787108;1.2275390625
1584853257;888258;1584853257;888317;1584853257;886856;1.2705078125
1584853257;988197;1584853257;988222;1584853257;986762;1.3193359375
1584853258;87451;1584853258;87473;1584853258;87115;1.3740234375
1584853258;187639;1584853258;187663;1584853258;186906;1.4287109375
1584853258;288040;1584853258;288063;1584853258;286795;1.4873046875
1584853258;387676;1584853258;387699;1584853258;387130;1.546875
1584853258;487773;1584853258;487801;1584853258;486872;1.609375
1584853258;588558;1584853258;588611;1584853258;586794;1.6796875
1584853258;688435;1584853258;688475;1584853258;687109;1.7490234375
1584853258;787296;1584853258;787318;1584853258;786883;1.783203125
1584853258;887760;1584853258;887789;1584853258;886780;1.783203125
1584853258;989278;1584853258;989301;1584853258;987107;1.7470703125
1584853259;88370;1584853259;88411;1584853259;86908;1.6875
1584853259;188068;1584853259;188097;1584853259;186796;1.62109375
1584853259;287436;1584853259;287460;1584853259;287123;1.5439453125
1584853259;387194;1584853259;387216;1584853259;386896;1.4833984375
1584853259;488418;1584853259;488458;1584853259;486810;1.4365234375
1584853259;588462;1584853259;588485;1584853259;587133;1.3935546875
1584853259;687416;1584853259;687438;1584853259;686897;1.373046875
1584853259;807622;1584853259;807672;1584853259;807082;1.357421875
1584853259;907000;1584853259;907024;1584853259;906872;1.3359375
1584853260;8119;1584853260;8155;1584853260;6754;1.2880859375
1584853260;108352;1584853260;108375;1584853260;107087;1.224609375
1584853260;208724;1584853260;208747;1584853260;207132;1.1513671875
1584853260;307627;1584853260;307650;1584853260;306756;1.0634765625
1584853260;407789;1584853260;407871;1584853260;407117;0.9853515625
1584853260;507427;1584853260;507450;1584853260;506887;0.931640625
1584853260;606882;1584853260;606902;1584853260;606793;0.923828125
1584853260;707710;1584853260;707755;1584853260;707110;0.912109375
1584853260;807056;1584853260;807094;1584853260;806912;0.857421875
1584853260;908142;1584853260;908180;1584853260;906771;0.7646484375
1584853261;7273;1584853261;7296;1584853261;7117;0.6923828125
1584853261;107202;1584853261;107224;1584853261;106913;0.658203125
1584853261;209249;1584853261;209272;1584853261;206794;0.6328125
1584853261;309075;1584853261;309113;1584853261;307104;0.572265625
1584853261;408295;1584853261;408319;1584853261;406919;0.4609375
1584853261;508150;1584853261;508173;1584853261;506789;0.3251953125
1584853261;607280;1584853261;607303;1584853261;607116;0.1875
1584853261;715032;1584853261;715058;1584853261;706904;0.0908203125
1584853261;810998;1584853261;811038;1584853261;806832;0.072265625
1584853261;916116;1584853261;916140;1584853261;907124;0.0546875
1584853262;8645;1584853262;8668;1584853262;6923;0.01953125
1584853262;108207;1584853262;108230;1584853262;106788;-0.0009765625
1584853262;207437;1584853262;207486;1584853262;207134;-0.04296875
1584853262;307781;1584853262;307805;1584853262;306930;-0.0703125
1584853262;410163;1584853262;410186;1584853262;406780;-0.08984375
1584853262;508466;1584853262;508504;1584853262;507132;-0.1318359375
1584853262;607945;1584853262;607972;1584853262;606920;-0.189453125
1584853262;708699;1584853262;708736;1584853262;706777;-0.2607421875
1584853262;819103;1584853262;819183;1584853262;807134;-0.357421875
1584853262;993089;1584853262;993113;1584853262;947247;-0.5556640625
1584853263;68704;1584853263;68739;1584853263;66924;-0.7197265625
1584853263;167463;1584853263;167495;1584853263;166809;-0.873046875
1584853263;267404;1584853263;267427;1584853263;267145;-1.0400390625
1584853263;368215;1584853263;368255;1584853263;366939;-1.2294921875
1584853263;470202;1584853263;470304;1584853263;466795;-1.43359375
1584853263;567487;1584853263;567509;1584853263;567153;-1.6484375
1584853263;668059;1584853263;668170;1584853263;666924;-1.8330078125
1584853263;767393;1584853263;767416;1584853263;766825;-1.9443359375
1584853263;868277;1584853263;868299;1584853263;867163;-1.95703125
1584853263;968218;1584853263;968241;1584853263;966948;-1.94921875
1584853264;68319;1584853264;68342;1584853264;66826;-1.9404296875
1584853264;170335;1584853264;170359;1584853264;167158;-1.923828125
1584853264;267457;1584853264;267481;1584853264;266924;-1.8818359375
1584853264;368529;1584853264;368551;1584853264;366851;-1.8115234375
1584853264;468312;1584853264;468433;1584853264;467172;-1.7314453125
1584853264;568269;1584853264;568291;1584853264;566941;-1.59765625
1584853264;667333;1584853264;667355;1584853264;666808;-1.384765625
1584853264;767364;1584853264;767455;1584853264;767161;-1.13671875
1584853264;867499;1584853264;867525;1584853264;866928;-0.8701171875
1584853264;968048;1584853264;968071;1584853264;966819;-0.580078125
1584853265;68309;1584853265;68399;1584853265;67171;-0.283203125
1584853265;167944;1584853265;167972;1584853265;166979;-0.0078125
1584853265;269000;1584853265;269040;1584853265;266822;0.244140625
1584853265;367443;1584853265;367466;1584853265;367182;0.4560546875
1584853265;468181;1584853265;468204;1584853265;466954;0.6025390625
1584853265;568140;1584853265;568180;1584853265;566866;0.6650390625
1584853265;669137;1584853265;669178;1584853265;667196;0.6669921875
1584853265;770504;1584853265;770531;1584853265;766976;0.662109375
1584853265;868285;1584853265;868320;1584853265;866841;0.662109375
1584853265;967471;1584853265;967493;1584853265;967211;0.65625
1584853266;68280;1584853266;68319;1584853266;66959;0.642578125
1584853266;168073;1584853266;168113;1584853266;166873;0.6181640625
1584853266;267540;1584853266;267563;1584853266;267206;0.59375
1584853266;367818;1584853266;367841;1584853266;366984;0.5751953125
1584853266;468283;1584853266;468322;1584853266;466881;0.5693359375
1584853266;568338;1584853266;568360;1584853266;567207;0.568359375
1584853266;668280;1584853266;668334;1584853266;666982;0.568359375
1584853266;768988;1584853266;769011;1584853266;766941;0.568359375
1584853266;870469;1584853266;870492;1584853266;867225;0.568359375
1584853266;967301;1584853266;967324;1584853266;966994;0.568359375
1584853267;67203;1584853267;67226;1584853267;66877;0.568359375
1584853267;167391;1584853267;167412;1584853267;167210;0.568359375
1584853267;267168;1584853267;267187;1584853267;266995;0.568359375
1584853267;367019;1584853267;367050;1584853267;366894;0.568359375
1584853267;467289;1584853267;467310;1584853267;467208;0.568359375
1584853267;567395;1584853267;567436;1584853267;567249;0.568359375
1584853267;668299;1584853267;668400;1584853267;666867;0.568359375
1584853267;767347;1584853267;767383;1584853267;767186;0.5771484375
1584853267;867141;1584853267;867229;1584853267;866960;0.5947265625
1584853267;967465;1584853267;967485;1584853267;966894;0.6103515625
1584853268;67328;1584853268;67350;1584853268;67208;0.623046875
1584853268;167124;1584853268;167148;1584853268;166991;0.6376953125
1584853268;268021;1584853268;268059;1584853268;266883;0.642578125
1584853268;367845;1584853268;367892;1584853268;367244;0.642578125
1584853268;467491;1584853268;467558;1584853268;466991;0.6376953125
1584853268;567041;1584853268;567092;1584853268;566892;0.6103515625
1584853268;667356;1584853268;667382;1584853268;667218;0.5673828125
1584853268;767129;1584853268;767164;1584853268;767001;0.509765625
1584853268;868560;1584853268;868581;1584853268;866890;0.431640625
1584853268;967750;1584853268;967793;1584853268;967217;0.30859375
1584853269;67649;1584853269;67729;1584853269;66988;0.142578125
1584853269;167069;1584853269;167093;1584853269;166952;-0.0283203125
1584853269;267347;1584853269;267371;1584853269;267223;-0.1806640625
1584853269;367316;1584853269;367359;1584853269;367246;-0.3203125
1584853269;467224;1584853269;467244;1584853269;466890;-0.4560546875
1584853269;567380;1584853269;567402;1584853269;567246;-0.5849609375
1584853269;667322;1584853269;667350;1584853269;666988;-0.703125
1584853269;766946;1584853269;766966;1584853269;766904;-0.8115234375
1584853269;867759;1584853269;867780;1584853269;867244;-0.90625
1584853269;967447;1584853269;967544;1584853269;967271;-0.9921875
1584853270;67718;1584853270;67756;1584853270;66907;-1.08203125
1584853270;180568;1584853270;180614;1584853270;167245;-1.1826171875
1584853270;268017;1584853270;268054;1584853270;266999;-1.3037109375
1584853270;367385;1584853270;367407;1584853270;366970;-1.4404296875
1584853270;468469;1584853270;468506;1584853270;467249;-1.5908203125
1584853270;568276;1584853270;568299;1584853270;567023;-1.751953125
1584853270;668102;1584853270;668132;1584853270;666902;-1.9140625
1584853270;767631;1584853270;767654;1584853270;767271;-2.060546875
1584853270;867777;1584853270;867809;1584853270;867014;-2.177734375
1584853270;968140;1584853270;968179;1584853270;966922;-2.2421875
1584853271;68515;1584853271;68538;1584853271;67246;-2.26953125
1584853271;170141;1584853271;170164;1584853271;167040;-2.2705078125
1584853271;274193;1584853271;274288;1584853271;266954;-2.2705078125
1584853271;367600;1584853271;367623;1584853271;367279;-2.263671875
1584853271;467758;1584853271;467780;1584853271;467013;-2.2041015625
1584853271;568236;1584853271;568258;1584853271;566989;-2.0888671875
1584853271;669519;1584853271;669542;1584853271;667286;-1.927734375
1584853271;768183;1584853271;768205;1584853271;767051;-1.7275390625
1584853271;868571;1584853271;868610;1584853271;866918;-1.5087890625
1584853271;968630;1584853271;968653;1584853271;967292;-1.2958984375
1584853272;68509;1584853272;68531;1584853272;67037;-1.0810546875
1584853272;168147;1584853272;168171;1584853272;166950;-0.830078125
1584853272;268376;1584853272;268402;1584853272;267284;-0.560546875
1584853272;367876;1584853272;367904;1584853272;367098;-0.322265625
1584853272;468179;1584853272;468241;1584853272;466949;-0.1064453125
1584853272;569859;1584853272;569881;1584853272;567291;0.1298828125
1584853272;667388;1584853272;667412;1584853272;667052;0.4033203125
1584853272;767546;1584853272;767569;1584853272;767002;0.703125
1584853272;867498;1584853272;867576;1584853272;867313;1.0048828125
1584853272;968273;1584853272;968296;1584853272;967077;1.2763671875
1584853273;69648;1584853273;69783;1584853273;66979;1.513671875
1584853273;167745;1584853273;167768;1584853273;167339;1.74609375
1584853273;267498;1584853273;267583;1584853273;267058;1.96484375
1584853273;367399;1584853273;367422;1584853273;366980;2.162109375
1584853273;468582;1584853273;468605;1584853273;467298;2.333984375
1584853273;568345;1584853273;568386;1584853273;567096;2.46484375
1584853273;667635;1584853273;667733;1584853273;666974;2.5712890625
1584853273;767637;1584853273;767684;1584853273;767341;2.6650390625
1584853273;867468;1584853273;867490;1584853273;867074;2.74609375
1584853273;968155;1584853273;968194;1584853273;967066;2.818359375
1584853274;69089;1584853274;69113;1584853274;67322;2.888671875
1584853274;168357;1584853274;168380;1584853274;167101;2.955078125
1584853274;268752;1584853274;268789;1584853274;267001;2.9814453125
1584853274;367560;1584853274;367664;1584853274;367366;2.9736328125
1584853274;468358;1584853274;468398;1584853274;467094;2.95703125
1584853274;568254;1584853274;568295;1584853274;567003;2.9423828125
1584853274;667480;1584853274;667505;1584853274;667330;2.9267578125
1584853274;767903;1584853274;767942;1584853274;767383;2.884765625
1584853274;868696;1584853274;868731;1584853274;867012;2.7919921875
1584853274;967690;1584853274;967713;1584853274;967343;2.6572265625
1584853275;68420;1584853275;68442;1584853275;67081;2.5205078125
1584853275;168282;1584853275;168347;1584853275;167031;2.38671875
1584853275;267639;1584853275;267661;1584853275;267349;2.2412109375
1584853275;369132;1584853275;369165;1584853275;367129;2.0849609375
1584853275;470166;1584853275;470189;1584853275;467011;1.92578125
1584853275;569621;1584853275;569639;1584853275;567387;1.8115234375
1584853275;669849;1584853275;669905;1584853275;667113;1.763671875
1584853275;767163;1584853275;767200;1584853275;767014;1.7509765625
1584853275;867458;1584853275;867482;1584853275;867360;1.70703125
1584853275;967759;1584853275;967783;1584853275;967150;1.6181640625
1584853276;68839;1584853276;68894;1584853276;67034;1.48046875
1584853276;167756;1584853276;167779;1584853276;167378;1.27734375
1584853276;268399;1584853276;268422;1584853276;267123;1.02734375
1584853276;368197;1584853276;368268;1584853276;367102;0.7724609375
1584853276;467772;1584853276;467812;1584853276;467386;0.5302734375
1584853276;568300;1584853276;568323;1584853276;567163;0.3330078125
1584853276;667603;1584853276;667629;1584853276;667028;0.2314453125
1584853276;791973;1584853276;791996;1584853276;787161;0.1259765625
1584853276;887329;1584853276;887352;1584853276;887064;0.001953125
1584853276;988623;1584853276;988681;1584853276;987381;-0.1123046875
1584853277;88522;1584853277;88545;1584853277;87188;-0.2373046875
1584853277;187851;1584853277;187874;1584853277;187059;-0.330078125
1584853277;288625;1584853277;288648;1584853277;287403;-0.328125
1584853277;387668;1584853277;387696;1584853277;387162;-0.28125
1584853277;487634;1584853277;487658;1584853277;487129;-0.2412109375
1584853277;588519;1584853277;588647;1584853277;587408;-0.2177734375
1584853277;688443;1584853277;688466;1584853277;687182;-0.2060546875
1584853277;788297;1584853277;788320;1584853277;787046;-0.236328125
1584853277;991058;1584853277;991082;1584853277;907170;-0.3486328125
1584853278;49442;1584853278;49464;1584853278;47668;-0.5107421875
1584853278;147710;1584853278;147732;1584853278;147298;-0.611328125
1584853278;248980;1584853278;249013;1584853278;247506;-0.693359375
1584853278;348058;1584853278;348083;1584853278;347652;-0.83984375
1584853278;447570;1584853278;447592;1584853278;447405;-1.0576171875
1584853278;548944;1584853278;548982;1584853278;547477;-1.3466796875
1584853278;649011;1584853278;649050;1584853278;647666;-1.5703125
1584853278;747490;1584853278;747570;1584853278;747306;-1.728515625
1584853278;848628;1584853278;848658;1584853278;847547;-1.7431640625
1584853278;947938;1584853278;947961;1584853278;947653;-1.716796875
1584853279;47627;1584853279;47650;1584853279;47358;-1.6884765625
1584853279;151173;1584853279;151214;1584853279;147480;-1.68359375
1584853279;251623;1584853279;251662;1584853279;247680;-1.66796875
1584853279;348152;1584853279;348190;1584853279;347332;-1.587890625
1584853279;449517;1584853279;449552;1584853279;447545;-1.4599609375
1584853279;547953;1584853279;547976;1584853279;547678;-1.240234375
1584853279;647679;1584853279;647701;1584853279;647415;-0.9609375
1584853279;749060;1584853279;749099;1584853279;747486;-0.625
1584853279;849243;1584853279;849266;1584853279;847698;-0.3603515625
1584853279;948457;1584853279;948480;1584853279;947347;-0.1337890625
1584853280;48528;1584853280;48631;1584853280;47616;-0.064453125
1584853280;147835;1584853280;147862;1584853280;147694;-0.029296875
1584853280;248124;1584853280;248147;1584853280;247381;0.0595703125
1584853280;349048;1584853280;349094;1584853280;347529;0.1650390625
1584853280;449279;1584853280;449302;1584853280;447711;0.2509765625
1584853280;549893;1584853280;549982;1584853280;547357;0.33203125
1584853280;652751;1584853280;652786;1584853280;647570;0.421875
1584853280;747877;1584853280;747899;1584853280;747717;0.5634765625
1584853280;848540;1584853280;848580;1584853280;847435;0.728515625
1584853280;948662;1584853280;948913;1584853280;947529;0.923828125
1584853281;49258;1584853281;49282;1584853281;47710;1.083984375
1584853281;148990;1584853281;149015;1584853281;147363;1.265625
1584853281;249149;1584853281;249183;1584853281;247592;1.4150390625
1584853281;348012;1584853281;348035;1584853281;347729;1.6083984375
1584853281;448594;1584853281;448617;1584853281;447423;1.833984375
1584853281;551253;1584853281;551297;1584853281;547566;2.1162109375
1584853281;648170;1584853281;648192;1584853281;647764;2.3154296875
1584853281;749192;1584853281;749240;1584853281;747381;2.45703125
1584853281;848933;1584853281;848969;1584853281;847585;2.4990234375
1584853281;948755;1584853281;948777;1584853281;947712;2.4599609375
1584853282;48482;1584853282;48505;1584853282;47432;2.341796875
1584853282;149062;1584853282;149085;1584853282;147560;2.2216796875
1584853282;248633;1584853282;248661;1584853282;247739;2.2275390625
1584853282;347708;1584853282;347731;1584853282;347410;2.3427734375
1584853282;448664;1584853282;448702;1584853282;447666;2.59375
1584853282;552318;1584853282;552341;1584853282;547731;2.89453125
