sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;IMURollRate;IMUYawRate
1584853114;245080;1584853114;245105;1584853114;244944;-0.00146484375;0.02001953125
1584853114;445183;1584853114;445222;1584853114;444862;-0.000732421875;0.017333984375
1584853114;644980;1584853114;645138;1584853114;644614;-0.00244140625;0.020751953125
1584853114;845043;1584853114;845064;1584853114;844948;0.00146484375;0.01806640625
1584853115;44989;1584853115;45073;1584853115;44788;0;0.016357421875
1584853115;244932;1584853115;244953;1584853115;244640;-0.000732421875;0.017333984375
1584853115;445152;1584853115;445236;1584853115;444958;0;0.017333984375
1584853115;645158;1584853115;645179;1584853115;644794;-0.000732421875;0.01806640625
1584853115;844752;1584853115;844777;1584853115;844624;-0.00146484375;0.01904296875
1584853116;45488;1584853116;45515;1584853116;44944;0;0.016357421875
1584853116;244940;1584853116;244964;1584853116;244795;-0.000732421875;0.01806640625
1584853116;444794;1584853116;444820;1584853116;444661;0;0.017333984375
1584853116;645056;1584853116;645108;1584853116;644971;-0.000732421875;0.017333984375
1584853116;845039;1584853116;845127;1584853116;844838;0;0.01904296875
1584853117;44810;1584853117;44834;1584853117;44643;-0.000732421875;0.017333984375
1584853117;245044;1584853117;245068;1584853117;244969;-0.00244140625;0.017333984375
1584853117;444938;1584853117;444958;1584853117;444822;0.000732421875;0.02001953125
1584853117;644807;1584853117;644863;1584853117;644659;-0.00146484375;0.017333984375
1584853117;845277;1584853117;845300;1584853117;844966;-0.000732421875;0.01806640625
1584853118;48415;1584853118;48450;1584853118;44820;0;0.01806640625
1584853118;245208;1584853118;245247;1584853118;244640;0.000732421875;0.01904296875
1584853118;445167;1584853118;445192;1584853118;444990;0.000732421875;0.015625
1584853118;646205;1584853118;646342;1584853118;644818;-0.000732421875;0.016357421875
1584853118;845232;1584853118;845266;1584853118;844681;-0.00244140625;0.01904296875
1584853119;45080;1584853119;45117;1584853119;44975;0.00146484375;0.0146484375
1584853119;244989;1584853119;245045;1584853119;244873;0.000732421875;0.016357421875
1584853119;445213;1584853119;445235;1584853119;444682;-0.00244140625;0.016357421875
1584853119;645072;1584853119;645094;1584853119;644998;-0.00244140625;0.017333984375
1584853119;845697;1584853119;845721;1584853119;844840;0;0.01806640625
1584853120;45209;1584853120;45286;1584853120;44704;-0.00244140625;0.016357421875
1584853120;245621;1584853120;245661;1584853120;244998;0.000732421875;0.016357421875
1584853120;445515;1584853120;445642;1584853120;444876;0.000732421875;0.016357421875
1584853120;645221;1584853120;645258;1584853120;644682;0.00146484375;0.02001953125
1584853120;845811;1584853120;845834;1584853120;844998;0;0.01904296875
1584853121;45648;1584853121;45671;1584853121;44871;-0.000732421875;0.017333984375
1584853121;245674;1584853121;245725;1584853121;244692;0.00146484375;0.017333984375
1584853121;445617;1584853121;445641;1584853121;444989;-0.000732421875;0.017333984375
1584853121;645079;1584853121;645160;1584853121;644888;0.00146484375;0.017333984375
1584853121;846560;1584853121;846622;1584853121;844675;0.000732421875;0.017333984375
1584853122;45121;1584853122;45144;1584853122;45015;0;0.017333984375
1584853122;245598;1584853122;245641;1584853122;244858;0.00244140625;0.016357421875
1584853122;445261;1584853122;445284;1584853122;444726;-0.00146484375;0.016357421875
1584853122;645433;1584853122;645513;1584853122;645011;0.000732421875;0.017333984375
1584853122;846175;1584853122;846197;1584853122;844874;-0.00244140625;0.015625
1584853123;44796;1584853123;44818;1584853123;44684;0.000732421875;0.01904296875
1584853123;245883;1584853123;245907;1584853123;245021;-0.00146484375;0.02001953125
1584853123;444998;1584853123;445021;1584853123;444885;-0.00244140625;0.020751953125
1584853123;645600;1584853123;645678;1584853123;644698;-0.000732421875;0.017333984375
1584853123;845553;1584853123;845576;1584853123;845017;0;0.01806640625
1584853124;45192;1584853124;45244;1584853124;44915;0;0.016357421875
1584853124;244775;1584853124;244797;1584853124;244714;0.000732421875;0.015625
1584853124;445191;1584853124;445213;1584853124;445032;0.000732421875;0.017333984375
1584853124;645647;1584853124;645682;1584853124;644890;0.000732421875;0.02001953125
1584853124;845634;1584853124;845724;1584853124;844723;0.000732421875;0.01806640625
1584853125;45231;1584853125;45399;1584853125;45038;-0.000732421875;0.01806640625
1584853125;246847;1584853125;246881;1584853125;244914;0.000732421875;0.0146484375
1584853125;445098;1584853125;445132;1584853125;444747;0.000732421875;0.01904296875
1584853125;645659;1584853125;645698;1584853125;645037;0.00146484375;0.016357421875
1584853125;844963;1584853125;844993;1584853125;844900;-0.000732421875;0.01806640625
1584853126;45575;1584853126;45597;1584853126;44728;0.00146484375;0.01904296875
1584853126;245179;1584853126;245201;1584853126;245051;0.000732421875;0.01904296875
1584853126;445690;1584853126;445713;1584853126;444948;-0.00146484375;0.015625
1584853126;644891;1584853126;644915;1584853126;644725;-0.00146484375;0.017333984375
1584853126;845724;1584853126;845812;1584853126;845046;-0.00146484375;0.016357421875
1584853127;45199;1584853127;45221;1584853127;44892;0;0.015625
1584853127;244881;1584853127;244919;1584853127;244748;-0.000732421875;0.016357421875
1584853127;445222;1584853127;445250;1584853127;445061;0;0.015625
1584853127;644992;1584853127;645013;1584853127;644911;0;0.015625
1584853127;846243;1584853127;846262;1584853127;844716;-0.00146484375;0.013671875
1584853128;45205;1584853128;45240;1584853128;45053;0.005126953125;0.0146484375
1584853128;245200;1584853128;245238;1584853128;244894;0.005126953125;0.017333984375
1584853128;444849;1584853128;444869;1584853128;444768;0.00146484375;0.013671875
1584853128;645223;1584853128;645247;1584853128;645054;0.000732421875;0.015625
1584853128;845082;1584853128;845124;1584853128;844940;0.00244140625;0.01123046875
1584853129;45120;1584853129;45139;1584853129;44733;0;0.01025390625
1584853129;252841;1584853129;252863;1584853129;245060;-0.00244140625;0.009521484375
1584853129;445102;1584853129;445126;1584853129;444942;-0.00244140625;0.01025390625
1584853129;645061;1584853129;645085;1584853129;644765;0.000732421875;0.005859375
1584853129;845486;1584853129;845578;1584853129;845076;-0.003173828125;0.005126953125
1584853130;45040;1584853130;45062;1584853130;44929;-0.013671875;0.013671875
1584853130;245295;1584853130;245552;1584853130;244745;-0.017333984375;0.009521484375
1584853130;447164;1584853130;447189;1584853130;445086;0.00146484375;0.016357421875
1584853130;645727;1584853130;645766;1584853130;644926;-0.012939453125;0.01025390625
1584853130;844897;1584853130;844919;1584853130;844751;-0.045166015625;0.016357421875
1584853131;45994;1584853131;46083;1584853131;45088;-0.026123046875;0.011962890625
1584853131;245258;1584853131;245285;1584853131;244976;0.005859375;0.01123046875
1584853131;445438;1584853131;445528;1584853131;444770;0.005859375;0.01123046875
1584853131;645463;1584853131;645486;1584853131;645089;-0.0068359375;0.01025390625
1584853131;846140;1584853131;846163;1584853131;844924;0.009521484375;0.01904296875
1584853132;45428;1584853132;45456;1584853132;44800;0.017333984375;0.013671875
1584853132;245171;1584853132;245217;1584853132;245097;-0.000732421875;0.01123046875
1584853132;445150;1584853132;445228;1584853132;444965;-0.005859375;0.013671875
1584853132;645425;1584853132;645517;1584853132;644774;0.0146484375;0.011962890625
1584853132;845765;1584853132;845854;1584853132;845100;0.007568359375;0.015625
1584853133;45202;1584853133;45228;1584853133;44933;0.000732421875;0.015625
1584853133;245586;1584853133;245628;1584853133;244795;0.013671875;0.015625
1584853133;445194;1584853133;445216;1584853133;445115;0.007568359375;0.0146484375
1584853133;645985;1584853133;646027;1584853133;644977;0.007568359375;0.009521484375
1584853133;845064;1584853133;845110;1584853133;844786;0.003173828125;0.009521484375
1584853134;45770;1584853134;45877;1584853134;45099;0.005859375;0.01123046875
1584853134;252369;1584853134;252392;1584853134;244958;-0.01123046875;0.011962890625
1584853134;444943;1584853134;444965;1584853134;444814;-0.00146484375;0.0146484375
1584853134;646734;1584853134;646839;1584853134;645113;-0.013671875;0.011962890625
1584853134;845497;1584853134;845543;1584853134;844950;-0.0234375;0.017333984375
1584853135;45520;1584853135;45560;1584853135;44775;-0.01806640625;0.01904296875
1584853135;245464;1584853135;245490;1584853135;245109;-0.015625;0.021728515625
1584853135;446446;1584853135;446468;1584853135;444963;0.000732421875;0.021728515625
1584853135;646088;1584853135;646124;1584853135;644796;0.0068359375;0.02001953125
1584853135;845755;1584853135;845793;1584853135;845119;0.009521484375;0.021728515625
1584853136;47284;1584853136;47313;1584853136;44996;0.017333984375;0.01904296875
1584853136;245204;1584853136;245282;1584853136;244793;0.000732421875;0.01806640625
1584853136;445276;1584853136;445298;1584853136;445133;-0.007568359375;0.02001953125
1584853136;645935;1584853136;645972;1584853136;644973;0.000732421875;0.017333984375
1584853136;846983;1584853136;847010;1584853136;844830;-0.005126953125;0.020751953125
1584853137;45234;1584853137;45256;1584853137;45150;0;0.016357421875
1584853137;246381;1584853137;246484;1584853137;245018;-0.000732421875;0.016357421875
1584853137;445115;1584853137;445142;1584853137;444819;0.000732421875;0.02001953125
1584853137;645781;1584853137;645887;1584853137;645148;0.000732421875;0.02001953125
1584853137;846741;1584853137;846775;1584853137;844990;-0.005859375;0.016357421875
1584853138;45574;1584853138;45611;1584853138;44812;-0.0068359375;0.01806640625
1584853138;246973;1584853138;246996;1584853138;245154;-0.005126953125;0.020751953125
1584853138;445607;1584853138;445632;1584853138;445030;-0.009521484375;0.021728515625
1584853138;644975;1584853138;644997;1584853138;644827;-0.0146484375;0.025146484375
1584853138;845224;1584853138;845246;1584853138;845155;-0.004150390625;0.030517578125
1584853139;46988;1584853139;47044;1584853139;45003;-0.007568359375;0.028564453125
1584853139;252911;1584853139;252933;1584853139;244875;-0.01123046875;0.028564453125
1584853139;445927;1584853139;445965;1584853139;445150;-0.01904296875;0.029541015625
1584853139;645146;1584853139;645171;1584853139;645007;-0.027587890625;0.03564453125
1584853139;845443;1584853139;845486;1584853139;844827;-0.031982421875;0.040771484375
1584853140;45745;1584853140;45772;1584853140;45177;-0.031982421875;0.0390625
1584853140;246847;1584853140;247009;1584853140;245002;-0.024169921875;0.04248046875
1584853140;445168;1584853140;445191;1584853140;444873;-0.015625;0.037353515625
1584853140;651516;1584853140;651535;1584853140;645182;-0.01904296875;0.030517578125
1584853140;845105;1584853140;845125;1584853140;845039;-0.01904296875;0.0224609375
1584853141;44932;1584853141;44954;1584853141;44846;-0.004150390625;0.024169921875
1584853141;251757;1584853141;251781;1584853141;245186;-0.008544921875;0.01806640625
1584853141;445663;1584853141;445686;1584853141;445032;-0.0146484375;0.025146484375
1584853141;645499;1584853141;645626;1584853141;644873;-0.0068359375;0.0234375
1584853141;847643;1584853141;847666;1584853141;845182;-0.00146484375;0.015625
1584853142;45893;1584853142;45919;1584853142;45027;-0.00146484375;0.01904296875
1584853142;245259;1584853142;245609;1584853142;244855;0.0068359375;0.011962890625
1584853142;445937;1584853142;445960;1584853142;445200;0.003173828125;0.00244140625
1584853142;645684;1584853142;645712;1584853142;645050;-0.004150390625;-0.004150390625
1584853142;846812;1584853142;846837;1584853142;844855;0.00146484375;-0.024169921875
1584853143;76197;1584853143;76235;1584853143;74682;-0.005859375;-0.04345703125
1584853143;275833;1584853143;275927;1584853143;274958;0.007568359375;-0.046875
1584853143;476351;1584853143;476508;1584853143;475034;0.02001953125;-0.048583984375
1584853143;675295;1584853143;675491;1584853143;674639;-0.00146484375;-0.053955078125
1584853143;875139;1584853143;875161;1584853143;874955;0.005126953125;-0.057373046875
1584853144;75869;1584853144;75909;1584853144;75083;0.00146484375;-0.07568359375
1584853144;275219;1584853144;275266;1584853144;274671;-0.008544921875;-0.091552734375
1584853144;476325;1584853144;476446;1584853144;474954;-0.009521484375;-0.10888671875
1584853144;676077;1584853144;676128;1584853144;675045;0.0146484375;-0.1220703125
1584853144;876259;1584853144;876315;1584853144;874664;0.007568359375;-0.13598632812
1584853145;75497;1584853145;75566;1584853145;74966;0.005859375;-0.15698242188
1584853145;277621;1584853145;277749;1584853145;275045;0.026123046875;-0.16479492188
1584853145;475458;1584853145;475512;1584853145;474700;0.015625;-0.16577148438
1584853145;676561;1584853145;676762;1584853145;674958;0.005126953125;-0.16723632812
1584853145;876642;1584853145;876735;1584853145;875062;0.007568359375;-0.15869140625
1584853146;76661;1584853146;76715;1584853146;74663;0.004150390625;-0.1630859375
1584853146;275716;1584853146;275752;1584853146;274973;0.029541015625;-0.15087890625
1584853146;477419;1584853146;477551;1584853146;475124;0.005859375;-0.1298828125
1584853146;676313;1584853146;676405;1584853146;674712;-0.0146484375;-0.10375976562
1584853146;876728;1584853146;876784;1584853146;874983;0.00244140625;-0.087158203125
1584853147;76085;1584853147;76121;1584853147;75106;0.009521484375;-0.058349609375
1584853147;275919;1584853147;275974;1584853147;274682;0.012939453125;-0.012939453125
1584853147;475262;1584853147;475286;1584853147;474988;0.02685546875;0.032958984375
1584853147;676551;1584853147;676616;1584853147;675086;0.015625;0.0712890625
1584853147;875273;1584853147;875432;1584853147;874727;0.0234375;0.12646484375
1584853148;76047;1584853148;76102;1584853148;74988;0.0068359375;0.18139648438
1584853148;275911;1584853148;275952;1584853148;275102;0.025146484375;0.25122070312
1584853148;475768;1584853148;475804;1584853148;474681;0.004150390625;0.28784179688
1584853148;675659;1584853148;675756;1584853148;674990;0.01025390625;0.31420898438
1584853148;876678;1584853148;876806;1584853148;875091;0.005859375;0.32275390625
1584853149;75749;1584853149;75799;1584853149;74715;0;0.34545898438
1584853149;276545;1584853149;276623;1584853149;274984;-0.024169921875;0.3681640625
1584853149;475756;1584853149;475852;1584853149;475092;-0.01025390625;0.39868164062
1584853149;675942;1584853149;675999;1584853149;674693;-0.031982421875;0.40307617188
1584853149;876279;1584853149;876359;1584853149;875011;0.016357421875;0.42211914062
1584853150;76855;1584853150;76895;1584853150;75133;0.0234375;0.41796875
1584853150;275422;1584853150;275465;1584853150;274747;0.008544921875;0.42578125
1584853150;476535;1584853150;476591;1584853150;475011;0.005126953125;0.43017578125
1584853150;677104;1584853150;677145;1584853150;675123;0.0224609375;0.43359375
1584853150;875699;1584853150;875755;1584853150;874714;0.01123046875;0.43359375
1584853151;76521;1584853151;76558;1584853151;75030;0.0068359375;0.42919921875
1584853151;276572;1584853151;276807;1584853151;275113;-0.012939453125;0.43627929688
1584853151;475551;1584853151;475587;1584853151;474761;-0.013671875;0.43530273438
1584853151;676640;1584853151;676812;1584853151;675037;-0.005126953125;0.43530273438
1584853151;875796;1584853151;875950;1584853151;875137;-0.0146484375;0.43798828125
1584853152;75737;1584853152;75792;1584853152;74727;-0.00146484375;0.45288085938
1584853152;275802;1584853152;275839;1584853152;275035;-0.007568359375;0.44750976562
1584853152;476726;1584853152;476854;1584853152;475145;0.007568359375;0.45385742188
1584853152;675147;1584853152;675184;1584853152;674769;0.011962890625;0.4501953125
1584853152;877308;1584853152;877344;1584853152;875049;0.024169921875;0.45458984375
1584853153;76209;1584853153;76252;1584853153;75175;-0.029541015625;0.4248046875
1584853153;275575;1584853153;275619;1584853153;274747;-0.0400390625;0.37866210938
1584853153;476562;1584853153;476764;1584853153;475044;-0.028564453125;0.31127929688
1584853153;675770;1584853153;675806;1584853153;675157;-0.00146484375;0.25634765625
1584853153;875838;1584853153;875923;1584853153;874778;-0.005859375;0.25024414062
1584853154;75812;1584853154;75851;1584853154;75055;0.008544921875;0.23193359375
1584853154;278644;1584853154;278669;1584853154;275152;-0.049560546875;0.177734375
1584853154;477175;1584853154;477243;1584853154;474736;-0.06689453125;0.10620117188
1584853154;684779;1584853154;684804;1584853154;675065;0.026123046875;0.0380859375
1584853154;876455;1584853154;876513;1584853154;875168;-0.02001953125;-0.037353515625
1584853155;75577;1584853155;75616;1584853155;74801;-0.00146484375;-0.08349609375
1584853155;275686;1584853155;275809;1584853155;275071;0.048583984375;-0.10107421875
1584853155;479123;1584853155;479164;1584853155;475155;0.012939453125;-0.12280273438
1584853155;675149;1584853155;675184;1584853155;674751;-0.028564453125;-0.12817382812
1584853155;876390;1584853155;876444;1584853155;875070;0.021728515625;-0.13427734375
1584853156;75753;1584853156;75791;1584853156;74998;0.003173828125;-0.14721679688
1584853156;275726;1584853156;275807;1584853156;274797;-0.015625;-0.14038085938
1584853156;477129;1584853156;477188;1584853156;475082;-0.0068359375;-0.13598632812
1584853156;679225;1584853156;679350;1584853156;675195;0;-0.130859375
1584853156;875718;1584853156;875776;1584853156;874789;-0.00244140625;-0.10888671875
1584853157;76371;1584853157;77149;1584853157;75080;0.005859375;-0.080078125
1584853157;276501;1584853157;276759;1584853157;275169;0.029541015625;-0.045166015625
1584853157;475582;1584853157;475610;1584853157;474842;0;-0.015625
1584853157;675430;1584853157;675458;1584853157;675094;0.016357421875;0.005126953125
1584853157;943285;1584853157;943309;1584853157;915063;0.005859375;0.01025390625
1584853158;121375;1584853158;121397;1584853158;115351;0;0.012939453125
1584853158;319783;1584853158;319806;1584853158;315007;0.0146484375;0.021728515625
1584853158;515545;1584853158;515568;1584853158;515109;-0.003173828125;0.025146484375
1584853158;721847;1584853158;721869;1584853158;715370;-0.0068359375;0.031982421875
1584853158;926058;1584853158;926189;1584853158;915061;-0.02001953125;0.028564453125
1584853159;120303;1584853159;120328;1584853159;115079;0;0.032958984375
1584853159;325214;1584853159;325252;1584853159;315357;-0.0634765625;0.03125
1584853159;520969;1584853159;520992;1584853159;515037;-0.031982421875;0.03564453125
1584853159;723925;1584853159;723964;1584853159;715127;-0.00146484375;0.027587890625
1584853159;924589;1584853159;924670;1584853159;915354;-0.013671875;0.024169921875
1584853160;115245;1584853160;115860;1584853160;115093;0.01123046875;0.03125
1584853160;316649;1584853160;316672;1584853160;315097;0.0234375;0.031982421875
1584853160;520192;1584853160;520215;1584853160;515370;-0.01123046875;0.02685546875
1584853160;715532;1584853160;715570;1584853160;714853;0.01904296875;0.030517578125
1584853160;918880;1584853160;918903;1584853160;914909;0.0068359375;0.04345703125
1584853161;123515;1584853161;123572;1584853161;115112;-0.005859375;0.04248046875
1584853161;321464;1584853161;321487;1584853161;314892;0.029541015625;0.05224609375
1584853161;521333;1584853161;521373;1584853161;514888;0.021728515625;0.0634765625
1584853161;718360;1584853161;718383;1584853161;715134;0.033935546875;0.08544921875
1584853161;922449;1584853161;922472;1584853161;914873;0.0068359375;0.06884765625
1584853162;118690;1584853162;118713;1584853162;114925;0.01123046875;0.053955078125
1584853162;320498;1584853162;320521;1584853162;315146;0.021728515625;0.0400390625
1584853162;527496;1584853162;527631;1584853162;514911;0.004150390625;0.016357421875
1584853162;720109;1584853162;720134;1584853162;714891;0.012939453125;0.01123046875
1584853162;924509;1584853162;924569;1584853162;915155;-0.0068359375;0.011962890625
1584853163;121240;1584853163;121269;1584853163;114874;0;0.01123046875
1584853163;320084;1584853163;320108;1584853163;314960;-0.00146484375;0.0068359375
1584853163;521642;1584853163;521665;1584853163;515151;0.000732421875;-0.00244140625
1584853163;718809;1584853163;718832;1584853163;714921;0.01904296875;-0.004150390625
1584853163;917358;1584853163;917382;1584853163;914920;0.00146484375;-0.003173828125
1584853164;119777;1584853164;119801;1584853164;115146;-0.027587890625;-0.000732421875
1584853164;324372;1584853164;324396;1584853164;314905;-0.01025390625;-0.00244140625
1584853164;530497;1584853164;530522;1584853164;514975;-0.021728515625;0.000732421875
1584853164;725129;1584853164;725219;1584853164;715177;-0.000732421875;0.004150390625
1584853164;915789;1584853164;915831;1584853164;914940;0;0.0068359375
1584853165;123574;1584853165;123613;1584853165;114930;0.005859375;0.009521484375
1584853165;320802;1584853165;320827;1584853165;315182;0.011962890625;0.01806640625
1584853165;517779;1584853165;517803;1584853165;514908;0.009521484375;0.0224609375
1584853165;715163;1584853165;715185;1584853165;714998;-0.0068359375;0.021728515625
1584853165;917925;1584853165;917948;1584853165;915215;-0.00146484375;0.029541015625
1584853166;118935;1584853166;118958;1584853166;114953;-0.008544921875;0.031982421875
1584853166;317570;1584853166;317592;1584853166;314962;0.000732421875;0.029541015625
1584853166;522018;1584853166;522058;1584853166;515219;-0.015625;0.03125
1584853166;717898;1584853166;717921;1584853166;714948;0.00146484375;0.034912109375
1584853166;922521;1584853166;922559;1584853166;915020;0;0.0390625
1584853167;122247;1584853167;122270;1584853167;115241;-0.0068359375;0.037353515625
1584853167;317185;1584853167;317208;1584853167;315004;0.009521484375;0.025146484375
1584853167;515039;1584853167;515062;1584853167;514999;0.000732421875;0.03125
1584853167;715571;1584853167;715596;1584853167;715241;0.0234375;0.027587890625
1584853167;915652;1584853167;915674;1584853167;914974;0.003173828125;0.032958984375
1584853168;115445;1584853168;115469;1584853168;115051;-0.008544921875;0.03125
1584853168;315837;1584853168;315874;1584853168;315254;-0.01806640625;0.030517578125
1584853168;515216;1584853168;515236;1584853168;515049;-0.049560546875;0.031982421875
1584853168;715645;1584853168;715711;1584853168;715035;-0.04248046875;0.028564453125
1584853168;915543;1584853168;915567;1584853168;915271;0.003173828125;0.021728515625
1584853169;115272;1584853169;115299;1584853169;115001;-0.0234375;0.020751953125
1584853169;315748;1584853169;315792;1584853169;315063;0.005859375;0.026123046875
1584853169;515488;1584853169;515571;1584853169;515287;-0.00146484375;0.025146484375
1584853169;715194;1584853169;715232;1584853169;715043;-0.013671875;0.026123046875
1584853169;915719;1584853169;915739;1584853169;915045;-0.003173828125;0.026123046875
1584853170;122371;1584853170;122394;1584853170;115289;0.015625;0.02001953125
1584853170;325068;1584853170;325092;1584853170;315031;0.011962890625;0.01904296875
1584853170;518855;1584853170;518906;1584853170;515083;0.0224609375;0.01904296875
1584853170;715639;1584853170;715666;1584853170;715315;0.005859375;0.01806640625
1584853170;915244;1584853170;915269;1584853170;915101;0.004150390625;0.012939453125
1584853171;123559;1584853171;123582;1584853171;115069;0.0234375;0.009521484375
1584853171;319067;1584853171;319090;1584853171;315325;0.0234375;0.007568359375
1584853171;518323;1584853171;518361;1584853171;515050;0.00146484375;0.005859375
1584853171;737657;1584853171;737681;1584853171;715131;-0.00244140625;0.008544921875
1584853171;935621;1584853171;935644;1584853171;935357;0.003173828125;0.0068359375
1584853172;136032;1584853172;136140;1584853172;135362;0.016357421875;0.005126953125
1584853172;335713;1584853172;335745;1584853172;335112;0.00146484375;0
1584853172;535997;1584853172;536019;1584853172;535366;-0.00244140625;0.00146484375
1584853172;736385;1584853172;736408;1584853172;735370;0.0068359375;0.005126953125
1584853172;972814;1584853172;972838;1584853172;935133;0.015625;0
1584853173;176147;1584853173;176169;1584853173;175387;-0.0146484375;0.004150390625
1584853173;376945;1584853173;376968;1584853173;375183;-0.00146484375;0.004150390625
1584853173;577807;1584853173;577830;1584853173;575549;-0.000732421875;0.013671875
1584853173;778652;1584853173;778686;1584853173;775613;-0.016357421875;0.012939453125
1584853173;975264;1584853173;975287;1584853173;975179;-0.005859375;0.015625
1584853174;176311;1584853174;176334;1584853174;175548;-0.030517578125;0.01806640625
1584853174;375816;1584853174;375896;1584853174;375627;0.00146484375;0.015625
1584853174;575791;1584853174;575831;1584853174;575188;-0.000732421875;0.01025390625
1584853174;776035;1584853174;776059;1584853174;775499;0.009521484375;0.004150390625
1584853174;976280;1584853174;976420;1584853174;975629;0.015625;0.01025390625
1584853175;175479;1584853175;175503;1584853175;175193;-0.00244140625;0.00146484375
1584853175;375691;1584853175;375770;1584853175;375508;-0.01806640625;0.000732421875
1584853175;576227;1584853175;576249;1584853175;575427;0.003173828125;-0.00244140625
1584853175;775697;1584853175;775726;1584853175;775219;-0.00146484375;-0.00146484375
1584853175;976181;1584853175;976287;1584853175;975515;0.011962890625;-0.007568359375
1584853176;175827;1584853176;175850;1584853176;175444;-0.024169921875;-0.0234375
1584853176;375832;1584853176;375876;1584853176;375217;-0.020751953125;-0.030517578125
1584853176;575723;1584853176;575803;1584853176;575524;-0.017333984375;-0.025146484375
1584853176;775956;1584853176;775981;1584853176;775640;-0.000732421875;-0.026123046875
1584853176;975906;1584853176;975929;1584853176;975225;0;-0.026123046875
1584853177;175688;1584853177;175710;1584853177;175522;0.003173828125;-0.02685546875
1584853177;376486;1584853177;376524;1584853177;375659;0.011962890625;-0.026123046875
1584853177;575421;1584853177;575501;1584853177;575238;-0.007568359375;-0.02685546875
1584853177;776217;1584853177;776320;1584853177;775530;-0.000732421875;-0.031982421875
1584853177;977544;1584853177;977625;1584853177;975454;-0.048583984375;-0.030517578125
1584853178;175853;1584853178;175893;1584853178;175249;-0.027587890625;-0.033935546875
1584853178;375866;1584853178;375889;1584853178;375542;-0.016357421875;-0.04443359375
1584853178;575727;1584853178;575750;1584853178;575461;-0.008544921875;-0.04248046875
1584853178;775721;1584853178;775761;1584853178;775237;0.008544921875;-0.036376953125
1584853178;975653;1584853178;975672;1584853178;975560;0.020751953125;-0.026123046875
1584853179;176335;1584853179;176417;1584853179;175662;0.01025390625;-0.028564453125
1584853179;375509;1584853179;375532;1584853179;375244;0.00244140625;-0.025146484375
1584853179;576204;1584853179;576315;1584853179;575550;-0.003173828125;-0.02685546875
1584853179;777342;1584853179;777365;1584853179;775662;-0.007568359375;-0.025146484375
1584853179;975957;1584853179;975997;1584853179;975242;-0.01123046875;-0.026123046875
1584853180;175868;1584853180;175890;1584853180;175565;0.00146484375;-0.02685546875
1584853180;375901;1584853180;376004;1584853180;375702;0.004150390625;-0.025146484375
1584853180;575918;1584853180;575956;1584853180;575259;0.00146484375;-0.024169921875
1584853180;775718;1584853180;775741;1584853180;775552;0.005859375;-0.017333984375
1584853180;976550;1584853180;976673;1584853180;975682;0.012939453125;-0.015625
1584853181;175750;1584853181;175773;1584853181;175287;0.00146484375;-0.015625
1584853181;376229;1584853181;376359;1584853181;375569;-0.01123046875;-0.011962890625
1584853181;575853;1584853181;575902;1584853181;575489;0.024169921875;-0.016357421875
1584853181;775440;1584853181;775463;1584853181;775267;0.0224609375;-0.01123046875
1584853181;976450;1584853181;976472;1584853181;975565;0.0146484375;-0.009521484375
1584853182;175989;1584853182;176012;1584853182;175721;0.0146484375;-0.000732421875
1584853182;375898;1584853182;375920;1584853182;375276;0.02001953125;0.00244140625
1584853182;576589;1584853182;576663;1584853182;575580;0.0224609375;0.008544921875
1584853182;776484;1584853182;776523;1584853182;775725;0.024169921875;0.012939453125
1584853182;975626;1584853182;975648;1584853182;975279;0.005126953125;0.016357421875
1584853183;175783;1584853183;175863;1584853183;175583;0.004150390625;0.008544921875
1584853183;376508;1584853183;376547;1584853183;375700;-0.017333984375;0.01025390625
1584853183;575799;1584853183;575828;1584853183;575299;-0.000732421875;0.007568359375
1584853183;776347;1584853183;776370;1584853183;775585;0.009521484375;0.0068359375
1584853183;976161;1584853183;976186;1584853183;975752;0.011962890625;0.003173828125
1584853184;175691;1584853184;175714;1584853184;175295;0.015625;-0.007568359375
1584853184;376239;1584853184;376344;1584853184;375601;-0.000732421875;-0.009521484375
1584853184;576826;1584853184;576849;1584853184;575518;-0.02001953125;-0.0224609375
1584853184;775655;1584853184;775676;1584853184;775288;0.003173828125;-0.0380859375
1584853184;976744;1584853184;976769;1584853184;975597;-0.048583984375;-0.033935546875
1584853185;176293;1584853185;176319;1584853185;175521;0.034912109375;-0.036376953125
1584853185;375628;1584853185;375652;1584853185;375292;-0.00244140625;-0.0380859375
1584853185;580596;1584853185;580616;1584853185;575615;0.041748046875;-0.04443359375
1584853185;775798;1584853185;775819;1584853185;775511;-0.016357421875;-0.040771484375
1584853185;975603;1584853185;975626;1584853185;975315;-0.020751953125;-0.049560546875
1584853186;176248;1584853186;176270;1584853186;175607;-0.02685546875;-0.0380859375
1584853186;375822;1584853186;375845;1584853186;375511;-0.01123046875;-0.031982421875
1584853186;575585;1584853186;575608;1584853186;575309;-0.005859375;-0.025146484375
1584853186;784828;1584853186;784852;1584853186;775626;-0.0146484375;-0.027587890625
1584853186;975895;1584853186;975918;1584853186;975533;-0.01123046875;-0.01904296875
1584853187;175917;1584853187;175939;1584853187;175329;-0.004150390625;-0.02685546875
1584853187;376864;1584853187;376903;1584853187;375639;-0.005126953125;-0.0234375
