sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;IMULatAcceleration;IMULgtAcceleration;IMUVerAcceleration
1584854397;741048;1584854397;741093;1584854397;740931;0.153;0.5525;9.6645
1584854397;840665;1584854397;840696;1584854397;840614;0.1785;0.5185;9.6645
1584854397;941038;1584854397;941072;1584854397;940986;0.1615;0.6545;9.6645
1584854398;40986;1584854398;41011;1584854398;40938;0.1785;0.8755;9.6645
1584854398;140783;1584854398;140811;1584854398;140673;0.1785;0.8755;9.6985
1584854398;241055;1584854398;241244;1584854398;240964;0.2465;0.986;9.6985
1584854398;341023;1584854398;341072;1584854398;340939;0.2295;1.139;9.724
1584854398;440705;1584854398;440745;1584854398;440641;0.2295;1.1815;9.6815
1584854398;541158;1584854398;541218;1584854398;541030;0.2635;1.292;9.6645
1584854398;640984;1584854398;641011;1584854398;640939;0.2465;1.3345;9.6815
1584854398;740668;1584854398;740749;1584854398;740612;0.306;1.36;9.6985
1584854398;841112;1584854398;841372;1584854398;841032;0.3315;1.4195;9.724
1584854398;940995;1584854398;941022;1584854398;940922;0.4335;1.394;9.6985
1584854399;40647;1584854399;40697;1584854399;40572;0.459;1.445;9.6985
1584854399;143077;1584854399;143130;1584854399;140812;0.5015;1.513;9.6985
1584854399;240995;1584854399;241031;1584854399;240940;0.6205;1.547;9.6815
1584854399;340745;1584854399;340779;1584854399;340633;0.68;1.513;9.6815
1584854399;441142;1584854399;441176;1584854399;441090;0.765;1.4875;9.6985
1584854399;541028;1584854399;541052;1584854399;540958;0.697;1.53;9.809
1584854399;643790;1584854399;643813;1584854399;640605;0.7395;1.479;9.6815
1584854399;741140;1584854399;741187;1584854399;741071;0.7225;1.462;9.6645
1584854399;841037;1584854399;841106;1584854399;840956;0.85;1.4195;9.6305
1584854399;940735;1584854399;940768;1584854399;940622;0.986;1.326;9.6305
1584854400;40916;1584854400;40979;1584854400;40837;1.003;1.377;9.6815
1584854400;141012;1584854400;141036;1584854400;140968;1.0115;1.3345;9.6305
1584854400;240681;1584854400;240721;1584854400;240620;0.986;1.394;9.6135
1584854400;340913;1584854400;340939;1584854400;340867;0.7735;1.53;9.5285
1584854400;441072;1584854400;441103;1584854400;440973;0.85;1.479;9.486
1584854400;549573;1584854400;549608;1584854400;540672;1.003;1.377;9.6135
1584854400;641136;1584854400;641194;1584854400;641062;1.0115;1.309;9.6645
1584854400;741043;1584854400;741080;1584854400;740976;1.1135;1.088;9.8175
1584854400;840717;1584854400;840782;1584854400;840642;1.1135;0.8755;9.6985
1584854400;941112;1584854400;941140;1584854400;941062;1.156;0.765;9.7835
1584854401;41025;1584854401;41050;1584854401;40955;1.1985;0.7225;9.7835
1584854401;140718;1584854401;140750;1584854401;140629;1.241;0.5525;9.7835
1584854401;241244;1584854401;241360;1584854401;241084;1.241;0.5695;9.6645
1584854401;341056;1584854401;341093;1584854401;340971;1.241;0.5185;9.333
1584854401;440735;1584854401;440773;1584854401;440675;1.2665;0.5015;9.1545
1584854401;541145;1584854401;541214;1584854401;541059;1.1135;0.629;9.2055
1584854401;641065;1584854401;641092;1584854401;640996;0.833;0.612;9.7835
1584854401;740756;1584854401;740791;1584854401;740691;1.394;0.544;10.0895
1584854401;840952;1584854401;840988;1584854401;840876;1.292;0.2805;10.0895
1584854401;941042;1584854401;941082;1584854401;940971;1.4025;0.68;9.5965
1584854402;40738;1584854402;40813;1584854402;40656;1.241;0.7225;9.5965
1584854402;141162;1584854402;141198;1584854402;141108;1.0115;0.7225;9.724
1584854402;241092;1584854402;241131;1584854402;240988;0.9435;0.8075;9.724
1584854402;340732;1584854402;340770;1584854402;340672;0.7225;0.7225;9.5455
1584854402;441166;1584854402;441194;1584854402;441071;1.3175;0.4675;9.8515
1584854402;541065;1584854402;541108;1584854402;541001;1.615;0.3995;9.8685
1584854402;640707;1584854402;640799;1584854402;640629;1.445;0.544;9.6985
1584854402;740943;1584854402;740977;1584854402;740886;1.0795;0.629;9.418
1584854402;841094;1584854402;841156;1584854402;841018;0.7905;0.7055;9.4775
1584854402;940813;1584854402;940852;1584854402;940753;0.7055;0.5695;9.5285
1584854403;40936;1584854403;40967;1584854403;40877;1.1815;0.629;9.7835
1584854403;146568;1584854403;146604;1584854403;141003;1.377;0.4335;9.8345
1584854403;240752;1584854403;240788;1584854403;240644;1.7;0.5015;9.7835
1584854403;341237;1584854403;341266;1584854403;341133;1.0285;0.5015;9.809
1584854403;441110;1584854403;441170;1584854403;441024;0.7225;0.5865;9.7495
1584854403;540726;1584854403;540769;1584854403;540647;0.765;0.697;9.571
1584854403;641152;1584854403;641180;1584854403;641092;0.3825;0.68;9.4435
1584854403;741169;1584854403;741214;1584854403;741080;0.8585;0.5865;9.3245
1584854403;840755;1584854403;840787;1584854403;840637;0.7055;0.7055;9.5285
1584854403;941197;1584854403;941251;1584854403;941104;0.8925;0.697;9.6135
1584854404;41073;1584854404;41101;1584854404;41019;0.765;0.612;10.1575
1584854404;140769;1584854404;140810;1584854404;140686;1.1985;0.3315;10.3615
1584854404;241200;1584854404;241234;1584854404;241128;1.2495;0.5185;9.571
1584854404;341138;1584854404;341189;1584854404;341037;1.224;0.5525;9.6305
1584854404;440734;1584854404;440783;1584854404;440654;1.445;0.5865;9.3075
1584854404;541221;1584854404;541307;1584854404;541128;1.139;0.6545;9.1545
1584854404;648388;1584854404;648407;1584854404;641029;0.8075;0.544;9.6815
1584854404;740781;1584854404;740835;1584854404;740664;0.9435;0.6545;9.9025
1584854404;840993;1584854404;841022;1584854404;840908;0.7905;0.4335;10.0045
1584854404;941164;1584854404;941193;1584854404;941053;1.003;0.6375;10.0045
1584854405;40766;1584854405;40819;1584854405;40690;1.003;0.4335;9.9025
1584854405;141292;1584854405;141430;1584854405;141141;0.8585;0.629;9.6985
1584854405;242639;1584854405;242726;1584854405;241032;0.8925;0.612;9.6135
1584854405;340902;1584854405;340946;1584854405;340774;0.5185;0.629;9.571
1584854405;441200;1584854405;441238;1584854405;441129;0.4335;0.782;9.5455
1584854405;541126;1584854405;541155;1584854405;541029;0.1955;0.7055;9.7495
1584854405;640772;1584854405;640824;1584854405;640685;0.1785;0.697;9.8345
1584854405;741258;1584854405;741320;1584854405;741137;0.3825;0.6375;9.9025
1584854405;841109;1584854405;841142;1584854405;841056;0.4845;0.7395;9.8175
1584854405;940757;1584854405;940829;1584854405;940685;0.4845;0.68;9.6135
1584854406;41235;1584854406;41272;1584854406;41159;0.3485;0.8075;9.5115
1584854406;141188;1584854406;141242;1584854406;141087;0.4675;0.8075;9.8515
1584854406;240767;1584854406;240815;1584854406;240691;0.3485;0.7395;9.6135
1584854406;341044;1584854406;341109;1584854406;340940;0.5015;0.833;9.8685
1584854406;441144;1584854406;441317;1584854406;441064;0.4845;0.833;9.6645
1584854406;540864;1584854406;540902;1584854406;540758;0.3315;0.8925;9.4775
1584854406;641219;1584854406;641254;1584854406;641154;0.697;0.7225;9.8685
1584854406;741157;1584854406;741211;1584854406;741081;0;0.85;10.0555
1584854406;840790;1584854406;840825;1584854406;840707;0.1105;0.629;10.1915
1584854406;941266;1584854406;941308;1584854406;941180;0.2125;0.7905;9.8175
1584854407;41153;1584854407;41262;1584854407;41074;0.8925;0.8585;9.4435
1584854407;140824;1584854407;140863;1584854407;140748;0.5865;1.02;9.0695
1584854407;241234;1584854407;241265;1584854407;241170;0.6545;1.156;9.8175
1584854407;341241;1584854407;341289;1584854407;341114;0.0425;0.4845;9.8175
1584854407;440804;1584854407;440853;1584854407;440738;0.0085;0.9435;10.812
1584854407;541211;1584854407;541251;1584854407;541127;0.3315;0.8585;10.1915
1584854407;641181;1584854407;641240;1584854407;641090;1.0795;0.85;9.6135
1584854407;740923;1584854407;740965;1584854407;740844;0.765;0.8925;9.6645
1584854407;841240;1584854407;841271;1584854407;841179;0.6375;0.8755;9.3925
1584854407;941177;1584854407;941232;1584854407;941095;0.612;1.003;9.7495
1584854408;40881;1584854408;40959;1584854408;40768;0.3315;0.9605;9.7495
1584854408;141254;1584854408;141296;1584854408;141184;0.7395;0.8755;9.8515
1584854408;241626;1584854408;241727;1584854408;241115;0.612;0.935;9.9365
1584854408;340858;1584854408;340901;1584854408;340781;0.7735;0.8925;9.8685
1584854408;441198;1584854408;441227;1584854408;441137;0.5865;0.8755;9.809
1584854408;541252;1584854408;541301;1584854408;541146;0.6205;0.8755;9.3755
1584854408;640819;1584854408;640870;1584854408;640747;0.5865;0.8925;9.3925
1584854408;743616;1584854408;743670;1584854408;741141;0.7055;0.935;10.0555
1584854408;841243;1584854408;841407;1584854408;841127;0.8755;0.986;9.571
1584854408;940881;1584854408;940912;1584854408;940819;0.7055;0.7395;9.8175
1584854409;41265;1584854409;41312;1584854409;41173;0.8075;1.0285;9.571
1584854409;141208;1584854409;141255;1584854409;141114;0.697;1.0965;9.5625
1584854409;240919;1584854409;240967;1584854409;240763;0.85;0.986;9.724
1584854409;341288;1584854409;341342;1584854409;341181;0.8755;0.918;9.9365
1584854409;441177;1584854409;441206;1584854409;441124;0.7395;1.088;9.4095
1584854409;540886;1584854409;540919;1584854409;540830;0.5695;1.02;9.7155
1584854409;641274;1584854409;641304;1584854409;641186;0.833;1.139;9.3925
1584854409;741239;1584854409;741315;1584854409;741159;0.697;1.003;9.5455
1584854409;840890;1584854409;840935;1584854409;840766;1.1135;1.003;9.6985
1584854409;941272;1584854409;941333;1584854409;941191;1.0285;1.173;9.2905
1584854410;41223;1584854410;41258;1584854410;41142;1.0285;1.071;9.1375
1584854410;140939;1584854410;141007;1584854410;140859;0.7735;1.02;9.5115
1584854410;241268;1584854410;241299;1584854410;241190;0.3825;0.697;10.0725
1584854410;341216;1584854410;341272;1584854410;341154;-0.2805;0.85;10.5485
1584854410;440902;1584854410;440946;1584854410;440791;0.1785;0.8585;9.9195
1584854410;541290;1584854410;541533;1584854410;541195;1.292;0.8755;9.2395
1584854410;641269;1584854410;641306;1584854410;641168;1.887;0.986;9.2395
1584854410;740874;1584854410;740932;1584854410;740794;1.1645;1.1135;9.18
1584854410;841339;1584854410;841416;1584854410;841252;-0.0085;0.8925;10.1745
1584854410;941298;1584854410;941328;1584854410;941220;-0.6545;0.986;10.506
1584854411;40873;1584854411;40904;1584854411;40818;-0.0255;1.02;10.2255
1584854411;141316;1584854411;141348;1584854411;141219;1.1645;1.1135;9.333
1584854411;241256;1584854411;241311;1584854411;241160;1.8615;0.9605;9.3925
1584854411;341045;1584854411;341148;1584854411;340924;0.833;0.986;9.5625
1584854411;441266;1584854411;441297;1584854411;441207;0.5695;0.9435;9.6645
1584854411;542431;1584854411;542462;1584854411;541172;0.459;1.071;10.0385
1584854411;640865;1584854411;640896;1584854411;640811;0.612;0.8925;9.809
1584854411;741319;1584854411;741376;1584854411;741253;0.5525;1.088;9.2055
1584854411;841263;1584854411;841309;1584854411;841166;1.0115;1.0285;9.2225
1584854411;940945;1584854411;941018;1584854411;940834;0.612;0.986;9.5625
1584854412;41326;1584854412;41383;1584854412;41238;0.7225;0.986;9.9365
1584854412;141280;1584854412;141311;1584854412;141218;0.9265;0.986;9.9025
1584854412;240912;1584854412;240948;1584854412;240850;0.8755;1.003;9.5455
1584854412;341367;1584854412;341394;1584854412;341253;0.9605;0.986;9.4095
1584854412;441253;1584854412;441285;1584854412;441190;0.612;0.9605;9.639
1584854412;541045;1584854412;541079;1584854412;540947;0.5695;1.071;9.4605
1584854412;641351;1584854412;641399;1584854412;641246;0.6205;0.918;9.6645
1584854412;741296;1584854412;741332;1584854412;741199;0.986;0.986;9.639
1584854412;840940;1584854412;840994;1584854412;840874;0.833;1.0455;9.5455
1584854412;941390;1584854412;941453;1584854412;941260;0.9435;1.02;9.3245
1584854413;41250;1584854413;41278;1584854413;41204;0.6545;1.02;9.5965
1584854413;140983;1584854413;141009;1584854413;140906;0.3825;0.986;9.8515
1584854413;241314;1584854413;241344;1584854413;241254;0.7395;0.918;9.486
1584854413;341351;1584854413;341402;1584854413;341264;0.6375;0.833;9.5115
1584854413;440946;1584854413;441001;1584854413;440871;0.7905;0.7225;9.7155
1584854413;541352;1584854413;541406;1584854413;541253;0.6375;0.544;9.7835
1584854413;641279;1584854413;641335;1584854413;641224;0.8585;0.544;9.8685
1584854413;740967;1584854413;740992;1584854413;740920;0.5695;0.4845;9.5625
1584854413;841366;1584854413;841397;1584854413;841306;0.7055;0.612;9.4605
1584854413;941292;1584854413;941322;1584854413;941230;0.5865;0.4845;9.3585
1584854414;40955;1584854414;41004;1584854414;40868;0.2805;0.3995;9.5625
1584854414;142642;1584854414;142750;1584854414;141271;0.7055;0.3995;9.8345
1584854414;241345;1584854414;241396;1584854414;241229;0.6545;0.3315;10.0215
1584854414;340965;1584854414;340999;1584854414;340900;0.7905;0.2465;9.7495
1584854414;441342;1584854414;441405;1584854414;441267;0.68;0.3485;9.7835
1584854414;541336;1584854414;541362;1584854414;541292;0.3655;0.3655;9.3925
1584854414;640962;1584854414;640999;1584854414;640893;0.3995;0.3995;9.4095
1584854414;741651;1584854414;741686;1584854414;741282;0.1955;0.2805;9.3925
1584854414;858752;1584854414;858780;1584854414;841245;0.459;0.2635;9.8855
1584854414;941075;1584854414;941124;1584854414;940980;0.4165;0.2805;9.8175
1584854415;41362;1584854415;41441;1584854415;41289;0.306;0.3315;9.4605
1584854415;141310;1584854415;141343;1584854415;141257;0.3825;0.4335;9.6815
1584854415;241003;1584854415;241051;1584854415;240951;0.7225;0.3145;9.809
1584854415;341401;1584854415;341426;1584854415;341354;0.2465;0.4335;9.5965
1584854415;441333;1584854415;441363;1584854415;441271;0.5185;0.4845;9.265
1584854415;541010;1584854415;541061;1584854415;540935;0.459;0.4335;9.0865
1584854415;647364;1584854415;647413;1584854415;641316;0.5525;0.5015;9.809
1584854415;741388;1584854415;741444;1584854415;741307;0.4165;0.5185;10.1405
1584854415;841034;1584854415;841068;1584854415;840949;0.6375;0.3315;9.809
1584854415;951318;1584854415;951349;1584854415;951262;0.4845;0.1955;9.5115
1584854416;51102;1584854416;51201;1584854416;51025;0.9605;0.1105;9.5115
1584854416;151022;1584854416;151057;1584854416;150961;0.4165;-0.0935;9.8345
1584854416;251310;1584854416;251334;1584854416;251247;0.1955;0.2125;9.5455
1584854416;351139;1584854416;351168;1584854416;351010;0.2295;0.3145;9.3075
1584854416;451039;1584854416;451085;1584854416;450955;0.4335;0.306;9.3245
1584854416;551334;1584854416;551383;1584854416;551246;0.7735;0.3655;9.4435
1584854416;656311;1584854416;656333;1584854416;651020;0.6375;0.2295;9.724
1584854416;751500;1584854416;751545;1584854416;750949;0.459;0.5695;9.8175
1584854416;851330;1584854416;851359;1584854416;851249;0.4165;0.5865;9.8345
1584854416;951075;1584854416;951103;1584854416;951020;0.3145;0.68;9.7155
1584854417;51026;1584854417;51050;1584854417;50951;0.4845;0.7395;9.5625
1584854417;169255;1584854417;169276;1584854417;151271;0.6545;0.8075;9.5285
1584854417;251118;1584854417;251169;1584854417;251020;0.4845;0.765;9.639
1584854417;351196;1584854417;351348;1584854417;351050;0.5185;0.8075;9.809
1584854417;451352;1584854417;451421;1584854417;451260;0.765;0.8585;9.7665
1584854417;551117;1584854417;551163;1584854417;551068;0.7225;0.9605;9.6645
1584854417;651032;1584854417;651062;1584854417;650968;0.697;1.071;9.4435
1584854417;751357;1584854417;751408;1584854417;751268;0.7395;1.156;9.5115
1584854417;852601;1584854417;852650;1584854417;851043;0.3995;1.258;9.4435
1584854417;951571;1584854417;951624;1584854417;950968;0.2465;1.241;9.5115
1584854418;51337;1584854418;51388;1584854418;51269;0.3825;1.258;9.8345
1584854418;151379;1584854418;151412;1584854418;151281;0.4845;1.173;9.8855
1584854418;251059;1584854418;251100;1584854418;250993;0.7905;1.139;9.8175
1584854418;351338;1584854418;351379;1584854418;351292;0.8585;1.1985;9.7155
1584854418;451340;1584854418;451364;1584854418;451297;0.6545;1.309;9.486
1584854418;551839;1584854418;551885;1584854418;551058;0.6545;1.0965;9.6645
1584854418;651342;1584854418;651369;1584854418;651281;1.003;1.071;9.724
1584854418;751150;1584854418;751184;1584854418;751043;0.8925;1.36;9.18
1584854418;851093;1584854418;851143;1584854418;851006;0.8925;1.224;9.4095
1584854418;959846;1584854418;959907;1584854418;951287;0.9605;1.088;9.4775
1584854419;51110;1584854419;51134;1584854419;51065;1.921;1.0285;9.6645
1584854419;151134;1584854419;151168;1584854419;151057;2.04;0.765;9.6305
1584854419;251328;1584854419;251353;1584854419;251283;1.394;0.68;9.6305
1584854419;351395;1584854419;351425;1584854419;351298;0.68;0.5185;9.8345
1584854419;451090;1584854419;451138;1584854419;451010;0.4845;0.2635;9.9875
1584854419;551441;1584854419;551582;1584854419;551295;0.5185;0.0935;9.6645
1584854419;651139;1584854419;651171;1584854419;651086;0.5015;0;9.4775
1584854419;751142;1584854419;751198;1584854419;751031;0.6545;0.0425;9.2565
1584854419;851350;1584854419;851374;1584854419;851306;0.7395;0.3315;9.112
1584854419;951174;1584854419;951213;1584854419;951082;0.6375;0.2295;9.8685
1584854420;51116;1584854420;51141;1584854420;51012;0.7225;-0.0595;9.6305
1584854420;151436;1584854420;151500;1584854420;151302;0.1275;0.153;9.5965
1584854420;251134;1584854420;251178;1584854420;251072;0.306;0.2465;9.9025
1584854420;351106;1584854420;351175;1584854420;351001;0.3145;0.0255;9.5625
1584854420;451386;1584854420;451420;1584854420;451332;0.2295;0.0255;9.7155
1584854420;551414;1584854420;551497;1584854420;551326;0.1105;-0.0935;9.6305
1584854420;651107;1584854420;651139;1584854420;651046;-0.0935;-0.153;9.5285
1584854420;751401;1584854420;751439;1584854420;751335;0;-0.2635;9.486
1584854420;851144;1584854420;851169;1584854420;851100;0.0425;-0.6375;9.5965
1584854420;951134;1584854420;951193;1584854420;951040;-0.0255;-0.3485;9.6305
1584854421;51377;1584854421;51403;1584854421;51319;-0.153;-0.1955;9.6815
1584854421;151230;1584854421;151364;1584854421;151086;-0.4165;-0.3655;9.724
1584854421;251103;1584854421;251139;1584854421;251041;-0.5015;-0.1275;9.6815
1584854421;351421;1584854421;351607;1584854421;351330;-0.7225;-0.0935;9.5455
1584854421;451134;1584854421;451159;1584854421;451091;-0.765;-0.0935;9.6815
1584854421;551150;1584854421;551194;1584854421;551089;-0.5865;-0.1275;9.7495
1584854421;651381;1584854421;651421;1584854421;651322;-0.765;0.1955;9.7155
1584854421;751203;1584854421;751267;1584854421;751092;-0.833;0.3485;9.7495
1584854421;851105;1584854421;851172;1584854421;851039;-0.8075;0.544;9.6815
1584854421;951471;1584854421;951610;1584854421;951336;-0.765;0.5865;9.4775
1584854422;51165;1584854422;51213;1584854422;51109;-0.7225;0.612;9.5285
1584854422;151134;1584854422;151188;1584854422;151068;-0.6545;0.5525;9.6135
1584854422;251398;1584854422;251422;1584854422;251354;-0.7225;0.4845;9.962
1584854422;351168;1584854422;351194;1584854422;351121;-0.68;0.5015;9.8345
1584854422;451166;1584854422;451210;1584854422;451066;-0.8755;0.5865;9.6985
1584854422;551436;1584854422;551503;1584854422;551336;-0.8075;0.612;9.5115
1584854422;651191;1584854422;651307;1584854422;651123;-0.7055;0.6545;9.5965
1584854422;751206;1584854422;751419;1584854422;751040;-0.5525;0.8755;9.6305
1584854422;851452;1584854422;851480;1584854422;851347;-0.9605;0.7225;9.6815
1584854422;951195;1584854422;951240;1584854422;951134;-0.7225;0.7905;9.6815
1584854423;51128;1584854423;51153;1584854423;51054;-0.8075;0.9435;9.639
1584854423;151418;1584854423;151456;1584854423;151365;-0.68;0.8755;9.7835
1584854423;251198;1584854423;251262;1584854423;251132;-0.5355;0.7905;9.724
1584854423;351232;1584854423;351412;1584854423;351121;-0.8075;1.02;9.6645
1584854423;451453;1584854423;451490;1584854423;451348;-0.5185;0.833;9.5285
1584854423;551220;1584854423;551267;1584854423;551158;-0.68;0.918;9.7835
1584854423;651171;1584854423;651237;1584854423;651051;-0.5695;0.85;9.6815
1584854423;751430;1584854423;751470;1584854423;751377;-0.5355;0.986;9.4775
1584854423;851215;1584854423;851239;1584854423;851151;-0.6205;1.0285;9.5285
1584854423;951166;1584854423;951225;1584854423;951078;-0.5355;0.935;9.5965
1584854424;63800;1584854424;63835;1584854424;51360;-0.6545;0.833;9.7155
1584854424;151231;1584854424;151302;1584854424;151131;-0.5015;0.7055;9.7495
1584854424;251151;1584854424;251202;1584854424;251084;-0.6375;0.7055;9.6135
1584854424;351440;1584854424;351495;1584854424;351375;-0.3995;0.7055;9.5965
1584854424;451227;1584854424;451253;1584854424;451155;-0.4675;0.5185;9.8515
1584854424;551203;1584854424;551306;1584854424;551134;-0.306;0.3485;9.8515
1584854424;651451;1584854424;651476;1584854424;651406;-0.1615;0.2635;9.4775
1584854424;751550;1584854424;751681;1584854424;751380;-0.3315;0.3145;9.7495
1584854424;851168;1584854424;851215;1584854424;851077;-0.0765;0.1955;9.3075
1584854424;951486;1584854424;951553;1584854424;951381;-0.3485;0.1275;9.962
1584854425;51200;1584854425;51229;1584854425;51145;0.0425;0.2295;9.5285
1584854425;151164;1584854425;151263;1584854425;151094;-0.0085;0.153;9.6645
1584854425;251432;1584854425;251457;1584854425;251387;0.1615;0.1955;9.3755
1584854425;351484;1584854425;351525;1584854425;351413;0.0425;0.153;9.9365
1584854425;452579;1584854425;452614;1584854425;451095;0.0935;0.1785;9.8175
1584854425;551487;1584854425;551666;1584854425;551385;0.0765;0.2295;9.7835
1584854425;651241;1584854425;651291;1584854425;651163;-0.1105;0.1955;9.5965
1584854425;751245;1584854425;751302;1584854425;751137;0.0595;0.1785;9.6985
1584854425;851450;1584854425;851474;1584854425;851406;0.306;0.2125;9.7665
1584854425;951247;1584854425;951286;1584854425;951184;0.1615;0.2635;9.6985
1584854426;51146;1584854426;51175;1584854426;51097;0.3825;0.0595;9.5965
1584854426;151519;1584854426;151588;1584854426;151399;0.2125;0.1105;9.5285
1584854426;251225;1584854426;251269;1584854426;251163;0.0255;0.1955;9.8345
1584854426;351234;1584854426;351301;1584854426;351103;0.0595;0.153;9.8175
1584854426;451461;1584854426;451492;1584854426;451408;0.3145;0.0935;9.7835
1584854426;551334;1584854426;551479;1584854426;551193;0.1955;-0.0425;9.6135
1584854426;651189;1584854426;651216;1584854426;651141;0.1275;0.2125;9.2905
1584854426;751494;1584854426;751535;1584854426;751411;-0.0765;0.0085;9.5115
1584854426;851295;1584854426;851322;1584854426;851219;-0.0255;0.1275;9.8175
1584854426;951255;1584854426;951300;1584854426;951157;0.0595;-0.0765;9.7155
1584854427;51492;1584854427;51528;1584854427;51407;0.2125;0.0595;9.8515
1584854427;151292;1584854427;151341;1584854427;151188;0.2295;0.0425;9.6815
1584854427;252219;1584854427;252264;1584854427;251128;-0.0085;0.0765;9.8345
1584854427;351516;1584854427;351554;1584854427;351437;0;0.2805;9.4605
1584854427;451250;1584854427;451275;1584854427;451207;-0.1275;0.0765;9.5115
1584854427;551211;1584854427;551255;1584854427;551136;-0.2125;0.0935;9.8175
1584854427;651503;1584854427;651531;1584854427;651426;-0.0765;0.153;9.7495
1584854427;762756;1584854427;762793;1584854427;751213;-0.1785;0.2295;9.724
1584854427;851201;1584854427;851251;1584854427;851128;-0.0595;-0.1105;9.8345
1584854427;951564;1584854427;951617;1584854427;951442;0.0425;0.1275;9.639
1584854428;51290;1584854428;51332;1584854428;51216;0;0.1955;9.5965
1584854428;160225;1584854428;160259;1584854428;151176;0;0.2125;9.7835
1584854428;251495;1584854428;251520;1584854428;251451;-0.1275;0.0595;9.8175
1584854428;351288;1584854428;351329;1584854428;351221;-0.1785;0.153;9.6135
1584854428;451229;1584854428;451290;1584854428;451147;-0.2465;0.2125;9.8175
1584854428;551545;1584854428;551610;1584854428;551470;-0.1275;0.1785;9.4435
1584854428;652036;1584854428;652088;1584854428;651196;-0.2125;0.0085;9.6305
1584854428;751251;1584854428;751305;1584854428;751180;-0.1955;0.0935;9.7665
1584854428;851524;1584854428;851564;1584854428;851453;-0.306;0.153;10.0895
1584854428;951536;1584854428;951575;1584854428;951482;-0.0425;0;9.9365
1584854429;51201;1584854429;51263;1584854429;51152;0.153;0.1105;9.7665
1584854429;152116;1584854429;152206;1584854429;151470;-0.0765;0.1275;9.333
1584854429;251288;1584854429;251336;1584854429;251209;-0.1615;0.0765;9.6985
1584854429;351881;1584854429;352442;1584854429;351225;-0.3825;0.0935;9.4605
1584854429;451536;1584854429;451612;1584854429;451441;-0.3995;0.1275;9.9025
1584854429;551309;1584854429;551366;1584854429;551230;-0.2125;0.1105;9.8345
1584854429;651315;1584854429;651355;1584854429;651206;-0.4335;0.1275;9.9195
1584854429;751533;1584854429;751572;1584854429;751486;-0.3655;0.1955;9.639
1584854429;851286;1584854429;851310;1584854429;851242;-0.1275;0.1955;9.6645
1584854429;951235;1584854429;951274;1584854429;951183;-0.153;0.1615;9.7495
1584854430;57780;1584854430;57802;1584854430;51465;0.0085;0.3655;9.5455
1584854430;151665;1584854430;151795;1584854430;151505;-0.2295;0.1615;9.809
1584854430;251276;1584854430;251319;1584854430;251180;-0.3145;0.2635;9.809
1584854430;351572;1584854430;351641;1584854430;351471;-0.5695;0.0085;9.5285
1584854430;451298;1584854430;451350;1584854430;451236;-0.3995;0.0595;9.6985
1584854430;551335;1584854430;551525;1584854430;551240;0.0085;0.1105;9.5965
1584854430;651559;1584854430;651588;1584854430;651471;-0.612;0;9.8685
1584854430;751323;1584854430;751365;1584854430;751258;-0.3485;-0.1275;10.0385
1584854430;851224;1584854430;851254;1584854430;851177;-0.2295;0.1955;9.5285
1584854430;954492;1584854430;954566;1584854430;951521;-0.4845;0.1105;9.265
1584854431;51337;1584854431;51378;1584854431;51248;0.0765;0.4335;9.0185
1584854431;151339;1584854431;151587;1584854431;151207;-0.1955;0.2125;9.5285
1584854431;251573;1584854431;251620;1584854431;251486;-0.2295;0.2465;9.724
1584854431;351388;1584854431;351448;1584854431;351315;-0.3485;0.2635;10.0045
1584854431;451261;1584854431;451303;1584854431;451191;-0.5865;0.2465;9.7835
1584854431;551570;1584854431;551609;1584854431;551517;-0.1785;0.306;9.6645
1584854431;651343;1584854431;651366;1584854431;651294;-0.1105;0.1955;9.6985
1584854431;775726;1584854431;775808;1584854431;751274;-0.3825;-0.1615;9.962
1584854431;872455;1584854431;872553;1584854431;851491;0.0255;0.2465;9.3585
1584854431;962098;1584854431;962130;1584854431;961997;-0.4845;-0.0085;9.5625
1584854432;62459;1584854432;62508;1584854432;62392;-0.2465;0.1615;9.571
1584854432;162248;1584854432;162275;1584854432;162130;-0.2465;-0.2125;9.3925
1584854432;271229;1584854432;271393;1584854432;271096;-0.2805;0.1275;9.639
1584854432;371569;1584854432;371615;1584854432;371488;-0.1275;-0.1615;10.0385
1584854432;471617;1584854432;471668;1584854432;471558;-0.4845;-0.0935;9.5115
1584854432;571160;1584854432;571222;1584854432;571084;-0.0935;0;9.7665
1584854432;671579;1584854432;671628;1584854432;671503;-0.0085;0.1105;9.7495
1584854432;771341;1584854432;771365;1584854432;771297;-0.1105;0.1615;9.6985
1584854432;871272;1584854432;871321;1584854432;871205;-0.1275;-0.0595;9.5455
1584854433;52582;1584854433;52606;1584854433;31244;-0.2125;0.0765;9.8515
1584854433;141723;1584854433;141758;1584854433;141668;-0.3315;0;9.5455
1584854433;249930;1584854433;249969;1584854433;241353;-0.4335;0.1785;9.6305
1584854433;341787;1584854433;341812;1584854433;341743;-0.2125;-0.0935;9.6645
1584854433;441757;1584854433;441781;1584854433;441693;-0.4675;0.1105;9.6305
1584854433;541389;1584854433;541413;1584854433;541344;-0.3655;0.0765;9.8175
1584854433;641768;1584854433;641794;1584854433;641721;-0.3655;-0.153;9.5965
1584854433;741793;1584854433;741832;1584854433;741730;-0.2125;-0.0085;9.5285
