sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;northHeading;
1584853672;410437;1584853672;410467;1584853672;409828;104.451;
1584853672;610437;1584853672;610475;1584853672;609911;104.435;
1584853672;810582;1584853672;810629;1584853672;809924;104.4181;
1584853673;10374;1584853673;10402;1584853673;10000;104.3929;
1584853673;210607;1584853673;210662;1584853673;209962;104.3624;
1584853673;410450;1584853673;410514;1584853673;409904;104.3364;
1584853673;610479;1584853673;610516;1584853673;609950;104.3286;
1584853673;810805;1584853673;810847;1584853673;809941;104.3223;
1584853674;10420;1584853674;10460;1584853674;9912;104.2865;
1584853674;210554;1584853674;210600;1584853674;209955;104.2714;
1584853674;410500;1584853674;410554;1584853674;409890;104.2413;
1584853674;610347;1584853674;610395;1584853674;609865;104.2308;
1584853674;810643;1584853674;810683;1584853674;809991;104.21;
1584853675;10562;1584853675;10605;1584853675;10005;104.2038;
1584853675;210547;1584853675;210588;1584853675;209984;104.1783;
1584853675;410442;1584853675;410500;1584853675;409860;104.1593;
1584853675;610365;1584853675;610403;1584853675;609856;104.1369;
1584853675;810678;1584853675;810726;1584853675;809985;104.1375;
1584853676;10426;1584853676;10496;1584853676;9862;104.1362;
1584853676;210512;1584853676;210567;1584853676;209927;104.108;
1584853676;410878;1584853676;410925;1584853676;409982;104.136;
1584853676;610382;1584853676;610434;1584853676;609904;104.1723;
1584853676;810729;1584853676;810775;1584853676;809945;104.2688;
1584853677;10588;1584853677;10628;1584853677;9940;104.3367;
1584853677;210441;1584853677;210492;1584853677;209965;104.4149;
1584853677;410810;1584853677;410860;1584853677;410028;104.3848;
1584853677;610447;1584853677;610478;1584853677;609945;104.3754;
1584853677;810656;1584853677;810707;1584853677;809938;104.3628;
1584853678;10612;1584853678;10674;1584853678;9999;104.3423;
1584853678;210405;1584853678;210435;1584853678;209889;104.3561;
1584853678;410439;1584853678;410495;1584853678;409845;104.4005;
1584853678;610334;1584853678;610362;1584853678;609963;104.5054;
1584853678;810698;1584853678;810748;1584853678;809977;104.6387;
1584853679;10517;1584853679;10565;1584853679;9939;104.7612;
1584853679;210441;1584853679;210492;1584853679;209979;104.8415;
1584853679;410570;1584853679;410628;1584853679;410002;104.8646;
1584853679;610348;1584853679;610383;1584853679;609867;104.8692;
1584853679;810592;1584853679;810639;1584853679;809961;104.8799;
1584853680;10721;1584853680;10763;1584853680;10006;104.894;
1584853680;210481;1584853680;210512;1584853680;209996;104.8997;
1584853680;410843;1584853680;410891;1584853680;409944;104.8954;
1584853680;610314;1584853680;610342;1584853680;609932;104.8542;
1584853680;810584;1584853680;810632;1584853680;809960;104.7777;
1584853681;10652;1584853681;10701;1584853681;9993;104.6999;
1584853681;210312;1584853681;210340;1584853681;209954;104.6723;
1584853681;410586;1584853681;410636;1584853681;409988;104.6194;
1584853681;610246;1584853681;610289;1584853681;609869;104.5678;
1584853681;810535;1584853681;810591;1584853681;809956;104.5436;
1584853682;10346;1584853682;10376;1584853682;9863;104.5029;
1584853682;210434;1584853682;210474;1584853682;209893;104.4659;
1584853682;410474;1584853682;410522;1584853682;409950;104.4615;
1584853682;610970;1584853682;611025;1584853682;610016;104.5366;
1584853682;810623;1584853682;810674;1584853682;809991;104.6071;
1584853683;10535;1584853683;10585;1584853683;9957;104.6736;
1584853683;210324;1584853683;210353;1584853683;209939;104.7127;
1584853683;410398;1584853683;410438;1584853683;409912;104.6701;
1584853683;610828;1584853683;610872;1584853683;610047;104.6045;
1584853683;810596;1584853683;810639;1584853683;809944;104.509;
1584853684;10485;1584853684;10530;1584853684;9940;104.4286;
1584853684;210537;1584853684;210581;1584853684;209988;104.3213;
1584853684;410460;1584853684;410511;1584853684;409914;104.2248;
1584853684;610616;1584853684;610672;1584853684;609989;104.1646;
1584853684;810705;1584853684;810776;1584853684;809971;104.1641;
1584853685;10532;1584853685;10586;1584853685;9996;104.2126;
1584853685;210540;1584853685;210570;1584853685;209970;104.2334;
1584853685;410339;1584853685;410369;1584853685;409945;104.1998;
1584853685;610383;1584853685;610428;1584853685;609930;104.1791;
1584853685;810773;1584853685;810824;1584853685;810003;104.1904;
1584853686;10617;1584853686;10658;1584853686;10006;104.1716;
1584853686;210429;1584853686;210480;1584853686;209960;104.0917;
1584853686;410585;1584853686;410624;1584853686;409967;103.9895;
1584853686;610552;1584853686;610597;1584853686;609999;103.9036;
1584853686;810661;1584853686;810707;1584853686;809983;103.7693;
1584853687;10534;1584853687;10582;1584853687;9999;103.5607;
1584853687;210605;1584853687;210663;1584853687;210020;103.3771;
1584853687;410632;1584853687;410676;1584853687;410023;103.2101;
1584853687;610592;1584853687;610636;1584853687;609990;103.0963;
1584853687;810693;1584853687;810745;1584853687;809994;102.9994;
1584853688;10458;1584853688;10517;1584853688;9994;102.9357;
1584853688;210668;1584853688;210701;1584853688;209992;102.8784;
1584853688;410614;1584853688;410670;1584853688;409988;102.8341;
1584853688;610477;1584853688;610512;1584853688;610005;102.7697;
1584853688;810690;1584853688;810742;1584853688;809979;102.6904;
1584853689;10786;1584853689;10831;1584853689;10052;102.6032;
1584853689;210625;1584853689;210688;1584853689;209990;102.5603;
1584853689;410613;1584853689;410663;1584853689;409976;102.5457;
1584853689;611027;1584853689;611109;1584853689;610048;102.5614;
1584853689;810616;1584853689;810659;1584853689;809970;102.6395;
1584853690;10571;1584853690;10610;1584853690;10034;102.8145;
1584853690;210642;1584853690;210690;1584853690;209988;103.0926;
1584853690;410363;1584853690;410391;1584853690;409998;103.4921;
1584853690;610530;1584853690;610568;1584853690;609995;103.9839;
1584853690;810778;1584853690;810826;1584853690;810016;104.4871;
1584853691;10660;1584853691;10725;1584853691;10024;105.0221;
1584853691;210589;1584853691;210627;1584853691;210037;105.6023;
1584853691;410638;1584853691;410691;1584853691;409989;106.1627;
1584853691;610775;1584853691;610824;1584853691;610001;106.8854;
1584853691;810717;1584853691;810769;1584853691;810014;107.7578;
1584853692;10481;1584853692;10517;1584853692;9987;108.8179;
1584853692;210544;1584853692;210587;1584853692;209979;110.1333;
1584853692;410700;1584853692;410743;1584853692;410022;111.6698;
1584853692;610611;1584853692;610660;1584853692;610027;113.5897;
1584853692;810700;1584853692;810741;1584853692;809999;115.6179;
1584853693;10641;1584853693;10723;1584853693;10054;118.0303;
1584853693;210568;1584853693;210597;1584853693;210024;120.6834;
1584853693;410749;1584853693;410808;1584853693;410015;123.528;
1584853693;610606;1584853693;610683;1584853693;610020;126.9798;
1584853693;810813;1584853693;810865;1584853693;810055;130.9113;
1584853694;10674;1584853694;10725;1584853694;10030;135.5691;
1584853694;210653;1584853694;210701;1584853694;210055;140.3412;
1584853694;410519;1584853694;410564;1584853694;409990;145.8065;
1584853694;610627;1584853694;610675;1584853694;610021;150.9132;
1584853694;811158;1584853694;811203;1584853694;810079;156.37;
1584853695;10614;1584853695;10670;1584853695;10076;161.825;
1584853695;210606;1584853695;210653;1584853695;210067;167.4023;
1584853695;410822;1584853695;410867;1584853695;410075;173.3624;
1584853695;610471;1584853695;610500;1584853695;609995;179.3643;
1584853695;810631;1584853695;810677;1584853695;809992;185.4346;
1584853696;10819;1584853696;10860;1584853696;10077;191.271;
1584853696;210490;1584853696;210525;1584853696;210048;196.435;
1584853696;410508;1584853696;410552;1584853696;410000;200.6761;
1584853696;610930;1584853696;610980;1584853696;610092;204.1154;
1584853696;810628;1584853696;810671;1584853696;810011;206.512;
1584853697;10626;1584853697;10660;1584853697;10072;207.7847;
1584853697;210668;1584853697;210713;1584853697;210092;208.3082;
1584853697;410526;1584853697;410582;1584853697;410048;208.4584;
1584853697;610537;1584853697;610566;1584853697;610040;208.4322;
1584853697;810801;1584853697;810848;1584853697;810084;208.488;
1584853698;10599;1584853698;10655;1584853698;10100;208.4922;
1584853698;210680;1584853698;210734;1584853698;210093;208.2858;
1584853698;410586;1584853698;410632;1584853698;410047;207.8735;
1584853698;610511;1584853698;610578;1584853698;610047;207.5116;
1584853698;810698;1584853698;810750;1584853698;810069;207.1339;
1584853699;11091;1584853699;11144;1584853699;10197;206.744;
1584853699;210394;1584853699;210429;1584853699;210050;206.3529;
1584853699;410585;1584853699;410617;1584853699;410058;205.9886;
1584853699;610555;1584853699;610596;1584853699;610022;205.737;
1584853699;810729;1584853699;810786;1584853699;810053;205.5884;
1584853700;10636;1584853700;10688;1584853700;10098;205.4573;
1584853700;210871;1584853700;210917;1584853700;210160;205.3225;
1584853700;410362;1584853700;410403;1584853700;410004;205.1611;
1584853700;610856;1584853700;610910;1584853700;610078;204.9995;
1584853700;811038;1584853700;811083;1584853700;810150;204.8411;
1584853701;10753;1584853701;10800;1584853701;10072;204.6795;
1584853701;211053;1584853701;211103;1584853701;210231;204.5276;
1584853701;410801;1584853701;410847;1584853701;410123;204.4351;
1584853701;610552;1584853701;610581;1584853701;610046;204.4591;
1584853701;810828;1584853701;810869;1584853701;810076;204.517;
1584853702;10851;1584853702;10925;1584853702;10099;204.5326;
1584853702;210591;1584853702;210629;1584853702;210034;204.5294;
1584853702;410862;1584853702;410912;1584853702;410063;204.5169;
1584853702;610683;1584853702;610752;1584853702;610135;204.4947;
1584853702;810824;1584853702;810872;1584853702;810105;204.4613;
1584853703;11008;1584853703;11059;1584853703;10172;204.4053;
1584853703;210780;1584853703;210842;1584853703;210146;204.3193;
1584853703;410673;1584853703;410724;1584853703;410064;204.2321;
1584853703;611019;1584853703;611121;1584853703;610140;204.159;
1584853703;810999;1584853703;811065;1584853703;810148;204.1934;
1584853704;10602;1584853704;10641;1584853704;10099;204.2752;
1584853704;210898;1584853704;210939;1584853704;210186;204.3757;
1584853704;410535;1584853704;410587;1584853704;410086;204.4783;
1584853704;610630;1584853704;610687;1584853704;610078;204.5613;
1584853704;810910;1584853704;810969;1584853704;810177;204.5452;
1584853705;10766;1584853705;10819;1584853705;10120;204.4774;
1584853705;210716;1584853705;210771;1584853705;210143;204.3892;
1584853705;410720;1584853705;410774;1584853705;410083;204.2875;
1584853705;610687;1584853705;610756;1584853705;610125;204.2206;
1584853705;810908;1584853705;810960;1584853705;810147;204.1701;
1584853706;10779;1584853706;10832;1584853706;10141;204.1167;
1584853706;211066;1584853706;211142;1584853706;210157;204.0982;
1584853706;410613;1584853706;410651;1584853706;410091;204.0911;
1584853706;610702;1584853706;610749;1584853706;610115;204.2686;
1584853706;811103;1584853706;811155;1584853706;810174;204.4957;
1584853707;10637;1584853707;10682;1584853707;10147;204.698;
1584853707;210676;1584853707;210709;1584853707;210150;204.8665;
1584853707;410782;1584853707;410850;1584853707;410122;204.9895;
1584853707;610422;1584853707;610469;1584853707;610055;205.0803;
1584853707;810737;1584853707;810788;1584853707;810108;205.1201;
1584853708;10656;1584853708;10699;1584853708;10142;205.1478;
1584853708;210759;1584853708;210809;1584853708;210165;205.1611;
1584853708;410662;1584853708;410703;1584853708;410124;205.1596;
1584853708;610698;1584853708;610747;1584853708;610117;205.1551;
1584853708;810763;1584853708;810804;1584853708;810128;205.144;
1584853709;10670;1584853709;10711;1584853709;10169;205.1161;
1584853709;210874;1584853709;210920;1584853709;210179;205.0795;
1584853709;410590;1584853709;410627;1584853709;410090;205.0382;
1584853709;610553;1584853709;610610;1584853709;610108;204.9839;
1584853709;810778;1584853709;810826;1584853709;810127;204.9451;
1584853710;10695;1584853710;10739;1584853710;10176;204.8681;
1584853710;210722;1584853710;210771;1584853710;210171;204.8112;
1584853710;410648;1584853710;410686;1584853710;410116;204.741;
1584853710;610500;1584853710;610529;1584853710;610095;204.6554;
1584853710;810774;1584853710;810821;1584853710;810159;204.6022;
1584853711;10754;1584853711;10794;1584853711;10172;204.573;
1584853711;210887;1584853711;210934;1584853711;210271;204.6003;
1584853711;410617;1584853711;410657;1584853711;410136;204.633;
1584853711;610828;1584853711;610879;1584853711;610143;204.5803;
1584853711;811301;1584853711;811356;1584853711;810233;204.527;
1584853712;10736;1584853712;10772;1584853712;10161;204.4452;
1584853712;210605;1584853712;210654;1584853712;210112;204.4278;
1584853712;410771;1584853712;410812;1584853712;410175;204.47;
1584853712;610693;1584853712;610747;1584853712;610174;204.5769;
1584853712;810786;1584853712;810834;1584853712;810163;204.6529;
1584853713;10824;1584853713;10873;1584853713;10182;204.6346;
1584853713;210972;1584853713;211019;1584853713;210252;204.7414;
1584853713;410710;1584853713;410755;1584853713;410166;204.8445;
1584853713;610727;1584853713;610773;1584853713;610130;204.9565;
1584853713;810790;1584853713;810826;1584853713;810143;205.0542;
1584853714;10834;1584853714;10878;1584853714;10237;205.1364;
1584853714;210771;1584853714;210829;1584853714;210175;205.204;
1584853714;410782;1584853714;410815;1584853714;410124;205.2274;
1584853714;610770;1584853714;610825;1584853714;610137;205.2152;
1584853714;810998;1584853714;811047;1584853714;810217;205.1921;
1584853715;10836;1584853715;10890;1584853715;10187;205.1424;
1584853715;210838;1584853715;210873;1584853715;210303;205.0766;
1584853715;410522;1584853715;410564;1584853715;410152;204.9938;
1584853715;610663;1584853715;610715;1584853715;610151;204.9156;
1584853715;810934;1584853715;810982;1584853715;810193;204.8503;
1584853716;10876;1584853716;10929;1584853716;10259;204.8042;
1584853716;210783;1584853716;210828;1584853716;210241;204.7572;
1584853716;410903;1584853716;410964;1584853716;410196;204.7307;
1584853716;611059;1584853716;611131;1584853716;610234;204.7095;
1584853716;810613;1584853716;810654;1584853716;810147;204.7092;
1584853717;10825;1584853717;10875;1584853717;10241;204.6985;
1584853717;210995;1584853717;211036;1584853717;210320;204.715;
1584853717;410673;1584853717;410737;1584853717;410152;204.7833;
1584853717;610694;1584853717;610730;1584853717;610165;204.9399;
1584853717;810993;1584853717;811042;1584853717;810226;205.2053;
1584853718;11225;1584853718;11303;1584853718;10303;205.5416;
1584853718;210769;1584853718;210823;1584853718;210232;206.0173;
1584853718;410746;1584853718;410802;1584853718;410192;206.5595;
1584853718;610916;1584853718;610964;1584853718;610227;207.1021;
1584853718;810984;1584853718;811044;1584853718;810221;207.6339;
1584853719;10826;1584853719;10883;1584853719;10236;208.1561;
1584853719;210755;1584853719;210828;1584853719;210227;208.6501;
1584853719;410830;1584853719;410870;1584853719;410193;209.1243;
1584853719;610728;1584853719;610772;1584853719;610184;209.5993;
1584853719;811166;1584853719;811218;1584853719;810229;209.9988;
1584853720;10985;1584853720;11040;1584853720;10287;210.308;
1584853720;211290;1584853720;211361;1584853720;210353;210.5196;
1584853720;410582;1584853720;410611;1584853720;410200;210.7347;
1584853720;610685;1584853720;610729;1584853720;610222;210.897;
1584853720;811191;1584853720;811244;1584853720;810255;211.0525;
1584853721;10838;1584853721;10889;1584853721;10278;211.281;
1584853721;210774;1584853721;210815;1584853721;210268;211.6647;
1584853721;410833;1584853721;410885;1584853721;410228;212.1223;
1584853721;610801;1584853721;610860;1584853721;610217;212.6498;
1584853721;811042;1584853721;811097;1584853721;810256;213.32;
1584853722;10936;1584853722;10970;1584853722;10266;214.2382;
1584853722;210810;1584853722;210870;1584853722;210193;215.2498;
1584853722;410781;1584853722;410812;1584853722;410205;216.251;
1584853722;610818;1584853722;610880;1584853722;610257;217.2182;
1584853722;810951;1584853722;810999;1584853722;810358;218.167;
1584853723;10762;1584853723;10804;1584853723;10254;219.1558;
1584853723;210763;1584853723;210808;1584853723;210203;220.162;
1584853723;410722;1584853723;410775;1584853723;410234;221.022;
1584853723;610936;1584853723;610981;1584853723;610318;221.7137;
1584853723;811012;1584853723;811082;1584853723;810290;222.3017;
1584853724;10776;1584853724;10829;1584853724;10305;222.7759;
1584853724;210807;1584853724;210877;1584853724;210227;223.2271;
1584853724;410788;1584853724;410823;1584853724;410232;223.7195;
1584853724;610751;1584853724;610802;1584853724;610304;224.1694;
1584853724;811318;1584853724;811358;1584853724;810340;224.6297;
1584853725;10775;1584853725;10813;1584853725;10263;225.041;
1584853725;210869;1584853725;210921;1584853725;210260;225.3876;
1584853725;411226;1584853725;411302;1584853725;410372;225.8874;
1584853725;610646;1584853725;610676;1584853725;610234;226.3068;
1584853725;810937;1584853725;810986;1584853725;810266;226.9469;
1584853726;11021;1584853726;11103;1584853726;10348;227.6662;
1584853726;210908;1584853726;210995;1584853726;210343;228.408;
1584853726;410704;1584853726;410750;1584853726;410225;229.1895;
1584853726;610825;1584853726;610870;1584853726;610234;230.0555;
1584853726;810961;1584853726;811000;1584853726;810297;231.0806;
1584853727;10801;1584853727;10849;1584853727;10268;232.2446;
1584853727;210645;1584853727;210674;1584853727;210289;233.4232;
1584853727;410855;1584853727;410889;1584853727;410258;234.6388;
1584853727;610920;1584853727;610973;1584853727;610285;235.8415;
1584853727;810804;1584853727;810847;1584853727;810267;237.0455;
1584853728;10832;1584853728;10860;1584853728;10333;238.092;
1584853728;210724;1584853728;210757;1584853728;210224;239.0009;
1584853728;410781;1584853728;410830;1584853728;410271;239.7612;
1584853728;611165;1584853728;611237;1584853728;610410;240.435;
1584853728;811037;1584853728;811084;1584853728;810298;241.0442;
1584853729;10833;1584853729;10870;1584853729;10363;241.4919;
1584853729;210862;1584853729;210919;1584853729;210284;241.8467;
1584853729;411186;1584853729;411247;1584853729;410398;242.1393;
1584853729;610890;1584853729;610949;1584853729;610327;242.4201;
1584853729;811127;1584853729;811185;1584853729;810299;242.6408;
1584853730;11000;1584853730;11050;1584853730;10348;242.8069;
1584853730;211477;1584853730;211538;1584853730;210420;242.8774;
1584853730;410679;1584853730;410721;1584853730;410327;242.7899;
1584853730;610939;1584853730;610994;1584853730;610393;242.6744;
1584853730;811064;1584853730;811115;1584853730;810342;242.5613;
1584853731;11013;1584853731;11076;1584853731;10358;242.4476;
1584853731;210860;1584853731;210918;1584853731;210313;242.3413;
1584853731;410646;1584853731;410675;1584853731;410264;242.2488;
1584853731;610984;1584853731;611034;1584853731;610317;242.2094;
1584853731;811005;1584853731;811056;1584853731;810324;242.1779;
1584853732;11090;1584853732;11163;1584853732;10328;242.1687;
1584853732;210881;1584853732;210921;1584853732;210299;242.1801;
1584853732;410821;1584853732;410873;1584853732;410324;242.1962;
1584853732;610916;1584853732;610966;1584853732;610308;242.2362;
1584853732;811436;1584853732;811490;1584853732;810404;242.2915;
1584853733;11318;1584853733;11387;1584853733;10654;242.391;
1584853733;210825;1584853733;210865;1584853733;210252;242.5044;
1584853733;410944;1584853733;410997;1584853733;410321;242.7035;
1584853733;611382;1584853733;611410;1584853733;610816;243.1486;
1584853733;811102;1584853733;811165;1584853733;810343;243.9865;
1584853734;10814;1584853734;10855;1584853734;10264;245.4203;
1584853734;211179;1584853734;211228;1584853734;210398;247.2851;
1584853734;410898;1584853734;410952;1584853734;410332;249.3395;
1584853734;611388;1584853734;611445;1584853734;610483;251.638;
1584853734;810973;1584853734;811016;1584853734;810353;253.9881;
1584853735;11118;1584853735;11161;1584853735;10358;256.3675;
1584853735;210976;1584853735;211028;1584853735;210398;258.6924;
1584853735;411067;1584853735;411101;1584853735;410360;261.0772;
1584853735;611034;1584853735;611067;1584853735;610377;263.4125;
1584853735;810827;1584853735;810869;1584853735;810292;265.726;
1584853736;10968;1584853736;11007;1584853736;10408;267.9964;
1584853736;211152;1584853736;211242;1584853736;210399;270.0273;
1584853736;411412;1584853736;411484;1584853736;410419;271.8168;
1584853736;610978;1584853736;611050;1584853736;610408;273.5829;
1584853736;811000;1584853736;811049;1584853736;810348;275.2757;
1584853737;10976;1584853737;11022;1584853737;10388;276.8731;
1584853737;210987;1584853737;211033;1584853737;210369;278.4472;
1584853737;411072;1584853737;411106;1584853737;410400;280.0876;
1584853737;610808;1584853737;610850;1584853737;610300;281.7633;
1584853737;811007;1584853737;811055;1584853737;810326;283.521;
1584853738;11124;1584853738;11186;1584853738;10435;285.3714;
1584853738;211016;1584853738;211084;1584853738;210344;287.1071;
1584853738;410863;1584853738;410891;1584853738;410361;288.6069;
1584853738;610986;1584853738;611026;1584853738;610420;289.8282;
1584853738;811172;1584853738;811216;1584853738;810418;290.6853;
1584853739;11051;1584853739;11106;1584853739;10413;291.2899;
1584853739;210967;1584853739;211016;1584853739;210345;291.6061;
1584853739;411013;1584853739;411055;1584853739;410433;291.7504;
1584853739;611195;1584853739;611248;1584853739;610416;291.7459;
1584853739;811305;1584853739;811350;1584853739;810469;291.7687;
1584853740;10933;1584853740;10976;1584853740;10391;291.7651;
1584853740;210928;1584853740;210957;1584853740;210418;291.7635;
1584853740;410988;1584853740;411039;1584853740;410408;291.7639;
1584853740;611046;1584853740;611092;1584853740;610433;291.7604;
1584853740;810897;1584853740;810941;1584853740;810366;291.7572;
1584853741;10917;1584853741;10972;1584853741;10413;291.759;
1584853741;210862;1584853741;210903;1584853741;210351;291.7547;
1584853741;411027;1584853741;411075;1584853741;410413;291.7525;
1584853741;610870;1584853741;610910;1584853741;610372;291.7514;
1584853741;811014;1584853741;811044;1584853741;810404;291.749;
1584853742;10852;1584853742;10902;1584853742;10376;291.7451;
1584853742;210901;1584853742;210955;1584853742;210365;291.7448;
1584853742;411146;1584853742;411215;1584853742;410409;291.8192;
1584853742;610938;1584853742;610966;1584853742;610397;291.92;
1584853742;811009;1584853742;811059;1584853742;810368;292.1419;
1584853743;11043;1584853743;11096;1584853743;10410;292.3711;
1584853743;211289;1584853743;211359;1584853743;210451;292.6743;
1584853743;410904;1584853743;410951;1584853743;410380;292.9861;
1584853743;611251;1584853743;611289;1584853743;610476;293.3283;
1584853743;811138;1584853743;811187;1584853743;810381;293.6464;
1584853744;11501;1584853744;11580;1584853744;10554;293.9816;
1584853744;211052;1584853744;211095;1584853744;210438;294.3834;
1584853744;411041;1584853744;411103;1584853744;410470;294.9206;
1584853744;611006;1584853744;611059;1584853744;610392;295.6286;
1584853744;811332;1584853744;811377;1584853744;810432;296.5956;
1584853745;10952;1584853745;10981;1584853745;10426;297.8843;
1584853745;210826;1584853745;210855;1584853745;210391;299.3989;
1584853745;411178;1584853745;411245;1584853745;410414;300.9396;
1584853745;611004;1584853745;611070;1584853745;610470;302.5813;
1584853745;811073;1584853745;811118;1584853745;810408;304.1753;
1584853746;10979;1584853746;11029;1584853746;10442;305.8242;
1584853746;210878;1584853746;210906;1584853746;210434;307.3869;
1584853746;411026;1584853746;411080;1584853746;410428;308.5482;
1584853746;610920;1584853746;610969;1584853746;610407;309.3102;
1584853746;811107;1584853746;811154;1584853746;810480;309.4779;
1584853747;10884;1584853747;10913;1584853747;10487;309.2234;
1584853747;211107;1584853747;211161;1584853747;210447;308.6577;
1584853747;410998;1584853747;411042;1584853747;410418;307.9102;
1584853747;610994;1584853747;611028;1584853747;610443;306.8745;
1584853747;811318;1584853747;811361;1584853747;810460;305.4544;
1584853748;10961;1584853748;10991;1584853748;10460;303.7158;
1584853748;211181;1584853748;211225;1584853748;210514;301.4689;
1584853748;411077;1584853748;411110;1584853748;410414;298.6788;
1584853748;610989;1584853748;611036;1584853748;610470;295.1131;
1584853748;811348;1584853748;811404;1584853748;810500;290.9248;
1584853749;11062;1584853749;11107;1584853749;10482;286.3592;
1584853749;210926;1584853749;210981;1584853749;210403;281.6126;
1584853749;411023;1584853749;411076;1584853749;410453;276.7693;
1584853749;610905;1584853749;610946;1584853749;610392;272.2564;
1584853749;811093;1584853749;811136;1584853749;810436;268.5602;
1584853750;10784;1584853750;10812;1584853750;10429;265.5571;
1584853750;211129;1584853750;211177;1584853750;210451;262.7883;
1584853750;411006;1584853750;411043;1584853750;410431;260.2665;
1584853750;611118;1584853750;611166;1584853750;610467;258.2604;
1584853750;811226;1584853750;811273;1584853750;810535;256.6794;
1584853751;10994;1584853751;11028;1584853751;10483;255.5409;
1584853751;211091;1584853751;211144;1584853751;210467;254.9019;
1584853751;411517;1584853751;411592;1584853751;410497;254.6806;
1584853751;611032;1584853751;611063;1584853751;610458;254.8638;
1584853751;811072;1584853751;811121;1584853751;810443;255.5042;
1584853752;11046;1584853752;11095;1584853752;10513;256.2599;
1584853752;211015;1584853752;211058;1584853752;210475;257.2095;
1584853752;410976;1584853752;411030;1584853752;410435;258.0437;
1584853752;610904;1584853752;610975;1584853752;610422;258.9302;
1584853752;811192;1584853752;811244;1584853752;810508;259.6808;
1584853753;11034;1584853753;11075;1584853753;10480;260.2773;
1584853753;211362;1584853753;211427;1584853753;210549;260.7166;
1584853753;410993;1584853753;411050;1584853753;410437;261.072;
1584853753;611200;1584853753;611258;1584853753;610561;261.292;
1584853753;811208;1584853753;811258;1584853753;810441;261.4049;
1584853754;10874;1584853754;10903;1584853754;10464;261.4258;
1584853754;211007;1584853754;211044;1584853754;210462;261.4384;
1584853754;410980;1584853754;411020;1584853754;410473;261.4359;
1584853754;611017;1584853754;611067;1584853754;610525;261.4409;
1584853754;811162;1584853754;811215;1584853754;810466;261.4409;
1584853755;11379;1584853755;11445;1584853755;10557;261.4398;
1584853755;210940;1584853755;211019;1584853755;210482;261.4445;
1584853755;411105;1584853755;411154;1584853755;410495;261.448;
1584853755;611048;1584853755;611078;1584853755;610507;261.4479;
1584853755;811093;1584853755;811143;1584853755;810501;261.4514;
1584853756;11215;1584853756;11302;1584853756;10524;261.453;
1584853756;211004;1584853756;211048;1584853756;210461;261.4512;
1584853756;410936;1584853756;410985;1584853756;410468;261.4518;
1584853756;611350;1584853756;611399;1584853756;610575;261.4512;
1584853756;811197;1584853756;811246;1584853756;810528;261.4506;
1584853757;11144;1584853757;11197;1584853757;10570;261.4496;
1584853757;211044;1584853757;211100;1584853757;210509;261.4505;
1584853757;411075;1584853757;411108;1584853757;410493;261.4511;
1584853757;611178;1584853757;611210;1584853757;610518;261.4541;
1584853757;811422;1584853757;811487;1584853757;810528;261.4546;
1584853758;10867;1584853758;10895;1584853758;10480;261.4619;
1584853758;278898;1584853758;278946;1584853758;273638;261.4634;
1584853758;411393;1584853758;411439;1584853758;410606;261.4637;
1584853758;611344;1584853758;611389;1584853758;610573;261.464;
1584853758;811268;1584853758;811324;1584853758;810557;261.4652;
1584853759;11366;1584853759;11401;1584853759;10605;261.4669;
1584853759;211089;1584853759;211140;1584853759;210490;261.4659;
1584853759;411153;1584853759;411182;1584853759;410556;261.466;
1584853759;611127;1584853759;611165;1584853759;610516;261.4652;
1584853759;811256;1584853759;811314;1584853759;810529;261.4661;
1584853760;11049;1584853760;11111;1584853760;10543;261.4664;
1584853760;211298;1584853760;211381;1584853760;210575;261.4675;
1584853760;411530;1584853760;411588;1584853760;410606;261.4688;
1584853760;611022;1584853760;611070;1584853760;610472;261.4712;
1584853760;811457;1584853760;811505;1584853760;810650;261.4729;
1584853761;11161;1584853761;11214;1584853761;10543;261.4727;
1584853761;211159;1584853761;211194;1584853761;210521;261.4721;
1584853761;411113;1584853761;411160;1584853761;410543;261.4705;
1584853761;611007;1584853761;611069;1584853761;610482;261.4707;
1584853761;811229;1584853761;811277;1584853761;810511;261.471;
1584853762;11189;1584853762;11242;1584853762;10539;261.4838;
1584853762;211530;1584853762;211581;1584853762;210627;261.5634;
1584853762;411078;1584853762;411133;1584853762;410477;261.7151;
1584853762;611402;1584853762;611452;1584853762;610604;261.9436;
1584853762;811422;1584853762;811475;1584853762;810634;262.2543;
1584853763;11065;1584853763;11105;1584853763;10549;262.6288;
1584853763;211250;1584853763;211321;1584853763;210525;263.0831;
1584853763;411084;1584853763;411131;1584853763;410536;263.6244;
1584853763;611131;1584853763;611181;1584853763;610507;264.2832;
1584853763;811365;1584853763;811413;1584853763;810562;265.0276;
1584853764;11274;1584853764;11333;1584853764;10597;265.912;
1584853764;211037;1584853764;211079;1584853764;210520;266.9352;
1584853764;411217;1584853764;411270;1584853764;410621;267.9559;
1584853764;611135;1584853764;611181;1584853764;610561;269.0406;
1584853764;811563;1584853764;811616;1584853764;810589;270.0931;
1584853765;11304;1584853765;11369;1584853765;10588;271.1018;
1584853765;211151;1584853765;211204;1584853765;210522;271.9745;
1584853765;411226;1584853765;411274;1584853765;410600;272.7227;
