sampleTimeStamp.seconds;sampleTimeStamp.microseconds;lat;lon;speed;accel_lon;accel_trans;accel_down
1646666723;101217;57.718724678;11.958551094;3.427579;1.166127;-2.152947;-0.09958327
1646666723;151232;57.718723262;11.958550024;3.399643;1.188608;-2.15893;-0.1132428
1646666723;201272;57.71872188;11.958548869;3.372344;1.117572;-2.385017;-0.2041321
1646666723;251248;57.718720536;11.958547672;3.344038;1.240504;-2.473932;-0.2273499
1646666723;301208;57.718719241;11.958546482;3.320358;1.184903;-2.65155;-0.07378818
1646666723;351260;57.718717981;11.958545206;3.29755;1.137648;-2.399247;0.002299436
1646666723;401195;57.718716759;11.958543853;3.275214;0.9632901;-1.940252;0.03514045
1646666723;451413;57.718715571;11.958542431;3.251542;1.148343;-1.886777;-0.04866695
1646666723;501204;57.718714419;11.958540947;3.226757;0.9718319;-2.105469;-0.07335543
1646666723;551198;57.718713305;11.958539399;3.203926;0.9079832;-2.142226;0.0001033087
1646666723;601180;57.718712231;11.958537792;3.176744;1.126826;-1.988575;-0.1515781
1646666723;651215;57.718711196;11.958536128;3.153454;0.9772173;-2.083299;0.1005553
1646666723;701225;57.718710203;11.958534408;3.130875;1.066851;-2.180186;0.08526213
1646666723;751190;57.718709252;11.958532631;3.109913;0.8905092;-1.987792;0.1266452
1646666723;801274;57.718708342;11.958530807;3.08689;1.032992;-1.869649;0.1733705
1646666723;851233;57.718707474;11.958528938;3.06441;0.9872295;-1.987535;0.06399632
1646666723;901241;57.718706649;11.958527027;3.040257;1.016181;-2.22052;-0.1956883
1646666723;951277;57.718705869;11.958525074;3.017432;0.9689767;-2.013674;-0.3246937
1646666724;1325;57.718705132;11.958523085;2.999321;0.73994;-1.810342;0.08004142
1646666724;51259;57.718704436;11.958521063;2.978379;0.903333;-1.88585;-0.2229776
1646666724;101218;57.718703781;11.958519013;2.958423;0.915668;-1.722848;0.1371401
1646666724;151254;57.718703167;11.958516937;2.93798;0.922392;-1.848839;0.01028889
1646666724;201274;57.718702596;11.958514835;2.918455;0.8518904;-1.760136;-0.03883465
1646666724;251271;57.718702066;11.958512746;2.89625;0.8451917;-1.718074;-0.1136323
1646666724;301220;57.718701579;11.95851071;2.873203;0.8561563;-1.769756;-0.3058148
1646666724;351222;57.718701134;11.958508658;2.85544;0.8710098;-1.798357;0.04124263
1646666724;401240;57.718700733;11.958506591;2.837656;0.8763854;-1.97548;0.008451882
1646666724;451537;57.718700376;11.958504511;2.817234;0.9096898;-1.858755;0.1880742
1646666724;501209;57.718700063;11.958502423;2.795734;0.9035619;-1.750103;-0.05732328
1646666724;551263;57.718699794;11.958500331;2.773793;0.9843186;-1.695295;0.04127633
1646666724;601380;57.718699568;11.958498238;2.756292;0.9444913;-1.685259;-0.005050752
1646666724;651263;57.718699383;11.958496141;2.742524;0.6798517;-1.568748;0.2886011
1646666724;701239;57.718699239;11.958494044;2.727163;0.8126991;-1.684361;0.01222532
1646666724;751285;57.718699133;11.958491949;2.712936;0.7126067;-1.659694;0.04554699
1646666724;801258;57.718699066;11.958489858;2.697626;0.823756;-1.513868;-0.1105194
1646666724;851219;57.718699038;11.958487776;2.680684;0.6995167;-1.623141;-0.1513068
1646666724;901217;57.718699049;11.958485704;2.664759;0.7763542;-1.542765;-0.1752573
1646666724;951200;57.718699098;11.958483645;2.647619;0.8088848;-1.493453;-0.1164286
1646666725;1254;57.718699184;11.958481601;2.634099;0.7236639;-1.453691;0.05843599
1646666725;51229;57.718699307;11.958479571;2.619487;0.7435623;-1.549059;-0.1603327
