sampleTimeStamp.seconds;sampleTimeStamp.microseconds;lat;lon;speed;accel_lon;accel_trans;accel_down
1663765144;861421;57.718583613;11.958623888;1.63238;-3.632296;-0.02185302;0.06139912
1663765144;911422;57.718583885;11.958622381;1.812637;-3.676708;0.07636467;0.08353782
1663765144;961435;57.718584181;11.958620732;1.991115;-3.438259;-0.06599182;0.2263001
1663765145;11475;57.7185845;11.958618926;2.169275;-3.494519;-0.007804569;0.1197178
1663765145;61547;57.718584844;11.958616942;2.347171;-3.497037;-0.1806262;0.4433412
1663765145;111439;57.718585212;11.958614817;2.52459;-3.569366;0.008923814;0.2268402
1663765145;161463;57.718585603;11.958612552;2.698368;-3.376173;-0.06853533;0.4940633
1663765145;211431;57.718586015;11.95861015;2.866737;-3.359382;0.1885923;0.07394093
1663765145;261423;57.718586447;11.958607613;3.031076;-3.081048;0.05540922;0.3204135
1663765145;311440;57.718586898;11.958604946;3.192544;-3.355769;0.1387688;0.1240989
1663765145;361487;57.71858737;11.958602151;3.35113;-3.114028;0.08189945;0.03987985
1663765145;411417;57.718587861;11.95859923;3.507938;-2.975525;-0.07297744;0.2277968
1663765145;461402;57.718588374;11.958596182;3.669273;-3.127545;-0.188905;0.1947926
1663765145;511418;57.718588911;11.958593009;3.825884;-3.07399;0.04979602;-0.2059659
1663765145;561495;57.718589466;11.958589712;3.980371;-3.188349;0.03435561;-0.1138715
1663765145;611394;57.718590038;11.958586289;4.137131;-3.252216;0.005185209;0.07119306
1663765145;661450;57.718590631;11.958582739;4.298348;-3.103579;-0.150435;0.1876995
1663765145;711422;57.718591249;11.95857906;4.46372;-3.248229;-0.0584663;0.12764
1663765145;761508;57.718591889;11.958575249;4.630171;-3.433316;0.2721261;0.3786868
1663765145;811487;57.718592545;11.958571304;4.79141;-3.164;-0.01923539;0.1199229
1663765145;861406;57.718593218;11.95856723;4.946469;-2.983469;0.1020829;-0.001298608
1663765145;911436;57.718593911;11.958563035;5.098664;-2.927771;0.214689;0.1537129
1663765145;961520;57.718594624;11.958558719;5.249333;-2.933228;-0.1027677;0.1514478
1663765146;11466;57.718595356;11.958554278;5.397832;-2.882372;-0.1122821;-0.07582269
1663765146;61495;57.718596108;11.958549699;5.547385;-3.163345;-0.03728349;0.2713721
1663765146;111498;57.718596883;11.958545002;5.696814;-3.177487;-0.1189965;0.3717827
1663765146;161435;57.718597681;11.95854019;5.841968;-2.995096;-0.1905024;0.2282446
1663765146;211394;57.718598499;11.958535262;5.986542;-2.837647;0.06408565;0.363172
1663765146;261574;57.718599336;11.958530223;6.122622;-2.62284;0.07208975;0.1598292
1663765146;311459;57.718600191;11.958525083;6.244006;-2.265363;-0.01160186;0.1571955
1663765146;361474;57.718601064;11.958519852;6.352015;-1.972951;-0.2215001;-0.02871787
